NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
090616000010;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización en la calle Doctor Ornilla.;BYCAM, SERVICIOS, EDIFICIOS E INFRAESTRUCTURAS, S.A.;999.944,50€;899.950,06€;--;6 meses;2009;Finalizado;
090616000011;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de reordenación de la calle Pablo Zamarripa.;CONSTRUCCIONES EDER S.A.;448.581,06€;403.722,78€;--;4 meses;2009;Finalizado;
090616000012;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de reordenación de la calle Cocherito y Supermercado.;ASFALTOS URIBE S.A.;449.996,78€;404.997,09€;--;3 Y MEDIO;2009;Finalizado;
090616000013;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de renovacion y mejoras en Iturribide- Prim.;BYCAM, SERVICIOS, EDIF. E INFRAESTR., S.A.;1.199.768,50€;1.079.791,62€;--;6 meses;2009;Finalizado;
090616000014;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización de la calle Ribera (de Arriaga a La Merced).;COMSA S.A.;999.289,25€;899.360,31€;--;5 meses;2009;Finalizado;
090616000015;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras para la mejora de la accesibilidad en la calle  Medina de Pomar.;CONSTRUCCIONES EDER S.A.;349.946,50€;314.951,88€;--;5 meses;2009;Finalizado;
090616000017;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de acceso peatonal y rodado en calle  Betolaza.;CONSTRUCCIONES Y PROMOCIONES BALZOLA, S.A.;949.859,62€;875.580,75€;--;1 Y MEDIO;2009;Finalizado;
090616000019;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización de plaza de Grupo Jardín, 6- 7- 8.;CONSTRUCCIONES EDER S.A.;299.058,06€;269.148,81€;--;6 meses;2009;Finalizado;
090616000020;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de mejoras del núcleo comercial de Zorroza;U.T.E. F.E.I.  42;329.930,16€;296.937,12€;--;5 Y MEDIO;2009;Finalizado;
090616000021;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización de la calle Gregorio de la Revilla (entre la plaza Indautxu y la calle Autonomía).;FERROVIAL AGROMAN S.A.;2.199.654,75€;1.979.689,12€;--;6 meses;2009;Finalizado;
090616000022;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Urbanización de la Plaza Moyúa y Gran Vía, entre Moyúa y Gregorio de la Revilla.;JOSE ANTONIO OLABARRI CONSTRUCCIONES, S.L.;5.298.673,00€;4.768.806,00€;--;6 Y MEDIO;2009;Finalizado;
090616000023;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Urbanizacion de la  Avenida Madariaga (entre Heliodoro de la Torre-General Eraso).;VIUDA DE SAiNZ S.A.;3.374.096,25€;3.036.686,50€;--;6 Y MEDIO;2009;Finalizado;
090616000024;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Urbanizacion entorno Ametzola-Autonomía.;BYCAM, SERVICIOS, EDIF. E INFRAESTR., S.A.;2.499.561,50€;2.249.605,25€;--;6 meses;2009;Finalizado;
090616000025;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de construcción de un aparcamiento en superficie entre las calles Tolosa, Goya y Camilo Villabaso.;PROYECTOS Y OBRAS PABISA, S.A.;799.972,81€;719.975,50€;--;5 Y MEDIO;2009;Finalizado;
090616000027;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanizacion de la calle Marques del Puerto.;UT.E. F.E.I.  58;610.209,69€;549.188,75€;--;5 meses;2009;Finalizado;
090617000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de mejora y acondicionamiento del parque de Artxanda.;UTE EULEN - CONSTRUCCIONES MENDIGORRI S.A. - URBANIZACIONES IRUÑA S.A.;800.000,00€;756.800,00€;--;4 meses;2009;Finalizado;
090617000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de restauración ambiental de la ladera de Uretamendi.;UTE URETAMENDI;498.864,00€;448.977,59€;--;6 Y MEDIO;2009;Finalizado;
090619000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Rehabilitación y adecuacion de la antigua iglesia de Otxarkoaga para usos cívicos.;UT.E. SADAR REFORMAS - ACR IGLESIA OTXARKOAGA.;295.000,00€;265.500,00€;--;3 meses;2009;Finalizado;
090619000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de adecuacion de los locales de Bilborock en la iglesia de La Merced;UTE SERVICIOS INTEGRADOS INNOVA - ELECTRICIDAD MARTIN S.A.;500.000,00€;461.600,00€;--;4 meses;2009;Finalizado;
090619000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de reforma y ampliacion de la comisaria del monte Kobeta.;FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A.;400.000,00€;384.000,00€;--;6 Y MEDIO;2009;Finalizado;
092062000002;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Obras;Concurso;Reforma de las fachadas del polideportivo de Rekalde.;OBRINOR, OBRAS INMOBILIARIAS DEL NORTE S.L.;999.931,38€;899.938,25€;--;6 meses;2009;Finalizado;
092062000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Obras;Concurso;Reforma de vestuarios en el polideportivo de Txurdinaga-Begoña.;UTE EXISA CRESA;951.061,06€;855.955,00€;--;5 Y MEDIO;2009;Finalizado;
093031000002;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Concurso;Adecuación de marcas viales para mejora de la accesibilidad.;GRUPISA INFRAESTRUCTURAS, S.A;500.000,00€;450.000,00€;--;6 meses;2009;Finalizado;
090613000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Reforma del alumbrado público en diversas calles de los distritos 2, 4, 5, 6 y 8 de Bilbao.;TECUNI S.A.;2.117.377,00€;1.904.720,00€;--;5 Y MEDIO;2009;Finalizado;
090613000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de soterramiento de líneas eléctricas aéreas en Arabella, Txurdinaga y Otxarkoaga  y colocación de protecciones contra escalos de torretas eléctricas;TECUNI S.A.;799.932,69€;719.200,00€;--;6 meses;2009;Finalizado;
090613000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de renovación del alumbrado en Zurbaranbarri.;ELECTRICIDAD MARTIN S.A.;999.998,75€;899.998,88€;--;6 meses;2009;Finalizado;
090615000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Renovación de las redes de saneamiento de la calle Iturriaga, Cortes, Sabino Arana, Alameda Rekalde y Camino Landeta.;ANSAREO SANEAMIENTOS Y SERVICIOS S.A.;2.988.245,50€;2.689.421,00€;--;6 meses;2009;Finalizado;
090616000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización de la calle Juan Antxeta.;U.T.E. F.E.I. 23;899.732,25€;809.759,00€;--;5 Y MEDIO;2009;Finalizado;
090616000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización de la plaza Pedro Astigarraga.;U.T.E. F.E.I.  24;499.927,12€;449.934,41€;--;5 Y MEDIO;2009;Finalizado;
090618000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de mejora y acondicionamiento de las escaleras de Tenor Constantino.;PROYECTOS Y OBRAS PABISA,S.A.;199.460,44€;199.460,44€;--;5  meses;2009;Finalizado;
090619000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Rehabilitación de locales para la creación de una oficina de la Fundación Europa de los Pueblos.;CYCASA CANTERAS Y CONSTRUCCIONES, S.A.;218.474,34€;218.474,34€;--;4 meses;2009;Finalizado;
090616000016;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización del grupo Torre Urízar.;CONSTRUCCIONES Y PROMOCIONES BALZOLA, S.A.;1.287.449,88€;1.158.705,00€;--;5 Y MEDIO;2009;Finalizado;
090613000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Reforma del alumbrado público en diversas calles de los distritos 1 y 3 de Bilbao.;TECUNI S.A.;2.082.922,38€;1.874.560,00€;--;5 meses;2009;Finalizado;
090614000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras en la red primaria de abastecimiento de agua-subfluvial Larraskitu a Zabalbide.;CONSTRUCCIONES FHIMASA, S.A.;4.133.375,00€;3.206.928,75€;--;6 meses;2009;Finalizado;
090614000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras en la conducción de red primaria de abastecimiento entre Ciudad Jardín-Miramar-Ugasko.;CYCASA CANTERAS Y CONSTRUCCIONES, S.A.;2.402.249,50€;2.070.904,75€;--;8 Y MEDIO;2009;Finalizado;
090615000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de renovación de las redes de saneamiento y abastecimiento en la Avenida Madariaga, Deusto.;VIUDA DE SAiNZ S.A.;2.106.923,50€;1.786.399,38€;--;6 Y MEDIO;2009;Finalizado;
090615000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de canalizaciones e impermeabilizacion para solucionar las humedades de la calle Mendipe.;ANSAREO SANEAMIENTOS Y SERVICIOS S.A.;228.092,61€;216.391,45€;--;2 meses;2009;Finalizado;
090616000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de acondicionamiento espacio lúdico en la zona de Zorrozaurre.;U.T.E. F.E.I. 10;374.716,41€;337.244,78€;--;2 Y MEDIO;2009;Finalizado;
090616000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Asfaltado de diversas calles de Bilbao, caminos de hormigón con mortero impreso y aparcamiento de superficie.;PROYECTOS Y OBRAS PABISA, S.A.;1.995.675,38€;1.796.107,75€;--;4 meses;2009;Finalizado;
090616000018;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Renovación de la calle Urgozo.;CYCASA CANTERAS Y CONSTRUCCIONES, S.A.;279.369,31€;279.369,31€;--;2 Y MEDIO;2009;Finalizado;
090616000026;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obra de ampliación y actualización de la red de fibra óptica municipal, renovación y adecuación del cableado en las sedes municipales y acondicionamiento de las salas de comunicaciones;SISTEMAS Y MONTAJES INDUSTRIALES S.A. (SISTEM S.A.);1.999.966,50€;1.799.969,88€;--;6 Y MEDIO;2009;Finalizado;
090616000028;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Reforma de aceras y viales para la mejora de la accesibilidad en varios puntos de Bilbao.;U.T.E. F.E.I. 6;894.079,88€;84.937.248,00€;--;5 meses;2009;Finalizado;
090618000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de renovación de la urbanización de la plaza Conde Aresti.;CYCASA CANTERAS Y CONSTRUCCIONES, S.A.;249.167,86€;242.927,20€;--;3 Y MEDIO;2009;Finalizado;
090619000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Rehabilitación del edificio Casa Torre-Urizar, caserío Gina.;CONSTRUCCIONES EGINETXE S.L.;850.000,00€;764.999,12€;--;6 Y MEDIO;2009;Finalizado;
090619000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Rehabilitación de locales para la creación de un Centro de Documentación de Derechos Humanos.;ELECNOR S.A.;281.525,59€;267.449,31€;--;4 Y MEDIO;2009;Finalizado;
090619000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Reforma de las instalaciones de la perrera municipal de Artxanda.;CONSTRUCCIONES OLABARRI S.L.;500.000,00€;498.800,00€;--;6 Y MEDIO;2009;Finalizado;
091220000011;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Concurso;Desarrollo del Plan Especial de Vías Ciclistas de Bilbao en el ámbito de Miribilla, Zorroza y Uribitarte.;U.T.E. VIA CICLISTA MIRIBILLA;875.762,94€;788.186,69€;--;7 meses;2009;Finalizado;
091220000012;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Concurso;Desarrollo del Plan Especial de Vías Ciclistas de Bilbao en los ámbitos de Txurdinaga y Otxarkoaga.;U.T.E. VIA CICLISTA TXURDINAGA;756.399,69€;680.759,75€;--;5 meses;2009;Finalizado;
092062000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Obras;Concurso;Reforma de vestuarios en el polideportivo de Rekalde.;UTE ALMIKE S.L. - ARQUITECTURA Y DISEÑO MOBILARTE S.A.;557.291,44€;501.562,31€;--;4 Y MEDIO;2009;Finalizado;
092072000006;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Obras;Concurso;Obras de rehabilitación del centro de innovación Boluetabarri.;ELECNOR, S.A.;445.000,00€;400.146,22€;--;3 meses;2009;Finalizado;
093031000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Concurso;Construcción de Canalizaciones e Infraestructura para completar la red de armarios de comunicaciones del sistema de control semafórico.;SOCIEDAD IBÉRICA DE CONSTRUCCIONES ELECTRICAS, S.A. (SICE);359.806,50€;323.838,38€;--;5 Y MEDIO;2009;Finalizado;
093032000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Concurso;Construcción estructuras e instalación y puesta en servicio 30 terminales.;ETRA NORTE S.A.;395.188,78€;363.573,69€;--;4 meses;2009;Finalizado;
094000000038;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Obras;Concurso;Obras de instalación de infraestructuras de telecomunicaciones de los Servicios de Emergencia del Ayuntamiento de Bilbao;AMBAR TELECOMUNICACIONES S.L.;1.000.000,00€;984.998,38€;--;2 meses;2009;Finalizado;
095303000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Concurso;Reforma y adecuación de la escuela infantil Francisco de Goya.;U.T.E. GOYA;1.000.000,00€;900.000,00€;--;6 Y MEDIO;2009;Finalizado;
085303000052;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Concurso;Obras de rehabilitación del centro educativo San Mamés-CEBAD, Fase II.;CONSTRUCCIONES Y OBRAS NERVION;269.995,34€;176.853,83€;--;4 meses;2009;Finalizado;
091008000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Negociado;Obras de reparación (ejecución subsidiaria), del inmueble sito en la calle Miribilla 1 de Bilbao;CONSTRUCCIONES PERUNE S.L.;108.350,67€;91.050,98€;--;3 meses;2009;Finalizado;
090618000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de reposición de la barandilla del vano móvil del Puente de Deusto.;TALLERES LA CASILLA, S.A.;264.316,94€;259.026,23€;--;7 meses;2009;Finalizado;
090613000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de adecuación a la normativa vigente de los ascensores instalados  en CC Otxarkoaga, CMD Ibaiondo (La Bolsa), Centro Médico San Vicente y Hogar de Jubilados La Peña.;THYSSENKRUPP ELEVADORES, S.L.;65.307,70€;65.307,70€;--;7 meses;2009;Finalizado;
080616000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de implantación de accesos mecánicos en Travesía de Trauco;CONSTRUCCIONES OLABARRI, S.L.;2.498.886,50€;2.373.942,25€;--;9 meses;2009;Finalizado;
090613000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de adecuación a normativa vigente de los ascensores instalados en Biblioteca de Bidebarrieta, C.P Basurto, C.P Cervantes, C.P Deusto, C.P Elejabarri, C.P Pio Baroja, C.P San Ignacio y C.P Uribarri.;ZARDOYA OTIS S.A.;82.935,08€;82.935,08€;--;7 meses;2009;Finalizado;
090619000008;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Ejecución de Fase I de las obras de renovación integral del Mercado de la Ribera de Bilbao.;UTE MERCADO RIBERA   (CONSTRUCCIONES AMENABAR S.A./EXBASA OBRAS Y SERVICIOS S.L.);1.605.692,25€;1.122.378,88€;--;3 meses;2009;Finalizado;
085199000084;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Obras;Negociado;Obras de remodelación de despachos para asistentes sociales en el C.M.D Deusto.;CONSTRUCCIONES CASTELLANO, S.A.;99.281,38€;94.813,73€;--;3 meses;2009;Finalizado;
085199000085;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Obras;Negociado;Obras de remodelación de despachos para asistentes sociales en el C.M.D Begoña. ;SANTUCHU GRUPO EMPRESARIAL, S.A.;100.795,09€;96.763,29€;--;3 meses;2009;Finalizado;
080616000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de implantación de ascensor inclinado en Camino Zurbaran.;CYCASA CANTERAS Y CONSTRUCCIONES, S.A.;2.978.042,25€;2.243.694,00€;--;7 meses;2009;Finalizado;
095303000017;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de reforma de los baños de plantas segunda y tercera del CEP Deustuko Ikastola.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;86.285,24€;82.130,00€;--;2 meses;2009;Finalizado;
095303000025;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de reforma de baños en plantas y de complemento de la marquesina principal del CEP Intxitu Ikastola.;SANTUCHU GRUPO EMPRESARIAL, S.A.;68.882,52€;65.438,39€;--;2 meses;2009;Finalizado;
095303000027;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de rehabilitación del frontón del CEP de Txurdinaga y de reforma de servicios de la planta baja del edificio principal.;SANTUCHU GRUPO EMPRESARIAL, S.A.;66.115,64€;62.809,85€;--;2 meses;2009;Finalizado;
090616000030;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de implantación de accesos mecánicos en la calle Solokoetxe, Fase II.;VICONSA, S.A.;699.723,50€;653.611,75€;--;5 meses;2009;Finalizado;
091008000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Subasta;Ejecución subsidiaria de obras de la 1ª fase pendientes de ejecución para la reparación del edificio situado en el nº 6 de la calle Ollerias Bajas.;CONSTRUCCIONES AMURIZA, S.L.;276.724,62€;221.379,72€;--;9 meses;2009;Finalizado;
095303000023;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de reforma en el CEP de Arangoiti.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;67.683,49€;64.637,23€;--;2 meses;2009;Finalizado;
090615000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de reforma de las instalaciones de la depuradora de la perrera municipal de Artxanda.;ACCIONA AGUA S.A.;200.000,00€;198.800,00€;--;6 meses;2009;Finalizado;
090610000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de acondicionamiento de locales para el servicio de limpieza de la C/ Julian Gaiarre.;CONSTRUCCIONES LEGASKO S.L.;100.000,00€;94.700,00€;--;6 meses;2009;Finalizado;
090616000031;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de Urbanización del entorno de ocio y cultura de La Alhóndiga.;CONSTRUCCIONES Y PROMOCIONES BALZOLA, S.A.;4.245.000,00€;3.282.860,25€;--;6 meses;2009;Finalizado;
090618000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de construcción de pasarela sobre el ferrocarril en el Muelle Alfonso Churruca, en Zorroza.;UTE PASARELA CHURRUCA ( CONSTRUCCIONES AMENABAR, S.A. / EXBASA OBRAS Y SERVICIOS, S.L. );1.509.249,12€;1.237.584,25€;--;9 meses;2009;Finalizado;
