NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
090616000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Asfaltado de diversas calles de Bilbao, caminos de hormigón con mortero impreso y aparcamiento de superficie.;PROYECTOS Y OBRAS PABISA, S.A.;1.995.675,38€;1.796.107,75€;--;4 meses;2009;Finalizado;
090616000018;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Renovación de la calle Urgozo.;CYCASA CANTERAS Y CONSTRUCCIONES, S.A.;279.369,31€;279.369,31€;--;2 Y MEDIO;2009;Finalizado;
090616000026;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obra de ampliación y actualización de la red de fibra óptica municipal, renovación y adecuación del cableado en las sedes municipales y acondicionamiento de las salas de comunicaciones;SISTEMAS Y MONTAJES INDUSTRIALES S.A. (SISTEM S.A.);1.999.966,50€;1.799.969,88€;--;6 Y MEDIO;2009;Finalizado;
090616000028;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Reforma de aceras y viales para la mejora de la accesibilidad en varios puntos de Bilbao.;U.T.E. F.E.I. 6;894.079,88€;84.937.248,00€;--;5 meses;2009;Finalizado;
090618000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de renovación de la urbanización de la plaza Conde Aresti.;CYCASA CANTERAS Y CONSTRUCCIONES, S.A.;249.167,86€;242.927,20€;--;3 Y MEDIO;2009;Finalizado;
090619000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Rehabilitación del edificio Casa Torre-Urizar, caserío Gina.;CONSTRUCCIONES EGINETXE S.L.;850.000,00€;764.999,12€;--;6 Y MEDIO;2009;Finalizado;
090619000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Rehabilitación de locales para la creación de un Centro de Documentación de Derechos Humanos.;ELECNOR S.A.;281.525,59€;267.449,31€;--;4 Y MEDIO;2009;Finalizado;
090619000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Reforma de las instalaciones de la perrera municipal de Artxanda.;CONSTRUCCIONES OLABARRI S.L.;500.000,00€;498.800,00€;--;6 Y MEDIO;2009;Finalizado;
091220000011;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Concurso;Desarrollo del Plan Especial de Vías Ciclistas de Bilbao en el ámbito de Miribilla, Zorroza y Uribitarte.;U.T.E. VIA CICLISTA MIRIBILLA;875.762,94€;788.186,69€;--;7 meses;2009;Finalizado;
091220000012;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Concurso;Desarrollo del Plan Especial de Vías Ciclistas de Bilbao en los ámbitos de Txurdinaga y Otxarkoaga.;U.T.E. VIA CICLISTA TXURDINAGA;756.399,69€;680.759,75€;--;5 meses;2009;Finalizado;
092062000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Obras;Concurso;Reforma de vestuarios en el polideportivo de Rekalde.;UTE ALMIKE S.L. - ARQUITECTURA Y DISEÑO MOBILARTE S.A.;557.291,44€;501.562,31€;--;4 Y MEDIO;2009;Finalizado;
092072000006;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Obras;Concurso;Obras de rehabilitación del centro de innovación Boluetabarri.;ELECNOR, S.A.;445.000,00€;400.146,22€;--;3 meses;2009;Finalizado;
093031000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Concurso;Construcción de Canalizaciones e Infraestructura para completar la red de armarios de comunicaciones del sistema de control semafórico.;SOCIEDAD IBÉRICA DE CONSTRUCCIONES ELECTRICAS, S.A. (SICE);359.806,50€;323.838,38€;--;5 Y MEDIO;2009;Finalizado;
093032000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Concurso;Construcción estructuras e instalación y puesta en servicio 30 terminales.;ETRA NORTE S.A.;395.188,78€;363.573,69€;--;4 meses;2009;Finalizado;
094000000038;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Obras;Concurso;Obras de instalación de infraestructuras de telecomunicaciones de los Servicios de Emergencia del Ayuntamiento de Bilbao;AMBAR TELECOMUNICACIONES S.L.;1.000.000,00€;984.998,38€;--;2 meses;2009;Finalizado;
095303000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Concurso;Reforma y adecuación de la escuela infantil Francisco de Goya.;U.T.E. GOYA;1.000.000,00€;900.000,00€;--;6 Y MEDIO;2009;Finalizado;
082054000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de creación de la imagen de los servicios de infancia y juventud del area de empleo juventud y deporte, desarrollo de los soportes de comunicación y distribucion de los mismos.;AURMAN S.A.;194.880,00€;194.880,00€;--;9 meses;2009;Finalizado;
084000000148;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro en régimen de arrendamiento de diecinueve vehículos patrulla con destino al Servicio de Seguridad Ciudadana del Excmo. Ayuntamiento de Bilbao.;BBVA FINANZIA AUTORENTING S.A.;883.996,81€;871.895,38€;--;48 meses;2009;Finalizado;
090638000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicios de coordinación en materia de seguridad y salud en aquellas obras de urbanización a desarrollar en el término municipal de Bilbao, cuya financiación sea a cargo del Fondo Estatal de Inversión Local.;CERTUM S.A.;178.018,20€;178.018,20€;validado;12 meses;2009;Finalizado;
090638000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicios de coordinación en materia de seguridad y salud en aquellas obras de INFRAESTRUCTURAS, a desarrollar en el término municipal de Bilbao, cuya financiación sea a cargo del Fondo Estatal de Inversión Local.;SCR ARQUITECTURA Y PREVENCIÓN S.C.;178.018,20€;178.018,20€;validado;12 meses;2009;Finalizado;
093031000003;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Servicio de implantación de la Fase-II del Plan Director de Movilidad del Área de Circulación y Transportes;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;56.000,00€;56.000,00€;validado;18 meses;2009;Finalizado;
085303000052;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Concurso;Obras de rehabilitación del centro educativo San Mamés-CEBAD, Fase II.;CONSTRUCCIONES Y OBRAS NERVION;269.995,34€;176.853,83€;--;4 meses;2009;Finalizado;
082408000010;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de mobiliario especial para las oficinas administrativas del Centro Municipal de Distrito de Ibaiondo. ;ARQUITECTURA y DISEÑO MOBIL-ARTE, S.A.;63.000,00€;61.925,99€;--;2 meses;2009;Finalizado;
085193000013;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Servicio de ropa blanca con destino al Albergue Municipal de Elejabarri (entrega, lavado y recogida).;LAVANINDU, S.L.;26.522,00€;26.522,00€;--;12 meses;2009;Finalizado;
091187000037;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio para la actualización e implementación de las herramientas de software del Sistema Integral de Gestión de Emergencias (SIGE).;RSB SISTEMA, S.L.;22.930,00€;22.930,00€;--;8 meses;2009;Finalizado;
091014000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Servicio consistente en redacción de un plan especial en el barrio de Irala.;SEBASTIAN URIARTE ORTEGA;38.280,00€;37.700,00€;--;2 meses;2009;Finalizado;
090639000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Dirección de obra, control de calidad y coordinación de seguridad y salud para consolidación del Caserío Gina en Torre-Urizar. ;ONEKA ARQUITECTURA, S.L.P.;50.000,00€;49.725,00€;--;8 meses;2009;Finalizado;
091008000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Negociado;Obras de reparación (ejecución subsidiaria), del inmueble sito en la calle Miribilla 1 de Bilbao;CONSTRUCCIONES PERUNE S.L.;108.350,67€;91.050,98€;--;3 meses;2009;Finalizado;
090618000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de reposición de la barandilla del vano móvil del Puente de Deusto.;TALLERES LA CASILLA, S.A.;264.316,94€;259.026,23€;--;7 meses;2009;Finalizado;
080646000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Mantenimiento, conservación, reparación y mejora de aceras, plazas, puentes, espacios peatonales, elementos estructurales y ornamentales de la vía pública, pertenecientes al municipio, realización de obras de renovación y mejora de dichos espacios.;CONSTRUCCIONES FHIMASA, S.A.;16.265.780,00€;16.265.780,00€;validado;48 meses;2009;En ejecución con modificado;
091220000029;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio consistente en el mantenimiento y custodia de bicicletas pertenecientes al programa de préstamo gratuito de bicicletas.;INICIATIVAS AMBIENTALES DE EUSKADI, S.L.;180.000,00€;180.000,00€;--;12 meses;2009;Finalizado;
091014000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Servicio consistente en redacción de un plan especial en la calle Fika de Bilbao;ALONSO SAEZMIERA y GONZALEZ AYO ARQUITECTOS ASOCIADOS, S.L.P.;38.280,00€;29.899,00€;--;6 meses;2009;Finalizado;
094540000001;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Implantación de un sistema de gestión de la calidad ISO 9001 y la emisión de dos cartas de servicio en el Área de Obras y Servicios.;ATTEST ITC, S.L.;58.000,00€;57.374,00€;--;21 meses;2009;Finalizado;
080075000068;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de mantenimiento de la información gráfica y alfanumérica del Catastro Inmobiliario Urbano de Bilbao.;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;600.000,00€;600.000,00€;validado;24 meses;2009;Finalizado;
09454000015;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Estudio prospectivo de la satisfacción de las personas usuarias de los servicios municipales del Ayuntamiento de Bilbao, análisis y evolución de los resultados y propuestas de acciones de mejora ;IKERFEL S.A.;42.000,00€;37.816,00€;--;3 meses;2009;Finalizado;
090613000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de adecuación a la normativa vigente de los ascensores instalados  en CC Otxarkoaga, CMD Ibaiondo (La Bolsa), Centro Médico San Vicente y Hogar de Jubilados La Peña.;THYSSENKRUPP ELEVADORES, S.L.;65.307,70€;65.307,70€;--;7 meses;2009;Finalizado;
080616000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de implantación de accesos mecánicos en Travesía de Trauco;CONSTRUCCIONES OLABARRI, S.L.;2.498.886,50€;2.373.942,25€;--;9 meses;2009;Finalizado;
090613000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de adecuación a normativa vigente de los ascensores instalados en Biblioteca de Bidebarrieta, C.P Basurto, C.P Cervantes, C.P Deusto, C.P Elejabarri, C.P Pio Baroja, C.P San Ignacio y C.P Uribarri.;ZARDOYA OTIS S.A.;82.935,08€;82.935,08€;--;7 meses;2009;Finalizado;
092006000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración, gestión y ejecución del proyecto COLONIAS DE VERANO 2009.;SUSPERGINTZA ELKARTEA;280.720,00€;240.125,00€;--;2 meses;2009;Finalizado;
090619000008;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Ejecución de Fase I de las obras de renovación integral del Mercado de la Ribera de Bilbao.;UTE MERCADO RIBERA   (CONSTRUCCIONES AMENABAR S.A./EXBASA OBRAS Y SERVICIOS S.L.);1.605.692,25€;1.122.378,88€;--;3 meses;2009;Finalizado;
084000000132;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;suministro de dos equipos de inhibidores de frecuencia para instalar en vehículos del Area de Seguridad.;INDRA SISTEMAS, S.A.;70.000,00€;55.999,99€;--;2 DIAS;2009;Finalizado;
085199000084;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Obras;Negociado;Obras de remodelación de despachos para asistentes sociales en el C.M.D Deusto.;CONSTRUCCIONES CASTELLANO, S.A.;99.281,38€;94.813,73€;--;3 meses;2009;Finalizado;
085199000085;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Obras;Negociado;Obras de remodelación de despachos para asistentes sociales en el C.M.D Begoña. ;SANTUCHU GRUPO EMPRESARIAL, S.A.;100.795,09€;96.763,29€;--;3 meses;2009;Finalizado;
083170000047;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Concurso;Suministro de equipos de videovigilancia para autobuses del servicio Bilbobus.;PROINTEC, S.A.;263.527,62€;263.527,62€;validado;36 meses;2009;Finalizado;
092507000069;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio consistente en el diseño, confección y distribución de elementos de publicidad para el programa BILBAOPOESIA 2009.;IMPRESIÓN GRAFICOLOR 2000 S.A.;27.000,00€;22.980,00€;--;4 meses;2009;Finalizado;
092507000070;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio consistente en el diseño, confección, distribución, confección, distribución e instalación de elementos de publicidad para el programa BILBOKO KALEALDIA 2009.;NEVERLAND, ESTUDIO GRÁFICO DE DISEÑO MALDITO, S.L.;30.000,00€;22.980,00€;--;3 meses;2009;Finalizado;
080616000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de implantación de ascensor inclinado en Camino Zurbaran.;CYCASA CANTERAS Y CONSTRUCCIONES, S.A.;2.978.042,25€;2.243.694,00€;--;7 meses;2009;Finalizado;
092006000004;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de comidas del programa Colonias Abiertas de Verano 2009.;EUREST COLECTIVIDADES, S.L.;69.015,00€;59.973,22€;--;2 meses;2009;Finalizado;
081220000121;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio consistente en la evaluación del Plan de Acción Local 2009-2013 y elaboración de un nuevo Plan en el marco de la Agenda Local 21.;EVERIS SPAIN, S.L.;120.000,00€;111.600,00€;--;12 meses;2009;Finalizado;
080645000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de limpieza y mantenimiento de la red de alcantarillado de Bilbao  así como la realización de todas aquellas obras de renovación y mejora de los espacios vinculados a los citados servicios, que se sustancien mediante la celebración de sucesivos contrato de obras, según las necesidades y a demanda de esta Administración.;UTE FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A. / ANSAREO SANEAMIENTO Y SERVICIOS, S.A.;17.323.524,00€;17.323.524,00€;validado;48 meses;2009;En ejecución con modificado;
090095000008;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Negociado;Adquisición de un retrato escultórico de D. Miguel de Unamuno realizada por el artista bilbaíno D. Luis Larrinaga.;Maria Carmen Cabañas  Domínguez;45.000,00€;45.000,00€;--;no procede;2009;Finalizado;
095303000017;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de reforma de los baños de plantas segunda y tercera del CEP Deustuko Ikastola.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;86.285,24€;82.130,00€;--;2 meses;2009;Finalizado;
094570000012;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Prestación al OBSERVATORIO DE LA CONVIVENCIA de un Servicio de Atención a Conflictos, entendiendo como tal el conjunto de actividades encaminadas a ayudar, a través de procesos voluntarios, a las partes implicadas en un conflicto a alcanzar un acuerdo que pueda paliar o minimizar los efectos de dicha situación.;FUNDACIÓN GIZAGUNE;50.000,00€;48.018,20€;--;12 meses;2009;Finalizado;
091220000068;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Suministro;Negociado;Suministro de dos monitores para la red de control de la contaminación acústica.;BRÜEL y KJAER IBERICA, S.A.;29.400,00€;29.400,00€;--;2 meses;2009;Finalizado;
092006000005;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Subasta;Servicio de transporte de los participantes en el Programa Colonias de Verano 2009.;AUTOCARES SOBRON, S.L.;66.235,00€;50.336,00€;--;2 meses;2009;Finalizado;
095303000025;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de reforma de baños en plantas y de complemento de la marquesina principal del CEP Intxitu Ikastola.;SANTUCHU GRUPO EMPRESARIAL, S.A.;68.882,52€;65.438,39€;--;2 meses;2009;Finalizado;
095303000027;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de rehabilitación del frontón del CEP de Txurdinaga y de reforma de servicios de la planta baja del edificio principal.;SANTUCHU GRUPO EMPRESARIAL, S.A.;66.115,64€;62.809,85€;--;2 meses;2009;Finalizado;
090616000030;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de implantación de accesos mecánicos en la calle Solokoetxe, Fase II.;VICONSA, S.A.;699.723,50€;653.611,75€;--;5 meses;2009;Finalizado;
092507000147;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Diseño, edición y distribución de la agenda cultural.;ESTUDIOS GRAFICOS ZURE, S.A.;47.000,00€;38.676,00€;--;12 meses;2009;Finalizado;
095009000035;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Diseño, programación difusión, ejecución, coordinación y evaluación del programa  TALLERES BILBAO MUJER.;KEIMA ANIMAZIOA, S.L. UNIPERSONAL;307.469,59€;306.240,00€;--;24 meses;2009;Finalizado;
092507000118;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de mantenimiento técnico y actualización de contenidos de las páginas web municipales  sobre Bilbao y el cine.;CONMUNICA MEDIATRADER S.L.U.;30.000,00€;29.696,00€;--;12 meses;2009;Finalizado;
091187000040;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de un contenedor de rescate, desescombro y salvamento con su dotación correspondiente, destinado a la Dirección de Protección Civil ;ALBATROS PROMOTORA EMPRESARIAL, S.A., INCIPRESA, S.A.;357.482,00€;356.984,72€;--;6 meses;2009;Finalizado;
091370000033;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Suministro;Negociado;Arrendamiento de un vehículo para la Oficina de Uso del Espacio Público.;AUTORRENT, S.L.;8.287,94€;8.287,92€;--;24 meses;2009;Finalizado;
091008000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Subasta;Ejecución subsidiaria de obras de la 1ª fase pendientes de ejecución para la reparación del edificio situado en el nº 6 de la calle Ollerias Bajas.;CONSTRUCCIONES AMURIZA, S.L.;276.724,62€;221.379,72€;--;9 meses;2009;Finalizado;
095303000023;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de reforma en el CEP de Arangoiti.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;67.683,49€;64.637,23€;--;2 meses;2009;Finalizado;
092507000071;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad para el programa Bilbao Antzerki Dantza BAD 2009.;MOTIVACCIÓN NORTE S.L.;30.000,00€;25.147,57€;--;5 meses;2009;Finalizado;
091187000045;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de preparación física del personal de la Dirección de Protección Civil.;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;48.720,00€;48.300,00€;--;24 meses;2009;Finalizado;
085211000129;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Programa Promoción de la Salud para la Tercera Edad.;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;126.000,00€;126.000,00€;validado;12 meses;2009;Finalizado;
094000000066;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de  vestuario  y calzado para los agentes de la Policía Municipal.;EL CORTE INGLÉS S.A., FAL CALZADOS DE SEGURIDAD, S.A., ALBATROS PROMOTORA EMPRESARIAL, S.A., SAGRES, S.L. - PARTENON;260.000,00€;207.289,91€;--;3 meses;2009;Finalizado;
092230000108;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Formación de los Cabos de Intervención y de Conducción seleccionados en el proceso selectivo que se está tramitando por el Área de Recursos Humanos, Calidad y Evaluación.;ITURRI, S.A.;70.785,00€;70.785,00€;--;1 meses;2009;Finalizado;
095224000010;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;servicio de preparación, asesoramiento técnico y ejecución del programa del “Circuito educativo de consumo responsable y sostenible 2009-2010”.;SUSPERGINTZA ELKARTEA;63.800,00€;54.400,00€;--;10 meses;2009;Finalizado;
092507000250;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;servicio de Captación de público, punto de información+902,  gestión de taquillas, coordinación y regiduría del festival Bilbao Antzerki Dantza BAD 2009.;PORTAL 71 PRODUCCIONES CULTURALES S.L.;21.000,00€;20.926,02€;--;6 meses;2009;Finalizado;
090615000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de reforma de las instalaciones de la depuradora de la perrera municipal de Artxanda.;ACCIONA AGUA S.A.;200.000,00€;198.800,00€;--;6 meses;2009;Finalizado;
090610000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de acondicionamiento de locales para el servicio de limpieza de la C/ Julian Gaiarre.;CONSTRUCCIONES LEGASKO S.L.;100.000,00€;94.700,00€;--;6 meses;2009;Finalizado;
090616000031;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de Urbanización del entorno de ocio y cultura de La Alhóndiga.;CONSTRUCCIONES Y PROMOCIONES BALZOLA, S.A.;4.245.000,00€;3.282.860,25€;--;6 meses;2009;Finalizado;
