NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
091014000026;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio consistente en los trabajos de actualización, sobre la base del Plan General.;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;104.400,00€;83.520,00€;--;6 meses;2010;Finalizado;
104000000047;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;suministro de munición (para prácticas) para la Policía Municipal de Bilbao.;BORCHERS S.A.;50.000,00€;49.955,40€;--;3 meses;2010;Finalizado;
101008000008;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Negociado;Obras de demolición del edificios sito en Camino de Bérriz nº 6.;ZANJADORAS Y DESMONTES S.A.;77.164,89€;38.999,20€;--;2 meses;2010;Finalizado;
101220000020;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Obras;Concurso;Implantación de un servicio de movilidad urbana sostenible de bicicletas mediante instalación de terminales con un sistema informático de gestión automática y control del mismo.;INDRA SISTEMAS S.A.;753.681,00€;678.314,06€;--;6 meses;2010;En Ejecución;
100075000037;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Acceso electrónico de los contribuyentes a la tramitación tributaria en la e-Administración.;BILBOMÁTICA, S.A.;223.880,00€;201.492,00€;--;8 meses;2010;Finalizado;
090095000016;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Contrato patrimonial;Concurso;Enajenación de parcela denominada como DRz_E_b en el Plan Especial de Ordenación Urbana del Área Mixta de Zorrotzaurre.;FUNDACION METROPOLI PARA LA INNOVACION Y EL DISEÑO DEL TERRITORIO;--;--;--;--;2010;En Ejecución;
091724000003;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de mantenimiento de las instalaciones eléctricas municipales.;TECUNI S.A.;5.155.039,50€;4.865.040,00€;--;48 meses;2010;Finalizado;
102006000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración y ejecución del proyecto de animación del programa COLONIAS ABIERTAS DE VERANO 2010 ;SUSPERGINTZA ELKARTEA;261.100,00€;244.000,00€;--;1,5 meses;2010;Finalizado;
101187000033;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;actualización e implementación de las herramientas del software del Sistema integrado de Gestión de Emergencias (SIGE);RSB SISTEMA, S.L.;22.930,00€;22.930,00€;--;7 Y MEDIO;2010;Finalizado;
101220000025;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Suministro;Negociado;Suministro de cuatro monitores para la Red de Control de la contaminación acústica.;BRÜEL y KJAER IBERICA, S.A.;58.800,00€;58.799,24€;validado;2 meses;2010;Finalizado;
101220000019;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio consistente en el seguimiento de la BIO-Oficina contra el cambio climático de Bilbao.;FACTOR CO2 INTEGRAL SERVICES, S.L.;90.480,00€;67.860,00€;--;12 meses;2010;Finalizado;
100639000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Dirección de obra de la Fase IV del Edificio San Agustín.;IMB ARQUITECTOS SLP;223.735,00€;192.412,09€;--;8 meses;2010;Finalizado;
100622000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Bastones Verticales Escultóricos", de acuerdo con el diseño creado por Philippe Starck para la nueva plaza de Arrikibar.;ALFA ARTE S.A.;137.103,30€;137.103,30€;--;1 meses;2010;Finalizado;
100622000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;mobiliario urbano, de acuerdo con los diseños creados por Philippe Starck, a implantar en el entorno del Centro de Ocio y Cultura de la Alhondiga (Plaza de arrikibar y calles Alameda de Urkijo, Alameda de Rekalde, Fernandez del Campo e Iparraguirre).;ONN OUTSIDE S.L.;195.000,00€;195.000,00€;--;1 meses;2010;Finalizado;
105009000026;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Programa de Talleres para la prevención de la violencia de género y para la promoción de la igualdad dirigidos a la comunidad escolar de los centros educativos de Bilbao. ;URTXINTXA ESKOLA.;40.000,00€;34.482,75€;validado;7 meses;2010;Finalizado;
100639000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio consistente en asistencia al Area de  Obras y Servicios en el estudio y ejecución de los procesos de implantación del Plan de Sedes municipal.;ULIKER 3, S.L.;320.000,00€;290.000,00€;--;24 meses;2010;Finalizado;
104000000082;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de treinta (30) pistolas semiautomáticas para la Policía Municipal de Bilbao.;TECHNIK CONSULTING ALVADE S.L.;33.000,00€;33.000,00€;--;2 meses;2010;Finalizado;
101220000010;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Mantenimiento y custodia de bicicletas pertenecientes al programa de préstamo gratuito de bicicletas;INICIATIVAS AMBIENTALES DE EUSKADI, S.L.;87.000,00€;87.000,00€;--;6 meses;2010;Finalizado;
104000000068;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de un sistema de control de velocidad mediante equipo  cinemometro radar.;TRADESEGUR, S.A.;43.000,00€;42.920,00€;--;1 Y MEDIO;2010;Finalizado;
102006000004;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Servicio de transporte de los participantes en las Colonias de día 2010.;AUTOBUSES CUADRA, S.A.;51.500,00€;46.480,80€;--;1 Y 1 SEMANA;2010;Finalizado;
102507000049;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;servicio de diseño, confección, distribución e instalación de elementos de publicidad para el programa BILBOKO KALEALDIA 2010;NEVERLAND, ESTUDIO GRÁFICO DE DISEÑO MALDITO, S.L.;28.500,00€;25.254,36€;--;3 meses;2010;Finalizado;
102006000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;servicio de comidas a los participantes en el programa Colonias de Día 2010;EUREST COLECTIVIDADES, S.L.;61.000,00€;57.903,05€;--;1  Y 1 SEMANA;2010;Finalizado;
105220000066;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Servicio de recogida, traslado y alojamiento de animales de la especie canina y felina extraviados o abandonados dentro del término municipal de Bilbao.;ALFONSO GUTIÉRREZ RUIZ (HOTEL CANINO AIARTZA);97.440,00€;97.440,00€;--;24 meses;2010;En ejecución de prorroga prevista en el contrato;
104000000069;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Adquisición de 3 vehículos divididos en dos lotes para el Área de Seguridad.;GAURSA AUTOAK, S.A.U.;57.500,00€;57.395,48€;validado;3 meses;2010;Finalizado;
104000000063;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Chalecos antibalas de uso interno para la Policía Municipal.;TECHNIK CONSULTING ALVADE S.L.;155.000,00€;154.202,41€;validado;12 meses;2010;Finalizado;
100633000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Auditoría sobre la eficiencia energética del alumbrado público del Casco Viejo.;TECUNI S.A.;29.000,00€;28.882,84€;--;2 meses;2010;Finalizado;
100638000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio para el asesoramiento al Area de Obras y Servicios para la implantación en el modelo de gestión de la dirección participativa por objetivos.;ULIKER 3, S.L.;29.800,00€;29.300,00€;--;12 meses;2010;En ejecución de prorroga prevista en el contrato;
100638000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio consistente en el asesoramiento para el diseño y elaboración del balance de actuación del Area de Obras y Servicios.;ULIKER 3, S.L.;27.500,00€;27.000,00€;--;12 meses;2010;En ejecución de prorroga prevista en el contrato;
100105000012;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Negociado;Gestión de la zona de estacionamiento para autocaravanas, sito en Kobetamendi.;FUNDACIÓN LANTEGI BATUAK;45.240,00€;45.000,00€;--;3 meses;2010;Finalizado;
103031000006;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;desarrollo de proyectos de tecnologías de información y comunicaciones aplicadas a la movilidad y el transporte;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;69.600,00€;69.600,00€;validado;24 meses;2010;En Ejecución;
102004000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Planificación, gestión, y dinamización de los cuatro parques incluidos en el programa JOLASTU PARKEAN/JUEGA EN TU PARQUE 2010.;ASOCIACIÓN D.C. GURE LURRA;45.800,00€;8.281,38€;--;1 meses;2010;Finalizado;
102507000052;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Diseño, preparación, desarrollo, ejecución, coordinación y evaluación del programa Talleres Culturales.;ARTEAN ARTE S.L.;302.644,00€;302.644,00€;--;12 meses;2010;Finalizado;
102507000048;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;diseño y confección de elementos de publicidad para el programa BIDEBARRIETA KULTURGUNEA;LA TAPADERA CREACIONES, S.L.U.;35.427,96€;31.266,55€;--;12 meses;2010;Finalizado;
102507000050;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Diseño, confección y distribución de elementos de publicidad para el programa BILBAOPOESIA 2010.;MOLDE DISEÑO Y COMUNICACIÓN, S.L.;25.650,00€;20.520,40€;--;4 meses;2010;Finalizado;
102507000051;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Diseño, confección y distribución de elementos de publicidad y comunicación para el programa BILBAO ANTZERKI DANTZA 2010.;MOTIVACCIÓN NORTE S.L.;28.500,00€;27.190,40€;--;5 meses;2010;Finalizado;
093031000005;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de instalación, reposición y conservación de la señalización vertical en la Villa de Bilbao.;UTE ETRA NORTE-API MOVILIDAD II;807.940,00€;798.740,81€;--;24 meses;2010;Finalizado;
104570000008;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Servicio para el estudio de la satisfacción de las personas usuarias de los servicios municipales, análisis, evolución de los resultados y propuesta de acciones de mejora.;IKERFEL S.A.;35.000,00€;30.470,00€;--;3 meses;2010;Finalizado;
105303000016;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Trabajos en el Cep Birjinetxe de cambio de emplazamiento del transformador de Iberdorla.;CONSTRUCCIONES CASTELLANO S.A.;201.951,02€;200.000,00€;--;2 meses;2010;Finalizado;
105303000017;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Construcción de marquesina para la cubrición de la acera del polideportivo en el CEP Zurbaranbarri.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;103.292,92€;97.095,34€;--;2 meses;2010;Finalizado;
105303000020;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Trabajos de pavimentación y cierre de gimnasio de segunda planta en Deustuko Ikastola.;DOCAPI SERVICIOS GENERALES INMOBILIARIOS, S.L.;141.354,20€;134.286,52€;--;2 meses;2010;Finalizado;
105303000019;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Trabajos de reforma y división del aula de apoyo en Intxisu Ikastola.;CONSTRUCCIONES LEGASKO S.L.;109.879,19€;103.286,43€;--;1 meses;2010;Finalizado;
100612000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Acuerdo marco con un único empresario para la redacción de los proyectos de ejecución y realización de las obras necesarias para la creación, instalación y habilitación interior de la totalidad de los puestos de venta en el Mercado de La Ribera.;UTE MERCADO DE LA RIBERA;7.015.068,00€;7.015.068,00€;--;24 meses;2010;En ejecución de prorroga prevista en el contrato;
102507000140;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Captación de público, punto de información+902,  gestión de taquillas y regiduría de Bilbao Antzerki Dantza 2010 (BAD).;PORTAL 71 PRODUCCIONES CULTURALES S.L.;24.702,01€;24.030,44€;--;6 meses;2010;Finalizado;
104540000008;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Servicio para la realización de Jornadas de Innovación sobre oportunidades de mejora en Bilbao.;VESPER SOLUTIONS, S.L.;47.560,00€;39.440,00€;--;3 meses;2010;Finalizado;
105193000003;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Realización de un estudio y posterior informe denominado “BILBAO, CIUDAD AMIGABLE PARA LOS MAYORES”;EMANKOR;70.800,00€;59.600,00€;--;8 meses;2010;Finalizado;
102507000138;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Mantenimiento de las páginas webs municipales sobre cine (bilbaodecine, zinebi, bific y fant).;CONMUNICA MEDIATRADER S.L.U.;27.000,00€;25.667,36€;--;12 meses;2010;Finalizado;
100630000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Control hidrológico del depósito de residuos sólidos de Artigas en el año 2010, para cuantificación de escorrentías, flujo subterráneo y lixiviados.;TELUR GEOTERMIA Y AGUA S.A.;69.020,00€;67.639,60€;--;6 meses;2010;Finalizado;
101508000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Negociado;Obras de reparación del aparcamiento de Lehendakari Agirre.;AROS ESTUDIO DE ARQUITECTURA S.A.;138.458,55€;105.112,05€;--;3 meses;2010;Finalizado;
102225000252;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Negociado;Desarrollo de herramienta informatica modulo bi de SAP.;IBERMÁTICA, S.A.;27.465,68€;27.460,00€;--;4 meses;2010;Finalizado;
101724000002;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de mensajería.;SERVICIO LIGERO DE TRANSPORTE 2002 S.L.;200.000,00€;200.000,00€;validado;12 meses;2010;Finalizado;
105200000015;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Negociado;Servicio de comunicación y prensa del Área de Salud y Consumo.;EL BUREAU DE LA COMUNICACIÓN Y PUBLICIDAD S.L.;25.000,00€;23.541,00€;--;12 meses;2010;Finalizado;
101187000030;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro e instalación de un sistema analógico de detección de incendios para los Colegios de Enseñanza Primaria Fray Juan y Pagasarribide, y su conexión al sistema de control instalado en Protección Civil y Bomberos.;INSEKOR, S.A.-BIZKOR;47.500,00€;36.579,59€;--;2 meses;2010;Finalizado;
103032000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Negociado;Suministro, transporte e instalación de plataformas modulares prefabricadas para paradas de autobuses.;ASUA B.G. 96, S.L. (GITMA);50.000,00€;50.000,00€;--;2 meses;2010;Finalizado;
101721000002;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Obras;Concurso;Instalación de climatización de la Biblioteca de Bidebarrieta.;GIROA, S.A.;408.977,41€;280.576,88€;--;2 meses;2010;Finalizado;
102507000162;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Organización de cursos teatrales en Bilbaoeszena.;ERAGINTZA KULTUR ERAKUNDEA, GAITZERDI TEATRO S.L.;27.760,52€;26.537,06€;--;--;2010;Finalizado;
103031000004;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de instalación, reposición y conservación de la señalización horizontal en la Villa de Bilbao así como obras de instalación, renovación y mejora de las instalaciones.;FERROSER INFRAESTRUCTURAS, S.A.;646.271,00€;635.670,44€;--;24 meses;2010;En Ejecución;
100616000018;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras y actuaciones para la mejora de la Seguridad Vial 2010.;PROYECTOS Y OBRAS PABISA,S.A.;282.446,62€;237.249,02€;--;4 meses;2010;Finalizado;
104000000104;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio de Apoyo y Asesoramiento al Programa de Educación Vial para la Movilidad  Segura.;BIDEAN TA KALEAN S.L.;27.540,00€;27.540,00€;--;12 meses;2010;Finalizado;
100616000010;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Fase final de las obras de conexión peatonal mediante accesos mecánicos de Uribarri-Goikoa.;CONSTRUCCIONES OLABARRI, S.L.;1.499.287,50€;1.385.791,38€;--;5 meses;2010;Finalizado;
105305000006;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio para potenciar el trabajo a favor de la convivencia en los CEPs y Concertados de Secundaria del municipio de Bilbao;FUNDACION GIZAGUNE;42.480,00€;42.480,00€;--;10 meses;2010;Finalizado;
101554000028;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio de coordinación y puesta en marcha de actividades  del Plan del Programa IMAGINA OTXARKOAGA;FUNDACION GIZAGUNE;69.620,00€;68.912,00€;--;15 meses;2010;Finalizado;
101554000029;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio de apoyo en el barrio de Otxarkoaga al  equipo de gestión de conflictos del Observatorio de Convivencia del Ayuntamiento de Bilbao;FOMED;70.800,00€;70.056,70€;--;15 meses;2010;Finalizado;
100616000011;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de reurbanización en el barrio de Zurbaranbarri, nº 31-59.;JOSE ANTONIO OLABARRI CONSTRUCCIONES, S.L.;2.207.372,75€;1.602.782,50€;--;9 meses;2010;Finalizado;
104540000011;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Servicio de evaluación de los servicios municipales mediante el plan de inspección del cliente misterioso.;PRYSMA CALIDAD Y MEDIO AMBIENTE, S.A.;31.000,00€;26.348,22€;--;3 meses;2010;Finalizado;
100647000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de conservación y mantenimiento de los terrenos en pendiente, parques y mobiliario recreativo propiedad del Excmo. Ayuntamiento de Bilbao, así como obras de renovación o mejora de instalaciones.;URBASER, S.A.;3.732.058,00€;3.358.852,25€;--;48 meses;2010;En ejecución de prorroga prevista en el contrato;
102407000032;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Suministro;Negociado;Suministro equipos para gestion de colas en las oficinas de atención ciudadana en tres Centros Municipales de Distrito (CMD).;Q-MATIC SISTEMAS, S.A.;59.000,00€;57.044,74€;--;--;2010;Finalizado;
103031000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Contrato administrativo mixto de servicios y acuerdo marco para mantenimiento correctivo y preventivo sobre equipamiento y sistemas de regulación semáforico y aforado del tráfico urbano instalados en la villa de Bilbao.;UTE ETRA NORTE SA - ELECTRONIC TRAFIC SA;985.510,00€;985.510,00€;validado;24 meses;2010;En ejecución de prorroga prevista en el contrato;
103031000002;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de mantenimiento correctivo y preventivo de equipamiento ITS y Sala de control de Tráfico asi como realización de todas aquellos trabajos  de instalación, renovación y mejora de las instalaciones que requiera la correcta prestación del servicio.;TELVENT ARCE SISTEMAS, S.A.;480.450,00€;480.450,00€;validado;24 meses;2010;En ejecución de prorroga prevista en el contrato;
100641000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Conservacion y mtto. de los parques forestales, montes y sus áreas recreativas.;UTE BILBO-MENDI (Urazca Servicios de Medio Ambiente, S.A.  /  Forestales Mugarri, S.L. );2.325.828,00€;2.325.828,00€;validado;48 meses;2010;En ejecución de prorroga prevista en el contrato;
104000000091;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro en régimen de arrendamiento de veintiún vehículos patrulla nuevos para la Policía Municipal.;BBVA FINANZIA AUTORENTING S.A.;974.400,00€;879.256,81€;--;48 meses;2010;En Ejecución;
101495000003;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Tercer plegado, retractilado, impresión de direcciones, recogida en el lugar de impresión, entrega en correos y distribución del periódico municipal Bilbao.;FUNDACION LANTEGI BATUAK;126.260,00€;126.260,00€;validado;24 meses;2010;Finalizado;
103031000005;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de asistencia técnica para la realización de Trabajos y Estudios sobre gestión del tráfico rodado y peatonal (2010-2012).;LEBER, PLANIFICACIÓN  E INGENIERIA, S.A;289.670,00€;289.670,00€;validado;24 meses;2010;En Ejecución;
101712000001;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de vestuario y calzado para el personal del Ayuntamiento de Bilbao.;COMERCIAL ARESTI (JOSÉ IGNACIO ZABALA BERMEJO);375.000,00€;375.000,00€;validado;36 meses;2010;Finalizado;
103170000039;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Negociado;Instalación y puesta en servicio de Terminales Informativos en Paradas (TIP) con comunicaciones GPRS;ETRA NORTE S.A.;30.485,30€;30.485,30€;--;6 meses;2010;Finalizado;
100616000015;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Implantación elemento mecánico en la calle Particular de Iturribide.;UTE JOSE ANTONIO OLABARRI CONSTRUCCIONES S.L. - TEIC S.A. “UTE ITURRIBIDE”;911.205,44€;728.964,38€;--;5 meses;2010;Finalizado;
105220000220;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Suministro;Negociado;Suministro de equipo BAX SYSTEM Q 7 para el Laboratorio Municipal.;OXOID, S.A.;42.126,00€;38.340,00€;--;3 meses;2010;Finalizado;
