NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
125303000017;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Trabajos de sustitución de ventanales (Fase II) en el CEP Zurbaranbarri.;SANTUCHU GRUPO EMPRESARIAL, S.A.;199.515,59€;189.539,81€;--;2 meses;2012;Finalizado;
124000000076;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio de mediación , atención y gestión de conflictos comunitarios que determine  el Observatorio de la Convivencia.;FUNDACION GIZAGUNE;59.389,04€;56.870,00€;--;12 meses;2012;Finalizado;
122507000120;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Mantenimiento de las páginas web municipales sobre cine.;PACAY MEDIA S.L.;20.000,00€;19.045,20€;--;12 meses;2012;Finalizado;
124540000011;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Implantación de un sistema de gestión y evaluación de programas, proyectos y planes de acción del plan de mandato 2011-2015, los planes transversales y los procesos municipales certificados.;ATTEST ITC, S.L.;70.800,00€;70.155,80€;--;4 meses;2012;Finalizado;
125303000018;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de  rehabilitación de fachada del CEP Vda. de Epalza de la Calle Tíboli.;SANTUTXU GRUPO EMPRESARIAL S.A.;189.828,12€;188.618,11€;--;3 meses;2012;Finalizado;
120618000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de renovación de la Calle Juan de Antxeta 14, 15 y 16.;CONSTRUCCIONES FHIMASA, S.A.;1.097.346,38€;707.678,69€;--;7 meses;2012;En Ejecución;
121714000001;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Contrato instrumentalizado como acuerdo marco la prestación de los servicios declarados de adquisición centralizada consistente en la mensajería y paquetería para el Ayuntamiento de Bilbao y entidades del sector público dependientes del Ayuntamiento de Bilbao.  ;MUNDI BILBAO MENSAJEROS SAL (MRW);170.000,00€;170.000,00€;validado;24 meses;2012;Finalizado;
121554000027;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Asistencia técnica en el desarrollo del Plan comunitario 2012-2016.;FUNDACION GIZAGUNE;26.000,00€;--;--;12 meses;2012;En Ejecución;
124000000064;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de furgón  de unidad de atestados  para  seguridad ciudadana.;CARROCERIAS TARAMONA, S.L.;60.000,00€;56.638,92€;--;3 meses;2012;Finalizado;
120619000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de remodelacion del edificio sito en la Plaza Circular nº 1.;UTE CONSTRUCCIONES MURIAS SA Y ELECTRICIDAD MARTIN SA ABREVIADAMENTE "UTE CIRCULAR";2.246.455,75€;1.415.491,75€;--;5 meses;2012;Finalizado;
121496000029;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Gestión de servicio público;Concurso;Gestión, en la modalidad de concesión ,de servicio público  del “Albergue Bilbao Aterpetxea” y su edificio anexo sito  en Bilbao, Ctra. Basurto – Kastrexana, 70.  ;SUSPERGINTZA ELKARTEA;--;--;--;144 meses;2012;En Ejecución;
123031000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Instalacion, mantenimiento y reposicion horizontal y vertical de la Villa de Bilbao.;U.T.E. BILBO HIRIKO SEINALEZTAPENA (FERROSER INFRAESTRUCTURAS S.A. - CEPRENOR S.A.);1.233.592,00€;1.216.723,25€;--;24 meses;2012;En ejecución de prorroga prevista en el contrato;
121508000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Negociado;OBRAS DE REPARACIÓN DE TABIQUERIA APARCAMIENTO AREILZA II;SISTEMAS RPH S.L.;224.780,80€;172.581,59€;--;5 meses;2012;En Ejecución;
121406000001;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Proyecto artístico, diseño y ejecución del desfile teatralizado  “OLENTZERO 2012”.;HORTZMUGA ANIMACIÓN, S.L.;64.200,00€;62.375,50€;--;1 meses;2012;Finalizado;
120616000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización de la Plaza de Ametzola.(ampliación aceras);PROYECTOS Y OBRAS PABISA, S.A.;465.321,41€;348.700,09€;--;4 meses;2012;Finalizado;
120619000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras de recuperación de la antigua maquinaria de la Casa de máquinas y Calderas de Zorrotzaurre (Estación Bombeadora de Elorrieta).;SOCIEDAD ASTURIANA DE DIVERSIFICACIÓN MINERA, S.A. (SADIM, S.A.);238.885,28€;188.639,00€;--;2 meses;2012;Finalizado;
125193000005;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Servicio ZAINTZEA de atención a las personas cuidadoras no profesionales de personas en riesgo de dependencia ;SUSPERGINTZA ELKARTEA;517.000,00€;460.000,00€;--;24 meses;2012;En Ejecución;
120616000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de renovación integral de un tramo de la calle Gregorio de la Revilla (Campuzano - Indautxu);CONSTRUCCIONES FHIMASA, S.A.;963.915,62€;616.713,19€;--;6 meses;2012;En Ejecución;
120618000009;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de cubrición de acera en el puente del Camino del Pontón;PROYECTOS Y OBRAS PABISA, S.A.;1.198.993,50€;812.567,06€;--;5 meses;2012;En Ejecución;
120629000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Suministro de altillos para la nueva sede de Policía Municipal y Bomberos de Miribilla;BZ2 BILBAO S.L.;72.159,56€;68.913,46€;--;1 meses;2012;En Ejecución;
125193000007;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Servicio consistente en el servicio de lavandería de ropa blanca del Albergue de Elejabarri (recogida, lavado, entrega y alquiler de prendas).;MANCOMUNIDAD MUNICIPAL PROMINUSVÁLIDOS PSÍQUICOS - TALLER RANZARI LANTEGIA-;28.737,50€;28.737,50€;validado;12 meses;2012;En Ejecución;
121401000007;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Diseño, elaboración, ejecución, dirección y gestión del la Cabalgata de Reyes 2013.;TXAMUSKINA TEATRO S.L.;127.050,00€;126.892,70€;--;hasta 31 enero 2013;2012;Finalizado;
120095000003;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Contrato patrimonial;Subasta;Enajenación de una cuota indivisa de un 20,492 %  de la finca sita en cuesta de Olabeaga , Basurto. ;EUROPEA DE FINANZAS Y COMERCIALIZACIÓN DE SERVICIOS EMPRESARIALES, S.A.;--;--;--;--;2012;Finalizado;
125193000004;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Prestación del Servicio de Ayuda a Domicilio en el municipio de Bilbao.;AURRERANTZ, S.COOP. DE INICIATIVA SOCIAL Y UTILIDAD PÚBLICA, AZTERTZEN SERVICIOS ASISTENCIALES, S.L.;29.740.992,00€;29.180.488,00€;validado;--;2012;En ejecución de prorroga prevista en el contrato;
120638000010;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio de comunicación y prensa del Área de Obras y Servicios.;VIRGINIA KNÖRR COMUNICACIÓN, S.L.;64.318,00€;61.692,00€;--;24 meses;2012;En Ejecución;
12303100004;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de seguimiento, control y coordinación, en materia de seguridad y salud laboral, de los contratos de servicios de el Área de Circulación y Transportes.;INCOPE CONSULTORES SL;60.000,00€;42.000,00€;--;24 meses;2012;En ejecución de prorroga prevista en el contrato;
