NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
073170000068;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Negociado;Suministro e instalación del Sistema de Información Oral (SIO) en 42 autobuses y 19 TIPs de Bilbobus.;ETRA NORTE S.A.;115.685,64€;115.685,64€;--;2 meses;2007;Finalizado;
074000000114;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de cartuchos de 9 mm PB y 38 Spl. para la Policia Municipal.;BORCHERS S.A.;30.000,00€;25.230,00€;--;2 meses;2007;Finalizado;
074000000093;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de vehículos con destino al Area de Seguridad Ciudadana.;CARROCERIAS TARAMONA, S.L., GAURSA AUTOAK, S.A.U., HISPANOMOCION - DANSA SA  , BERGADANA SOLUTIONS, S.L.	, MAS MOTOR, S.A.							 	, PRORACING MOTO, S.L.;297.000,00€;281.610,00€;validado;2 meses;2007;Finalizado;
071187000067;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de una autobomba urbana media con destino a la Dirección de Protección Civil y Bomberos.;ALBATROS PROMOTORA EMPRESARIAL, S.A.;235.000,00€;225.000,00€;--;6 meses;2007;Finalizado;
070614000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de adecuación y reparación de la Presa de Ordunte.;UTE PRESA DE ORDUNTE;806.748,38€;790.613,81€;--;5 meses;2007;Finalizado;
074000000058;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de una red de radio trunking digital (TETRA) con destino al Área de Seguridad Ciudadana y Protección Civil.;UTE Radiotrans, S.A.–Keytron Electrónica, S.A.;2.000.000,00€;1.698.956,62€;--;6 meses;2007;Finalizado;
075193000009;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Asistencia técnica consistente en la prestación de un servicio municipal de inmigración.;ASOCIACION CEAR-EUSKADI;208.000,00€;207.968,02€;--;24 meses;2007;Finalizado;
074000000104;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Retirada de vehículos de las vías públicas y gestión integral del Depósito municipal.;UTE GARABI: SUFI S.A., Y AFER SERVICIOS Y MANTENIMIENTO, S.A.;3.188.880,00€;3.169.158,00€;--;24 meses;2007;Finalizado;
071506000004;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Asistencia técnica consistente en la elaboración del estudio de necesidades y demanda de plazas de aparcamiento en Bilbao.;ARALDI, S.L.;215.000,00€;213.000,00€;--;4 meses;2007;Finalizado;
071508000004;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Subasta;Obras de reparación de defectos y deficiencias en el Aparcamiento de Sagarmínaga.;LEYMA CONSTRUCCIONES DEL NORTE S.L.;80.490,58€;70.877,59€;--;1 meses;2007;Finalizado;
071508000003;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Subasta;Obras de reparación de defectos y deficiencias en el Aparcamiento de Plaza del Funicular.;TECNICAS DE REPARACIONES ESTRUCTURAL AITZGORRI, S.L.;111.749,93€;107.162,27€;--;4 meses;2007;Finalizado;
074570000015;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Realización del estudio y análisis de los factores que inciden en la satisfacción delpersonal del Ayuntamiento de Bilbao.;LKS IAMM;33.000,00€;29.140,00€;--;6 meses;2007;Finalizado;
070619000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Habilitación de edificio para Hogar de Jubilados y otros usos equipamentales en la calle Encarnación nº 27.;CONSTRUCCIONES CASTELLANO, S.A.;598.534,50€;597.935,00€;--;8 meses;2007;Finalizado;
071187000025;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Mantenimiento de equipos contra incendios en dependencias municipales.;INSEKOR, S.A.-BIZKOR;33.387,50€;30.494,38€;--;24 meses;2007;Finalizado;
071187000073;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de vestuario para el personal de Bomberos del Ayuntamiento de Bilbao.;PRODUCTOS Y MANGUERAS ESPECIALES, S.A. (MESA), BILGAL DESARROLLOS EMPRESARIALES, S.L.;30.000,00€;28.338,00€;validado;6 meses;2007;Finalizado;
071187000076;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro-adquisición de un vehículo nuevo tipo furgoneta combi con destino a la Dirección de Protección Civil, y la enajenación de un vehículo de titularidad municipal.;CARROCERIAS TARAMONA, S.L.;19.000,00€;16.782,40€;--;2 meses;2007;Finalizado;
074000000112;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de vestuario y calzado para la Policía Municipal.;EL CORTE INGLES, S.A., SAGRES, S.L. - PARTENON;98.759,00€;90.466,00€;validado;45 DIAS;2007;Finalizado;
072507000300;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio de asesoramiento en materia de comunicación para las actividades culturales del Area de Cultura y Educación.;LARIZGOITIA y VILLAMANDOS COMUNICACIÓN S.L.;66.000,00€;61.248,00€;--;12 meses;2007;Finalizado;
075200000042;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Suministro;Negociado;Suministro de dos furgonetas para el Área de Salud y Consumo.;LEIOA WAGEN, S.A.;30.000,00€;29.900,00€;--;1 meses;2007;Finalizado;
075009000065;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Elaboración de la estructura y contenidos del III Plan para la Igualdad de Mujeres y Hombres.;EKINBIDE, S.L.;30.000,00€;29.893,20€;--;10 meses;2007;Finalizado;
075221000048;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Suministro (en régimen de alquiler) y montaje de 42 casetas para la realización del Mercadillo de Navidad.;MONTAJES y SERVICIOS JC 2000, S.L.;20.000,00€;19.185,76€;--;3 SEMANAS;2007;Finalizado;
060622000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro de gasóleo de automoción clase A y gasolina de 95 octanos para los vehículos municipales.;REPSOL COMERCIAL DE PRODUCTOS PETROLIFEROS, S.A.;704.000,00€;704.000,00€;validado;24 meses;2007;Finalizado;
070130000038;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de lotes de Navidad con destino al personal al servicio del Excmo. Ayuntamiento de Bilbao.;OPARI CASH, S.L.;150.300,00€;150.300,00€;validado;3 DIAS;2007;Finalizado;
070300002883;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicios complementarios o de colaboración y asistencia técnica, material e informática a los Servicios Municipales de Recaudación del Ayuntamiento deBilbao en la gestión recaudatoria en periodo ejecutivo.;SANTIAGO CUCART, S.L.;4.275.162,50€;4.275.162,50€;--;24 meses;2007;Finalizado;
071220000085;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Suministro;Concurso;Suministro de las herramientas necesarias para la puesta en funcionamiento de una red de vigilancia de la contaminación acústica.;BRUEL y KJAER IBERICA, S.A.;50.000,00€;49.987,00€;--;6 SEMANAS;2007;Finalizado;
072507000301;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Diseño, elaboración, edición y distribución del programa anual de actividades culturales del Area de Cultura y Educación.;NEMONICA, DISEÑO Y COMUNICACIONES S.L.;18.000,00€;17.565,73€;--;1 meses;2007;Finalizado;
071014000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Redacción del Anteproyecto de urbanización (fase 1) de la ejecución de los viales correspondientes a las actuaciones aisladas 815.51 y 52 del Barrio de Altamira.;ESTUDIO K, S. COOP.;30.000,00€;28.000,00€;--;6 meses;2007;Finalizado;
070634000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Asistencia a la dirección de obra para control de bypass y garantía de suministro en el depósito de Elejabarri. ;SAITEC S.A.;24.000,00€;23.700,00€;--;12 meses;2007;Finalizado;
074000000123;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de un vehículo nuevo, tipo turismo con destino al Área de Seguridad del Ayuntamiento de Bilbao.;GAURSA AUTOAK, S.A.U.;45.000,00€;44.902,65€;--;1 meses;2007;Finalizado;
070634000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Dirección de obra de remodelación del depósito de Elejabarri.;SAITEC S.A.;29.000,00€;28.500,00€;--;12 meses;2007;Finalizado;
073031000005;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de conservación, mantenimiento y reposición de la señalización vertical de la Villa de Bilbao.;ETRA NORTE S.A. y API MOVILIDAD S.A., abreviadamente “UTE ETRA NORTE – API MOVILIDAD”;1.414.546,00€;1.379.285,38€;--;24 meses;2007;Finalizado;
070619000012;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de reforma del caserío “Txakoli Aguirre”en Arangoiti para centro municipal de barrio.;PROYECTOS Y CONSTRUCCIONES ALBATROS, S.A.;749.986,44€;696.000,00€;--;9 meses;2007;Finalizado;
072000000072;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Asistencia técnica para la elaboración y ejecución del Programa BILBIDEAK 2008.;SUSPERGINTZA ELKARTEA;55.500,00€;55.500,00€;--;5 meses;2007;Finalizado;
071187000080;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de un equipo de desencarcelación con destino a la Dirección de Protección Civil.;ASFLEX EUROFIRE, S.L.;30.000,00€;29.850,00€;--;3 meses;2007;Finalizado;
070614000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de remodelación del Depósito de Elejabarri.;CONSTRUCCIONES FHIMASA, S.A.;1.268.130,88€;1.266.999,88€;--;12 meses;2007;Finalizado;
070619000019;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Subasta;Obra de climatización del Hogar del Jubilado de Deusto.;CECOBA SERVICIOS INTEGRALES, S.A.;247.505,45€;20.649.380,00€;--;5 meses;2007;Finalizado;
070638000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Asistencia técnica para la redacción de un estudio-diagnóstico, proyecto de reparación y manual de conservación del Puente de Deusto.;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;200.000,00€;200.000,00€;--;6 meses;2007;Finalizado;
075193000010;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Vigilancia sin armas en los centros dependientes del Área de Acción Social.;CASTELLANA DE SEGURIDAD, S.A.;900.000,00€;900.000,00€;validado;24 meses;2007;Finalizado;
075193000011;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Servicio de ayuda a domicilio en el municipio de Bilbao.;AURRERANTZ, S.COOP. DE INICIATIVA SOCIAL Y UTILIDAD PÚBLICA, ASOCIACION DE ASISTENCIA INTEGRAL LAGUNDUZ, UTE BILBAO SAD, ARQUITEMPO SERVICIOS, C.I.F.;11.449.578,00€;11.449.578,00€;validado;--;2007;Finalizado;
073031000003;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Suministro;Concurso;Suministro de sistema de gestión y control de paneles móviles de señalización variable.;GERTEK , S.A.;100.000,00€;94.377,60€;--;3 meses;2007;Finalizado;
070618000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Ejecución de nuevo edificio con aulas de informática en Elorrieta Erreka Mari EFPS .;CONSTRUCCIONES Y OBRAS NERVION;230.463,16€;230.463,00€;--;6 meses;2007;Finalizado;
071187000059;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Adquisición de vehículo porta-contenedores con destino a la Dirección de Protección Civil del Área de Seguridad.;ALBATROS PROMOTORA EMPRESARIAL, S.A.;140.000,00€;140.000,00€;--;5 meses;2007;Finalizado;
070638000016;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Redacción de estudio-diagnóstico de usos y manual de mejora física y espacial de los Colegios Públicos, Centro de Distrito Municipales y Haurreskolak en el Municipio de Bilbao.;A4SC, URBANISMO Y EDIFICACIÓN C.I.F.;180.000,00€;160.000,00€;--;7 meses;2007;Finalizado;
070644000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Explotación, mantenimiento y conservación de la Estación depuradora de agua potable en Sollano, y de las Estaciones de bombeo de Ibarra y del Berrón.;ACCIONA AGUA S.A.;2.801.400,00€;2.801.400,00€;--;24 meses;2007;Finalizado;
071187000057;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de contenedores y equipos de excarcelación con destino al Servicio de Bomberos del Ayuntamiento.;ALBATROS PROMOTORA EMPRESARIAL, S.A., INCIPRESA, S.A.;481.000,00€;480.995,00€;--;6 meses;2007;Finalizado;
074540000010;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Definición e implantación del proceso de formación de las personas al servicio delAyuntamiento de Bilbao.;SOCIEDAD DE PROMOCION DE LA ECONOMÍA SOCIAL, S.A.;27.000,00€;26.925,92€;--;16 meses;2007;Finalizado;
072000000070;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración, gestión y dinamización de las Áreas Infantiles en los Centros Municipales de Distrito.;ASOCIACIÓN TENDEL, ASOCIACIÓN EDUCATIVA ALDAIKA, ASOCIACIÓN EDUCATIVA BITARTE, ERAGINTZA KULTUR ERAKUNDEA, SUSPERGINTZA ELKARTEA , ASOCIACIÓN D.C. GURE LURRA;217.428,23€;217.428,23€;--;24 meses;2007;Finalizado;
072000000071;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración, gestión y dinamización de las Áreas Jóvenes en los Centros Municipales de Distrito.;ERAGINTZA KULTUR ERAKUNDEA, SUSPERGINTZA ELKARTEA , ASOCIACIÓN EDUCATIVA ALDAIKA;510.001,53€;510.001,53€;--;24 meses;2007;Finalizado;
