NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
111220000044;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Suministro;Concurso;Suministro, montaje e instalación de seis puntos BILBON BIZI del Servicio de Préstamo de Bicicletas de Bilbao.;UTE INDRA SISTEMAS, S.A. / INICIATIVAS AMBIENTALES DE EUSKADI, S.L.;200.000,00€;198.000,00€;--;4 meses;2011;En Ejecución;
110300000305;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio complementario de asistencia y colaboración en la gestión recaudatoria en período ejecutivo.;SERVICIOS DE COLABORACION INTEGRAL, S.L.;6.800.000,00€;6.800.000,00€;validado;48 meses;2011;En ejecución de prorroga prevista en el contrato;
114540000010;--;--;Servicios;Negociado;Seguimiento online de los compromisos y requisitos fijados por los equipos municipales en el desarrollo de sus tareas de gestión.;ATTEST ITC, S.L.;70.800,00€;69.915,00€;--;3 meses;2011;Finalizado;
114570000011;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Elaboración de un estudio de percepción general de la satisfacción de la ciudadanía con los servicios y gestión municipal.;IKERFEL S.A.;155.760,00€;110.920,00€;--;48 meses;2011;En Ejecución;
114570000012;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Elaboración de un estudio de percepción de  satisfacción de las personas usuarias  con los  servicios municipales.;BIZILAN, S.A.;171.360,00€;118.774,08€;--;48 meses;2011;En Ejecución;
115193000004;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Gestión y Desarrollo de  los Programas de Intervención Socio-educativa y Comunitaria, y de los Programas de   los Centros Municipales  de Acogida de Baja Exigencia y Alojamiento Invernal, destinados a las personas sin techo en el municipio de Bilbao.;ASOCIACION BIZITEGI;1.209.600,00€;1.045.887,00€;--;24 meses;2011;En ejecución de prorroga prevista en el contrato;
115009000040;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Servicio de apoyo socio-educativo al programa de Intervención Social con mujeres víctimas de violencia en el ámbito doméstico y gestión material de los pisos adscritos al programa.;AGINTZARI, SDAD. COOP. DE INICIATIVA SOCIAL;163.684,80€;151.008,00€;--;12 meses;2011;En ejecución de prorroga prevista en el contrato;
110135000001;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Contrato privado;Concurso;Pólizas de seguros del Excmo. Ayuntamiento de Bilbao;ZURICH INSURANCE P.L.C. SUCURSAL EN ESPAÑA.
, BILBAO, COMPAÑÍA DE SEGUROS Y REASEGUROS C.I.F., UTE SEGURCAIXA ADESLAS, S.A. / VIDACAIXA, S.A.;6.306.000,00€;5.297.259,00€;validado;--;2011;En ejecución de prorroga prevista en el contrato;
113031000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicios de consultoría de Dirección y Servicios conexos al Plan Municipal de Movilidad Segura;INTRA, INGENIERIA DE TRÁFICO, S.L.;100.000,00€;100.000,00€;validado;24 meses;2011;En ejecución de prorroga prevista en el contrato;
112507000137;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;servicio de comunicación para las actividades culturales del Área de Cultura y Educación del Ayuntamiento de Bilbao.;MBN COMUNICACIÓN S.L.;47.200,00€;45.740,34€;--;12 meses;2011;Finalizado;
110629000011;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro de mobiliario y equipamiento del segundo Parque de Bomberos de Bilbao.;DISEÑO INTERIORISMO INFORMATICA OFICINAS, S.A., BZ2 BILBAO S.L., HOSTELBERRI, S.L.
, EXERCYCLE, S.L.;131.312,88€;131.312,88€;validado;30 dias;2011;Finalizado;
110629000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Concurso;Suministro e instalación de un sistema integral de seguridad electrónica para los edificios de Seguridad Ciudadana y Protección Civil en Miribilla.;IKUSI SIS, S.A.;280.000,00€;188.730,69€;--;6 meses;2011;Finalizado;
111150600008;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;--;Obras;Negociado;Obras de reparación de deficiencias constructivas en el aparcamiento de La Merced;SISTEMAS RPH S.L.;201.529,00€;148.674,83€;--;4 meses;2011;Finalizado;
111506000009;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Negociado;Reparación de fachadas exteriores y patologías existentes en el aparcamiento de Cocherito de Bilbao;CONSTRUCCIONES CASTELLANO S.A.;136.913,00€;110.927,32€;--;3 meses;2011;Finalizado;
111506000008;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Obras;Negociado;Obras de reparación de deficiencias constructivas en el aparcamiento de La Merced;SISTEMAS RPH S.L.;201.529,00€;148.674,83€;--;4 meses;2011;Finalizado;
110616000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Ejecución de aparcamientos y ampliación de vial en el Barrio de Monte Caramelo.;PROYECTOS Y OBRAS PABISA, S.A.;1.099.985,12€;748.028,50€;--;4 meses;2011;En ejecución de prorroga prevista en el contrato;
110615000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Negociado;Obras complementarias de renovación de la red de saneamiento del Bº Masustegui Fase I.;VICONSA S.A.;399.997,50€;399.997,50€;--;3 meses;2011;Finalizado;
112507000144;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, edición, distribución del programa anual de actividades culturales del Área de Cultura y Educación y de elementos publicitarios del Programa Kultura 18 del año 2012.;IMPACTO ESTRATEGIAS DE COMUNICACIÓN S.L.;28.191,14€;25.830,20€;--;13 meses;2011;Finalizado;
