NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
083031000007;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Conservación, Mantenimiento y Reposición de las Instalaciones de regulación de Tráfico en la Zona B,Circuito Cerrado de Televisión y Sala de Control de Tráfico de la Villa de Bilbao.;UTE, ETRA NORTE, S.A. y ELECTRONIC TRAFIC, S.A.;1.346.301,00€;1.346.301,00€;--;24 meses;2008;Finalizado;
082408000002;--;--;Servicios;Negociado;Servicio consistente en la definición de oportunidades de mejora en relación a la estructura y gestión de centros de atención a la ciudadanía.;VIALOGOSCOPIO, S.L.;63.800,00€;60.320,00€;--;3 meses;2008;Finalizado;
082408000007;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio de elaboración de una herramienta informática para la gestión de las peticiones de reservas de las salas en los Centros Cívicos de Bilbao.;THALES ESPAÑA GRP S.A.U.;69.600,00€;67.280,00€;--;3 Y MEDIO;2008;Finalizado;
082408000006;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Elaboración de la herramienta informática que desarrolle el sistema de gestión de incidencias en los Centros Cívicos del Ayuntamiento de Bilbao.;THALES ESPAÑA GRP S.A.U.;69.600,00€;67.280,00€;--;3 Y MEDIO;2008;Finalizado;
081498000036;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de secretaría técnica del Consejo Municipal de Cooperación al  Desarrollo de Bilbao;IRANTZU VARELA URRESTIZALA;24.000,00€;23.636,40€;--;24 meses;2008;Finalizado;
081554000017;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio para la elaboración del modelo estratégico de funcionamiento de los Consejos de Distrito;DELOITTE, S.L.;69.600,00€;68.440,00€;--;3 meses;2008;Finalizado;
082505000095;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio de revisión del fondo bibliográfico procedente de donaciones, y su incorporación al catálogo de la Red de Bibliotecas Municipales del Ayuntamiento de Bilbao;ODEI, S.A.;87.000,00€;87.000,00€;validado;24 meses;2008;Finalizado;
081554000018;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio para la formación y elaboración del modelo operativo de gestión de los Consejos de Distrito.;DELOITTE, S.L.;38.280,00€;38.280,00€;--;3 meses;2008;Finalizado;
085034000026;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Atención del servicio de Mediación Social Intercultural del Ayuntamiento de Bilbao (SEMEBI).;SUSPERGINTZA ELKARTEA;121.310,00€;121.310,00€;validado;12 meses;2008;Finalizado;
084570000020;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Servicio consistente en la realización del estudio prospectivo de la satisfacción de la ciudadanía de Bilbao, análisis y evolución de los resultados y propuesta de acciones de mejora.;IKERFEL S.A.;29.000,00€;27.260,00€;--;2 meses;2008;Finalizado;
082408000008;--;--;Servicios;Negociado;Servicio consistente en la  elaboración del plan de desarrollo a futuro del servicio 010 del Ayuntamiento de Bilbao.;BMASI STRATEGY S.L;56.840,00€;49.880,00€;--;4 meses;2009;Finalizado;
083031000014;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Servicio consistente en la elaboración del Plan de señalización informativa (de orientación) en la Villa de Bilbao.;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;30.000,00€;27.000,00€;--;6 meses;2009;Finalizado;
085223000031;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Servicio de vigilancia sin armas y seguridad para el Mercado Municipal de La Ribera.;OMBUDS CIA. DE SEGURIDAD, S.A.;145.000,00€;145.000,00€;validado;12 meses;2009;Finalizado;
085305000028;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio para la redacción de un estudio de apertura de centros educativos públicos en el municipio de Bilbao, en periodos no lectivos.;DELOITTE, S.L.;60.000,00€;59.160,00€;--;3 Y MEDIO;2009;Finalizado;
081014000017;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Realización de un estudio de alternativas de desarrollo urbanístico del Area de la denominada Punta de Zorrotza;LKS INGENIERIA, S.COOP;137.228,00€;109.782,40€;--;9 meses;2009;Finalizado;
085303000031;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Redacción del proyecto de ejecución y dirección de obra de construcción de haurreskola en el Barrio de San Ignacio.;UTE VIDAURRE y PRIETO ARQUITECTOS SLPU / JOSEBA ANDONI TORRE BORREGUERO;104.400,00€;81.194,69€;--;3 meses;2009;Finalizado;
083031000002;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de redacción del Plan Integral de Movilidad 2010-2015 (en adelante PIM) de la Villa de Bilbao.;LEBER, PLANIFICACIÓN  E INGENIERIA, S.A;152.300,00€;135.981,00€;--;11 Y TRES SEMANAS;2009;Finalizado;
082242000001;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Servicio consistente en la elaboración e implantación del Plan de Autoprotección en centros e instalaciones municipales.;PREVING CONSULTORES NORTE, S.L. .;35.000,00€;26.749,60€;--;3 meses;2009;Finalizado;
085303000064;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio para la redacción del proyecto de ejecución y dirección de obras de ampliación y reforma de la haurreskola Francisco de Goya.;UTE IBR + ZON.a;59.995,20€;56.840,00€;--;1 meses;2009;Finalizado;
085303000065;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio para la redacción del proyecto de ejecución y dirección de obras de construcción de haurreskola en Zorrozgoiti.;TELLERIA-ZUECO ARQUITECTOS S.L.P.;69.600,00€;52.230,02€;--;1 meses;2009;Finalizado;
081554000020;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio consistente en el desarrollo de un sistema de registro y gestión de entidades de Participación Ciudadana.;TECCON INGENIEROS, S.L.U.;60.000,00€;59.701,02€;--;5 meses;2009;Finalizado;
082005000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Gestión del programa de itinerarios de carácter ecológico –cultural “ Bilbideak “ 2009.;SUSPERGINTZA ELKARTEA;74.472,00€;64.200,00€;validado;4 meses;2009;Finalizado;
082507000409;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección, distribución e instalación de elementos de publicidad para el programa FANT 2009.;NEVERLAND, S.L.;24.000,00€;22.600,00€;--;4 meses;2009;Finalizado;
080643000010;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de mantenimiento, conservación, gestión energética , mejora y renovación de las instalaciones de calefacción , agua caliente sanitaria y aire acondicionado de los edificios municipales, asi como de la conservación del Sistema de Control Remoto Centralizado y realización de todas aquellas obras de renovación y mejora de las instalaciones que requiera la correcta prestación del servicio.;GIROA, S.A.;4.931.225,50€;4.931.225,50€;validado;48 meses;2009;Finalizado;
082507000383;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio consistente en la regiduría y coordinación de actividades cinematográficas del Festival de Cine Fantástico de Bilbao FANT 2009;DESENFOQUE, S.L.;69.600,00€;69.600,00€;--;7 meses;2009;Finalizado;
082054000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de creación de la imagen de los servicios de infancia y juventud del area de empleo juventud y deporte, desarrollo de los soportes de comunicación y distribucion de los mismos.;AURMAN S.A.;194.880,00€;194.880,00€;--;9 meses;2009;Finalizado;
090638000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicios de coordinación en materia de seguridad y salud en aquellas obras de urbanización a desarrollar en el término municipal de Bilbao, cuya financiación sea a cargo del Fondo Estatal de Inversión Local.;CERTUM S.A.;178.018,20€;178.018,20€;validado;12 meses;2009;Finalizado;
090638000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicios de coordinación en materia de seguridad y salud en aquellas obras de INFRAESTRUCTURAS, a desarrollar en el término municipal de Bilbao, cuya financiación sea a cargo del Fondo Estatal de Inversión Local.;SCR ARQUITECTURA Y PREVENCIÓN S.C.;178.018,20€;178.018,20€;validado;12 meses;2009;Finalizado;
093031000003;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Negociado;Servicio de implantación de la Fase-II del Plan Director de Movilidad del Área de Circulación y Transportes;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;56.000,00€;56.000,00€;validado;18 meses;2009;Finalizado;
085193000013;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Servicio de ropa blanca con destino al Albergue Municipal de Elejabarri (entrega, lavado y recogida).;LAVANINDU, S.L.;26.522,00€;26.522,00€;--;12 meses;2009;Finalizado;
091187000037;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio para la actualización e implementación de las herramientas de software del Sistema Integral de Gestión de Emergencias (SIGE).;RSB SISTEMA, S.L.;22.930,00€;22.930,00€;--;8 meses;2009;Finalizado;
091014000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Servicio consistente en redacción de un plan especial en el barrio de Irala.;SEBASTIAN URIARTE ORTEGA;38.280,00€;37.700,00€;--;2 meses;2009;Finalizado;
090639000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Dirección de obra, control de calidad y coordinación de seguridad y salud para consolidación del Caserío Gina en Torre-Urizar. ;ONEKA ARQUITECTURA, S.L.P.;50.000,00€;49.725,00€;--;8 meses;2009;Finalizado;
080646000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Mantenimiento, conservación, reparación y mejora de aceras, plazas, puentes, espacios peatonales, elementos estructurales y ornamentales de la vía pública, pertenecientes al municipio, realización de obras de renovación y mejora de dichos espacios.;CONSTRUCCIONES FHIMASA, S.A.;16.265.780,00€;16.265.780,00€;validado;48 meses;2009;En ejecución con modificado;
091220000029;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio consistente en el mantenimiento y custodia de bicicletas pertenecientes al programa de préstamo gratuito de bicicletas.;INICIATIVAS AMBIENTALES DE EUSKADI, S.L.;180.000,00€;180.000,00€;--;12 meses;2009;Finalizado;
091014000006;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Servicio consistente en redacción de un plan especial en la calle Fika de Bilbao;ALONSO SAEZMIERA y GONZALEZ AYO ARQUITECTOS ASOCIADOS, S.L.P.;38.280,00€;29.899,00€;--;6 meses;2009;Finalizado;
080075000068;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de mantenimiento de la información gráfica y alfanumérica del Catastro Inmobiliario Urbano de Bilbao.;IDOM, INGENIERÍA Y CONSULTORÍA, S.A.;600.000,00€;600.000,00€;validado;24 meses;2009;Finalizado;
094540000001;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Implantación de un sistema de gestión de la calidad ISO 9001 y la emisión de dos cartas de servicio en el Área de Obras y Servicios.;ATTEST ITC, S.L.;58.000,00€;57.374,00€;--;21 meses;2009;Finalizado;
09454000015;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Estudio prospectivo de la satisfacción de las personas usuarias de los servicios municipales del Ayuntamiento de Bilbao, análisis y evolución de los resultados y propuestas de acciones de mejora ;IKERFEL S.A.;42.000,00€;37.816,00€;--;3 meses;2009;Finalizado;
092006000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración, gestión y ejecución del proyecto COLONIAS DE VERANO 2009.;SUSPERGINTZA ELKARTEA;280.720,00€;240.125,00€;--;2 meses;2009;Finalizado;
092507000069;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio consistente en el diseño, confección y distribución de elementos de publicidad para el programa BILBAOPOESIA 2009.;IMPRESIÓN GRAFICOLOR 2000 S.A.;27.000,00€;22.980,00€;--;4 meses;2009;Finalizado;
092507000070;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio consistente en el diseño, confección, distribución, confección, distribución e instalación de elementos de publicidad para el programa BILBOKO KALEALDIA 2009.;NEVERLAND, ESTUDIO GRÁFICO DE DISEÑO MALDITO, S.L.;30.000,00€;22.980,00€;--;3 meses;2009;Finalizado;
092006000004;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de comidas del programa Colonias Abiertas de Verano 2009.;EUREST COLECTIVIDADES, S.L.;69.015,00€;59.973,22€;--;2 meses;2009;Finalizado;
081220000121;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio consistente en la evaluación del Plan de Acción Local 2009-2013 y elaboración de un nuevo Plan en el marco de la Agenda Local 21.;EVERIS SPAIN, S.L.;120.000,00€;111.600,00€;--;12 meses;2009;Finalizado;
080645000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de limpieza y mantenimiento de la red de alcantarillado de Bilbao  así como la realización de todas aquellas obras de renovación y mejora de los espacios vinculados a los citados servicios, que se sustancien mediante la celebración de sucesivos contrato de obras, según las necesidades y a demanda de esta Administración.;UTE FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A. / ANSAREO SANEAMIENTO Y SERVICIOS, S.A.;17.323.524,00€;17.323.524,00€;validado;48 meses;2009;En ejecución con modificado;
094570000012;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Prestación al OBSERVATORIO DE LA CONVIVENCIA de un Servicio de Atención a Conflictos, entendiendo como tal el conjunto de actividades encaminadas a ayudar, a través de procesos voluntarios, a las partes implicadas en un conflicto a alcanzar un acuerdo que pueda paliar o minimizar los efectos de dicha situación.;FUNDACIÓN GIZAGUNE;50.000,00€;48.018,20€;--;12 meses;2009;Finalizado;
092006000005;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Subasta;Servicio de transporte de los participantes en el Programa Colonias de Verano 2009.;AUTOCARES SOBRON, S.L.;66.235,00€;50.336,00€;--;2 meses;2009;Finalizado;
092507000147;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Diseño, edición y distribución de la agenda cultural.;ESTUDIOS GRAFICOS ZURE, S.A.;47.000,00€;38.676,00€;--;12 meses;2009;Finalizado;
095009000035;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Diseño, programación difusión, ejecución, coordinación y evaluación del programa  TALLERES BILBAO MUJER.;KEIMA ANIMAZIOA, S.L. UNIPERSONAL;307.469,59€;306.240,00€;--;24 meses;2009;Finalizado;
092507000118;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de mantenimiento técnico y actualización de contenidos de las páginas web municipales  sobre Bilbao y el cine.;CONMUNICA MEDIATRADER S.L.U.;30.000,00€;29.696,00€;--;12 meses;2009;Finalizado;
085211000129;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Programa Promoción de la Salud para la Tercera Edad.;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;126.000,00€;126.000,00€;validado;12 meses;2009;Finalizado;
091187000045;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de preparación física del personal de la Dirección de Protección Civil.;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;48.720,00€;48.300,00€;--;24 meses;2009;Finalizado;
092507000071;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad para el programa Bilbao Antzerki Dantza BAD 2009.;MOTIVACCIÓN NORTE S.L.;30.000,00€;25.147,57€;--;5 meses;2009;Finalizado;
092230000108;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Negociado;Formación de los Cabos de Intervención y de Conducción seleccionados en el proceso selectivo que se está tramitando por el Área de Recursos Humanos, Calidad y Evaluación.;ITURRI, S.A.;70.785,00€;70.785,00€;--;1 meses;2009;Finalizado;
092507000250;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;servicio de Captación de público, punto de información+902,  gestión de taquillas, coordinación y regiduría del festival Bilbao Antzerki Dantza BAD 2009.;PORTAL 71 PRODUCCIONES CULTURALES S.L.;21.000,00€;20.926,02€;--;6 meses;2009;Finalizado;
095224000010;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;servicio de preparación, asesoramiento técnico y ejecución del programa del “Circuito educativo de consumo responsable y sostenible 2009-2010”.;SUSPERGINTZA ELKARTEA;63.800,00€;54.400,00€;--;10 meses;2009;Finalizado;
095305000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio para el establecimiento de un recurso socioeducativoy familiar para poder intervenir, detectar y controlar el absentismo y/oconducta de riesgo del abandono prematuro de la escolarización obligatoria.;ASOCIACION HEBER, ASOCIACIÓN KALE DOR KAYIKO, BITARTEKARI ELKARTEA;956.307,62€;861.164,69€;--;24 meses;2009;Finalizado;
091554000024;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio consistente en la coordinación de las actuaciones a realizar desde las diversas areas municipales para el desarrollo del Plan elaborado en el programa IMAGINA OTXARKOAGA y la puesta en marcha de algunas actividades allí previstas.;FUNDACIÓN GIZAGUNE;30.000,00€;25.500,00€;--;3 meses;2009;Finalizado;
091220000083;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio de coordinación y dinamización de los centros escolares del municipio participantes en la Agenda Escolar.;ORTZADAR, S.L.;70.000,00€;69.020,00€;--;10 meses;2009;Finalizado;
095302000023;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio consistente en la conservación y mantenimiento de los centros públicos de Educación Infantil y Primaria de Bilbao.;UTE MANTENIMIENTO COLEGIOS II (FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A / SANTUCHU GRUPO EMPRESARIAL, S.A. );3.000.000,00€;3.000.000,00€;--;24 meses;2009;En ejecución de prorroga prevista en el contrato;
092100000012;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Concurso;Servicio de reprografia de toda la documentación objeto de las licitaciones.;Mª del Carmen HERNÁNDEZ ITURRIBARRIA (REPROGRAFÍA JOSE ANTONIO);--;--;validado;24 meses;2009;Finalizado;
092507000299;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio de comunicación para las actividades culturales del Área de Cultura y Educación.;MBN COMUNICACIÓN S.L.;57.573,12€;46.701,60€;--;12 meses;2009;Finalizado;
090630000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio para la realización del estudio de viabilidad técnico-económica del compostaje de la materia orgánica en el municipio de Bilbao.;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;58.000,00€;56.387,60€;--;3 meses;2009;Finalizado;
091495000006;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Diseño, diagramación, tratamiento de fotografías, impresión, doblado, atado y apilado del Periódico Bilbao.;EDITORIAL IPARRAGUIRRE, S.A.;723.840,00€;670.924,81€;validado;48 meses;2009;En ejecución de prorroga prevista en el contrato;
091014000014;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Servicio consistente en la elaboración de un Plan Especial de Protección del Patrimonio, que contenga el catálogo del patrimonio urbanístico de Bilbao y la normativa de protección.;FRANCISCO JAVIER GARCÍA DE LA TORRE;69.484,00€;69.484,00€;--;13 meses;2009;Finalizado;
090638000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Dirección de obra y asistencia técnica en la redacción de los proyectos de urbanización  y de edificación de los distritos 1, 2, 3 y 4.;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;313.746,12€;313.746,12€;validado;36 meses;2009;Finalizado;
092507000314;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio consistente en la regiduría y coordinación de actividades cinematográficas del Festival de Cine Fantástico de Bilbao FANT 2010.;DESENFOQUE, S.L.;66.120,00€;66.120,00€;--;7 meses;2009;Finalizado;
090638000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Dirección de obra y asistencia técnica en la redacción de los proyectos de urbanización  y de edificación de los distritos 5, 6, 7 y 8.;I.AURREKOETXEA ETA BAZKIDEAK SLPU;313.746,12€;313.746,12€;validado;36 meses;2009;Finalizado;
095009000062;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Servicio de  apoyo socioeducativo al Programa de Intervención Social con Mujeres Víctimas de Violencia en el Ámbito Doméstico y gestión material de los pisos adscritos al Programa.;AGINTZARI S.COOP. DE INICIATIVA SOCIAL;169.275,06€;157.500,00€;--;12 meses;2009;Finalizado;
092024000005;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de promoción de iniciativas juveniles e información del servicio de infancia y juventud del Área de Empleo, Juventud y Deporte.;SUSPERGINTZA ELKARTEA;199.952,00€;172.372,41€;--;12 meses;2009;Finalizado;
094000000117;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de gestión íntegra del servicio municipal de retirada y depósito de vehículos.;SERVICLEOP S.L.;7.610.800,00€;7.610.800,00€;--;48 meses;2009;En ejecución de prorroga prevista en el contrato;
095034000019;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Servicio Municipal de Inmigración (SEMI 2010);ASOCIACION CEAR-EUSKADI;142.102,41€;132.800,00€;--;12 meses;2010;Finalizado;
095303000052;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Revisión y modificación de proyecto y dirección de obra de las obras de construcción de Haurreskola Zankoeta de Bilbao.;Jose Mª MENCHACA ARALUCE;60.000,00€;59.972,00€;--;9 meses;2010;Finalizado;
090643000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicios de mantenimiento de los accesos mecánicos a Solokoetxe.;THYSSENKRUPP ELEVADORES, S.L.;35.253,94€;35.253,93€;--;12 meses;2010;Finalizado;
095302000038;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Mantenimiento de equipos de bombeo en Colegios Públicos de la Vila.;INBORSA, S.L.;60.000,00€;60.000,00€;--;24 meses;2010;En ejecución de prorroga prevista en el contrato;
