"Código_del_Área","Denominación_del_Área","Código_de_la_Dirección_General","Denominación_de_la_Dirección_General","Clasificación_Orgánica","Denominación_de_la_Clasificación_Orgnánica","Programa_de_Gasto","Denominación_del_Programa_de_Gasto","Clasificación_Económica","Descripción_de_la_Claasificación_Económica","Créditos_Iniciales","Créditos_Totales_Consignados","Gastos_Autorizados","Disposiciones_ó_Compromisos","Obligaciones_Reconocidas","Pagos_Realizados"
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",10100,"RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO",304183.44,304183.44,303805.03,303805.03,303805.03,303805.03
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12006,"TRIENIOS. PERSONAL FUNCIONARIO",232302.00,232302.00,209888.60,209888.60,209888.60,209888.60
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",389812.20,389812.20,374018.09,374018.09,374018.09,374018.09
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",15000,"PRODUCTIVIDAD",231094.70,231094.70,223982.92,223982.92,223982.92,223982.92
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",35183.13,35183.13,305805.19,305805.19,305805.19,305805.19
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",322890.12,322890.12,179262.21,179262.21,179262.21,179262.21
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",268099.46,252758.43,227301.73,227301.73,227301.73,227301.73
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",22036.20,22036.20,143601.68,143601.68,143601.68,143601.68
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",239679.00,239679.00,214718.54,214718.54,214718.54,214718.54
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",2170232.27,2161021.99,1786389.33,1786389.33,1786389.33,1786389.33
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",631014.96,604370.62,514410.41,514410.41,514410.41,514410.41
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",559162.32,541686.59,446459.47,446459.47,446459.47,446459.47
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",976287.33,974877.51,784959.37,784959.37,784959.37,784959.37
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12005,"SUELDOS DEL GRUPO E. PERSONAL FUNCIONARIO",113007.84,101714.44,14606.07,14606.07,14606.07,14606.07
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12006,"TRIENIOS. PERSONAL FUNCIONARIO",35895.84,32751.43,23452.69,23452.69,23452.69,23452.69
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",58104.00,55773.78,48682.25,48682.25,48682.25,48682.25
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",15000,"PRODUCTIVIDAD",90403.78,90403.78,74305.90,74305.90,74305.90,74305.90
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",415.44,415.44,8861.91,8861.91,8861.91,8861.91
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",450757.52,392033.55,217188.38,217188.38,217188.38,217188.38
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",62044.80,55909.51,32997.43,32997.43,32997.43,32997.43
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",40325.40,38383.81,35583.44,35583.44,35583.44,35583.44
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",17453.52,17453.52,14544.60,14544.60,14544.60,14544.60
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",130448.04,119052.93,66066.96,66066.96,66066.96,66066.96
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",312301.38,265333.34,133524.14,133524.14,133524.14,133524.14
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12006,"TRIENIOS. PERSONAL FUNCIONARIO",224620.32,218758.71,216460.50,216460.50,216460.50,216460.50
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",1997273.48,1902923.52,1689057.59,1689057.59,1689057.59,1689057.59
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",617130.00,589568.14,519161.00,519161.00,519161.00,519161.00
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",15000,"PRODUCTIVIDAD",197171.53,197171.53,192321.91,192321.91,192321.91,192321.91
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",430137.60,418880.06,391014.47,391014.47,391014.47,391014.47
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",21133.56,21133.56,43785.29,43785.29,43785.29,43785.29
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",421254.00,407312.41,371108.51,371108.51,371108.51,371108.51
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",162719.76,150746.57,117266.32,117266.32,117266.32,117266.32
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",164781.48,138961.23,67695.26,67695.26,67695.26,67695.26
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",277204.56,271043.60,242357.97,242357.97,242357.97,242357.97
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",10100,"RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO",56185.56,36119.28,18856.81,18856.81,18030.97,18030.97
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",87267.60,78669.98,42712.64,42712.64,42712.64,42712.64
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8726.76,8726.76,8726.76,8726.76,8726.76,8726.76
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",15000,"PRODUCTIVIDAD",2939.45,2939.45,2919.36,2919.36,2919.36,2919.36
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",10521.96,10521.96,10521.96,10521.96,10521.96,10521.96
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",39699.17,39699.17,39699.10,39699.10,39699.10,39699.10
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",7263.00,7263.00,7263.00,7263.00,7263.00,7263.00
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12103,"OTROS COMPLEMENTOS",0.00,0.00,0.00,0.00,0.00,0.00
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",4670.40,4670.40,4670.32,4670.32,4670.32,4670.32
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12006,"TRIENIOS. PERSONAL FUNCIONARIO",2909.52,2909.52,2837.20,2837.20,2837.20,2837.20
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",26529.96,26529.96,23159.57,23159.57,23159.57,23159.57
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12005,"SUELDOS DEL GRUPO E. PERSONAL FUNCIONARIO",86417.76,83518.74,70568.85,70568.85,70568.85,70568.85
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",50807.47,50807.47,50806.82,50806.82,50806.82,50806.82
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",49029.84,47935.96,40488.06,40488.06,40488.06,40488.06
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",15000,"PRODUCTIVIDAD",28762.30,28762.30,27486.15,27486.15,27486.15,27486.15
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",10100,"RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO",61886.28,61886.28,61886.70,61886.70,61886.70,61886.70
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",285985.05,275974.07,241347.99,241347.99,241347.99,241347.99
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12103,"OTROS COMPLEMENTOS",0.00,0.00,2244.72,2244.72,2244.72,2244.72
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",7263.00,7263.00,7263.00,7263.00,7263.00,7263.00
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12006,"TRIENIOS. PERSONAL FUNCIONARIO",16546.56,16546.56,15682.78,15682.78,15682.78,15682.78
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",21534.00,21534.00,21533.94,21533.94,21533.94,21533.94
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",267704.64,267704.64,260832.95,260832.95,260832.95,260832.95
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",116476.56,116476.56,120319.82,120319.82,120319.82,120319.82
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12005,"SUELDOS DEL GRUPO E. PERSONAL FUNCIONARIO",6647.52,6647.52,57464.13,57464.13,57464.13,57464.13
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",69814.08,63269.01,43900.46,43900.46,43900.46,43900.46
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",9462249.48,9000107.58,6977661.62,6977661.62,6977661.62,6977661.62
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",862894.11,862894.11,871103.32,871103.32,871103.32,871103.32
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",18043300.62,17029952.77,13404698.32,13404698.32,13404698.32,13404698.32
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12006,"TRIENIOS. PERSONAL FUNCIONARIO",94337.28,94337.28,97159.98,97159.98,97159.98,97159.98
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",116208.00,113565.08,86429.75,86429.75,86429.75,86429.75
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",151096.92,151096.92,143219.23,143219.23,143219.23,143219.23
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",107534.40,107534.40,104479.68,104479.68,104479.68,104479.68
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",2185.92,2185.92,23393.42,23393.42,23393.42,23393.42
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",15000,"PRODUCTIVIDAD",512893.50,512893.50,443655.84,443655.84,443655.84,443655.84
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",53967.82,53967.82,53967.90,53967.90,53967.90,53967.90
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",11622.84,11622.84,11622.84,11622.84,11622.84,11622.84
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",12006,"TRIENIOS. PERSONAL FUNCIONARIO",6983.04,6983.04,6737.20,6737.20,6737.20,6737.20
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",16533.84,16533.84,16533.84,16533.84,16533.84,16533.84
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",7540.20,7540.20,7514.69,7514.69,7514.69,7514.69
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",7263.00,7263.00,7263.00,7263.00,7263.00,7263.00
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8726.76,8726.76,8726.76,8726.76,8726.76,8726.76
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",673426.92,665625.60,564000.52,564000.52,564000.52,564000.52
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",1215047.75,1199445.10,1009934.67,1009934.67,1009934.67,1009934.67
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92013,"PARQUE MÓVIL Y TALLERES",15000,"PRODUCTIVIDAD",253473.49,253473.49,252304.13,252304.13,252304.13,252304.13
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",26883.60,25763.45,23523.15,23523.15,23523.15,23523.15
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",15000,"PRODUCTIVIDAD",5674.56,5674.56,2913.83,2913.83,2913.83,2913.83
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",12006,"TRIENIOS. PERSONAL FUNCIONARIO",8105.28,8105.28,5908.20,5908.20,5908.20,5908.20
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",10204.68,10204.68,8131.16,8131.16,8131.16,8131.16
