"Código_del_Área","Denominación_del_Área","Código_de_la_Dirección_General","Denominación_de_la_Dirección_General","Clasificación_Orgánica","Denominación_de_la_Clasificación_Orgnánica","Programa_de_Gasto","Denominación_del_Programa_de_Gasto","Clasificación_Económica","Descripción_de_la_Claasificación_Económica","Créditos_Iniciales","Créditos_Totales_Consignados","Gastos_Autorizados","Disposiciones_ó_Compromisos","Obligaciones_Reconocidas","Pagos_Realizados"
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",325831.68,325831.68,140504.17,140504.17,140504.17,140504.17
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",11739.12,11739.12,5811.42,5811.42,5811.42,5811.42
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",299680.08,299680.08,97279.13,97279.13,97279.13,97279.13
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",58685.76,58685.76,27680.11,27680.11,27680.11,27680.11
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12006,"TRIENIOS. PERSONAL FUNCIONARIO",191359.80,191359.80,79122.72,79122.72,79122.72,79122.72
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",172741.54,172741.54,74261.95,74261.95,74261.95,74261.95
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",367018.20,367018.20,141052.30,141052.30,141052.30,141052.30
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",1177546.14,1165222.11,458005.51,458005.51,458005.51,458005.51
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",936.76,936.76,26595.62,26595.62,26595.62,26595.62
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",13000,"RETRIBUSIONES BÁSICAS.LABORAL FIJO",16372.12,16372.12,2135.92,2135.92,2135.92,2135.92
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",13002,"OTRAS REMUNERACIONES LABORAL FIJO",19763.05,19763.05,2860.32,2860.32,2860.32,2860.32
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",49301,"CONSUMO",15000,"PRODUCTIVIDAD",170065.22,170065.22,58054.74,58054.74,58054.74,58054.74
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",10000,"RETRIBUCIONES BÁSICAS. MIEMBROS GOBIERNO",1152789.16,1187739.37,593265.77,593265.77,593265.77,593265.77
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",11000,"RETRIBUCIONES BÁSICAS. PERSONAL EVENTUAL",2560259.96,2560259.96,1216353.44,1216353.44,1216353.44,1216353.44
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",13576.32,13576.32,6720.90,6720.90,6720.90,6720.90
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8814.12,8814.12,0.00,0.00,0.00,0.00
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",12006,"TRIENIOS. PERSONAL FUNCIONARIO",5744.64,5744.64,2843.28,2843.28,2843.28,2843.28
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",6584.28,6584.28,2116.01,2116.01,2116.01,2116.01
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",19966.08,19966.08,6794.52,6794.52,6794.52,6794.52
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",53602.67,53602.67,16756.25,16756.25,16756.25,16756.25
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",91200,"ÓRGANOS DE GOBIERNO",15000,"PRODUCTIVIDAD",5869.17,5869.17,2905.44,2905.44,2905.44,2905.44
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",10100,"RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO",313560.04,313560.04,146833.66,146833.66,146833.66,146833.66
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",393713.28,393713.28,181240.28,181240.28,181240.28,181240.28
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",58695.60,58695.60,23245.68,23245.68,23245.68,23245.68
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",229167.12,229167.12,84334.45,84334.45,84334.45,84334.45
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",256750.20,256750.20,108581.86,108581.86,108581.86,108581.86
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12006,"TRIENIOS. PERSONAL FUNCIONARIO",233783.64,233783.64,104310.17,104310.17,104310.17,104310.17
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",251488.74,251488.74,111038.33,111038.33,111038.33,111038.33
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",592186.68,576863.39,253658.67,253658.67,253658.67,253658.67
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",2054283.28,2009768.98,865965.01,865965.01,865965.01,865965.01
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",5595.23,5595.23,25855.82,25855.82,25855.82,25855.82
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",158257.34,158257.34,65541.89,65541.89,65541.89,65541.89
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",252026.70,252026.70,135761.57,135761.57,135761.57,135761.57
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92000,"ADMINISTRACIÓN GENERAL",15000,"PRODUCTIVIDAD",235745.89,235745.89,111351.59,111351.59,111351.59,111351.59
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",40728.96,40728.96,20162.70,20162.70,20162.70,20162.70
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",17628.24,17628.24,4363.38,4363.38,4363.38,4363.38
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",51350.04,51350.04,24403.67,24403.67,24403.67,24403.67
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12005,"SUELDOS DEL GRUPO E. PERSONAL FUNCIONARIO",80568.00,80568.00,6647.52,6647.52,6647.52,6647.52
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12006,"TRIENIOS. PERSONAL FUNCIONARIO",26022.84,26022.84,12125.04,12125.04,12125.04,12125.04
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",50634.80,50634.80,15115.03,15115.03,15115.03,15115.03
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",110452.80,110452.80,33771.71,33771.71,33771.71,33771.71
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",376552.94,364864.48,109653.34,109653.34,109653.34,109653.34
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",419.60,419.60,207.72,207.72,207.72,207.72
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",617811.16,617811.16,205652.18,205652.18,205652.18,205652.18
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",1070822.35,1070822.35,365258.06,365258.06,365258.06,365258.06
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92003,"GOBIERNO INTERIOR",15000,"PRODUCTIVIDAD",91966.26,91966.26,34312.97,34312.97,34312.97,34312.97
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",10100,"RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO",56747.46,56747.46,30943.35,30943.35,30943.35,30943.35
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",434442.24,434442.24,195204.79,195204.79,195204.79,195204.79
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",164347.68,164347.68,69737.04,69737.04,69737.04,69737.04
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",110148.36,110148.36,21816.90,21816.90,21816.90,21816.90
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",403464.60,403464.60,177903.18,177903.18,177903.18,177903.18
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12006,"TRIENIOS. PERSONAL FUNCIONARIO",250114.20,250114.20,114061.61,114061.61,114061.61,114061.61
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",282892.96,282892.96,123695.83,123695.83,123695.83,123695.83
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",623306.28,623306.28,260456.37,260456.37,260456.37,260456.37
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",2017416.61,2005268.92,850704.37,850704.37,850704.37,850704.37
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",24705.93,24705.93,23235.31,23235.31,23235.31,23235.31
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",154285.72,154285.72,39006.10,39006.10,39006.10,39006.10
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",293360.91,293360.91,73216.48,73216.48,73216.48,73216.48
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92005,"GESTIÓN DE PERSONAL",15000,"PRODUCTIVIDAD",216561.62,216561.62,103021.52,103021.52,103021.52,103021.52
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8814.12,8814.12,3151.33,3151.33,3151.33,3151.33
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",7335.72,7335.72,3308.73,3308.73,3308.73,3308.73
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12006,"TRIENIOS. PERSONAL FUNCIONARIO",3261.96,3261.96,1235.07,1235.07,1235.07,1235.07
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",4763.46,4763.46,2335.16,2335.16,2335.16,2335.16
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",10627.32,10627.32,4251.50,4251.50,4251.50,4251.50
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",40099.55,40099.55,16557.62,16557.62,16557.62,16557.62
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",0.00,0.00,624.58,624.58,624.58,624.58
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92008,"PROTOCOLO",15000,"PRODUCTIVIDAD",2982.68,2982.68,1335.52,1335.52,1335.52,1335.52
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",10100,"RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO",62505.70,62505.70,30943.35,30943.35,30943.35,30943.35
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",7335.72,7335.72,3631.50,3631.50,3631.50,3631.50
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12005,"SUELDOS DEL GRUPO E. PERSONAL FUNCIONARIO",87282.00,87282.00,35192.11,35192.11,35192.11,35192.11
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12006,"TRIENIOS. PERSONAL FUNCIONARIO",18256.20,18256.20,8013.71,8013.71,8013.71,8013.71
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",27052.90,27052.90,11658.94,11658.94,11658.94,11658.94
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",49521.24,49521.24,20196.47,20196.47,20196.47,20196.47
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",289031.35,289031.35,120447.77,120447.77,120447.77,120447.77
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",12103,"OTROS COMPLEMENTOS.PERSONAL FUNCIONARIO",61.70,61.70,913.28,913.28,913.28,913.28
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",22261.78,22261.78,10766.97,10766.97,10766.97,10766.97
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",51369.01,51369.01,25403.41,25403.41,25403.41,25403.41
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92009,"CASA CONSISTORIAL",15000,"PRODUCTIVIDAD",29508.96,29508.96,13848.03,13848.03,13848.03,13848.03
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",108610.56,108610.56,53767.20,53767.20,53767.20,53767.20
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",152608.56,152608.56,71286.75,71286.75,71286.75,71286.75
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",61698.84,61698.84,21816.90,21816.90,21816.90,21816.90
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",117371.52,117371.52,43695.03,43695.03,43695.03,43695.03
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",92012,"EDIFICIOS MUNICIPALES",12005,"SUELDOS DEL GRUPO E. PERSONAL FUNCIONARIO",73854.00,73854.00,22324.58,22324.58,22324.58,22324.58
