"Código_del_Área","Denominación_del_Área","Código_de_la_Dirección_General","Denominación_de_la_Dirección_General","Clasificación_Orgánica","Denominación_de_la_Clasificación_Orgnánica","Programa_de_Gasto","Denominación_del_Programa_de_Gasto","Clasificación_Económica","Descripción_de_la_Claasificación_Económica","Créditos_Iniciales","Créditos_Totales_Consignados","Gastos_Autorizados","Disposiciones_ó_Compromisos","Obligaciones_Reconocidas","Pagos_Realizados"
2,"Organismos Públicos",119,"Gerencia de Urbanismo",10318,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22300,"TRANSPORTES DE OBJETOS Y BIENES EN GENERAL",22000.00,22000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",120,"Gerencia de Urbanismo",10319,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22400,"SEGUROS DE BIENES EN GENERAL",30000.00,30000.00,17197.10,17197.10,17197.07,17197.07
2,"Organismos Públicos",121,"Gerencia de Urbanismo",10320,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22401,"SEGUROS DE RESPONSABILIDAD CIVIL",185000.00,185000.00,171517.46,171517.46,0.00,0.00
2,"Organismos Públicos",122,"Gerencia de Urbanismo",10321,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22502,"TRIBUTOS DE LAS ENTIDADES LOCALES",5600.00,5600.00,9561.07,9561.07,9561.07,9561.07
2,"Organismos Públicos",123,"Gerencia de Urbanismo",10322,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22601,"ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS",3000.00,3000.00,585.10,585.10,0.00,0.00
2,"Organismos Públicos",124,"Gerencia de Urbanismo",10323,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22602,"PUBLICIDAD. PROGRAMA DE INFORMACION Y DIFUSION DE OBRAS",80000.00,80000.00,31726.81,31726.81,11997.76,11997.76
2,"Organismos Públicos",125,"Gerencia de Urbanismo",10324,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22603,"PUBLICACION EN DIARIOS OFICIALES",50000.00,50000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",126,"Gerencia de Urbanismo",10325,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22604,"JURIDICOS Y CONTENCIOSOS",222000.00,222000.00,59587.36,59587.36,59587.36,59248.93
2,"Organismos Públicos",127,"Gerencia de Urbanismo",10326,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22606,"CONFERENCIAS, CONGRESOS, CURSOS. PROG CONC. USO BICICLETA.",195000.00,195000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",128,"Gerencia de Urbanismo",10327,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22699,"OTROS GASTOS DIVERSOS",40000.00,40000.00,13579.92,10554.92,10554.92,10404.92
2,"Organismos Públicos",129,"Gerencia de Urbanismo",10328,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22700,"LIMPIEZA Y ASEO",300000.00,300000.00,256235.59,256235.59,96559.22,45050.71
2,"Organismos Públicos",130,"Gerencia de Urbanismo",10329,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22701,"SEGURIDAD",502492.00,502492.00,447421.12,401554.06,139202.62,139202.62
2,"Organismos Públicos",131,"Gerencia de Urbanismo",10330,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",22706,"ESTUDIOS Y TRABAJOS TECNICOS",540000.00,540000.00,32758.08,32758.08,20396.72,20396.72
2,"Organismos Públicos",132,"Gerencia de Urbanismo",10331,"Gerencia de Urbanismo",3330,"Equipamientos Culturales y Museos",22706,"ESTUDIOS Y TRABAJOS TÉCNICOS",43560.00,43560.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",133,"Gerencia de Urbanismo",10332,"Gerencia de Urbanismo",9320,"Gestión del Sistema Tributario",22708,"SERVICIOS DE RECAUDACION A FAVOR DE LA ENTIDAD",100000.00,100000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",134,"Gerencia de Urbanismo",10333,"Gerencia de Urbanismo",1510,"Urbanismo",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",1004998.00,1004998.00,728655.70,286755.78,110296.57,54061.04
2,"Organismos Públicos",135,"Gerencia de Urbanismo",10334,"Gerencia de Urbanismo",3380,"Fiestas Populares y Festejos",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",500000.00,500000.00,299250.00,299250.00,299250.00,299250.00
2,"Organismos Públicos",136,"Gerencia de Urbanismo",10335,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",23010,"DIETAS DEL PERSONAL DIRECTIVO",600.00,600.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",137,"Gerencia de Urbanismo",10336,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",23020,"DIETAS DEL PERSONAL NO DIRECTIVO",9000.00,9000.00,3391.40,3391.40,3391.40,3391.40
2,"Organismos Públicos",138,"Gerencia de Urbanismo",10337,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",23110,"DESPLAZAMIENTO DEL PERSONAL DIRECTIVO",800.00,800.00,53.42,53.42,53.42,53.42
2,"Organismos Públicos",139,"Gerencia de Urbanismo",10338,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",23120,"DESPLAZAMIENTO DEL PERSONAL NO DIRECTIVO",62000.00,62000.00,31733.91,31733.91,31733.91,31733.91
2,"Organismos Públicos",140,"Gerencia de Urbanismo",10339,"Gerencia de Urbanismo",110,"Deuda Pública",31000,"INTERESES PRESTAMO ICO A AYUNTAMIENTO. PPP",247811.40,247811.40,72113.12,72113.12,72113.12,72113.12
2,"Organismos Públicos",141,"Gerencia de Urbanismo",10340,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",35200,"INTERESES DE DEMORA",2833045.05,2833045.05,1108174.42,1108174.42,1106075.15,1036664.24
2,"Organismos Públicos",142,"Gerencia de Urbanismo",10341,"Gerencia de Urbanismo",1510,"Urbanismo",48922,"A OTRAS ENTIDADES SIN ANIMO DE LUCRO",10000.00,10000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",143,"Gerencia de Urbanismo",10342,"Gerencia de Urbanismo",1510,"Urbanismo",60900,"OTRAS INVERSIONES NUEVAS EN INF. Y BIENES DEST. AL USO GRAL",687985.00,687985.00,37876.74,37876.74,37876.74,37876.74
2,"Organismos Públicos",144,"Gerencia de Urbanismo",10343,"Gerencia de Urbanismo",1510,"Urbanismo",61900,"ACTUACIONES GENERALES DE REPOSICIÓN",7922071.54,7922071.54,4353414.54,2593710.59,751256.35,497473.23
2,"Organismos Públicos",145,"Gerencia de Urbanismo",10344,"Gerencia de Urbanismo",1510,"Urbanismo",61907,"REPOSICIÓN DE SEÑALIZACIÓN VIARIA. SEÑALIZACIÓN CICLISTA",30000.00,30000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",146,"Gerencia de Urbanismo",10345,"Gerencia de Urbanismo",1510,"Urbanismo",61915,"ACTUACIONES DE REPOSICION. MEJORA EFICIENCIA ENERGETICA. DUS",100000.00,100000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",147,"Gerencia de Urbanismo",10346,"Gerencia de Urbanismo",1650,"Alumbrado Público",61915,"ACTUACIONES DE REPOSICION. MEJORA EFICIENCIA ENERGETICA.",585984.00,585984.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",148,"Gerencia de Urbanismo",10347,"Gerencia de Urbanismo",1510,"Urbanismo",61950,"INVERSIONES EN INFRAESTRUCTURAS ESTRATEGIA DUSI",252866.00,252866.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",149,"Gerencia de Urbanismo",10348,"Gerencia de Urbanismo",1510,"Urbanismo",62100,"TERRENOS Y BIENES NATURALES",0.00,0.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",150,"Gerencia de Urbanismo",10349,"Gerencia de Urbanismo",1510,"Urbanismo",62200,"EDIFICIOS Y OTRAS CONSTRUCCIONES",5953446.57,5953446.57,4163180.17,4011813.02,2091674.21,2086281.92
2,"Organismos Públicos",151,"Gerencia de Urbanismo",10350,"Gerencia de Urbanismo",1510,"Urbanismo",62250,"ENCOMIENDAS Y ACTUACIONES DUSI LINEAS 1,2,6,7 y 13",484998.00,484998.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",152,"Gerencia de Urbanismo",10351,"Gerencia de Urbanismo",1510,"Urbanismo",62500,"MOBILIARIO Y EQUIPOS DE OFICINA",42000.00,42000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",153,"Gerencia de Urbanismo",10352,"Gerencia de Urbanismo",1510,"Urbanismo",62600,"EQUIPOS PARA PROCESOS DE INFORMACION",100000.00,100000.00,8698.12,8698.12,0.00,0.00
2,"Organismos Públicos",154,"Gerencia de Urbanismo",10353,"Gerencia de Urbanismo",1510,"Urbanismo",62650,"EQUIPOS PARA PROCESOS DE INFORMACION ESTRATEGIA DUSI",140118.00,140118.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",155,"Gerencia de Urbanismo",10354,"Gerencia de Urbanismo",1500,"Administración General de Vivienda y Urbanismo",64100,"APLICACIONES INFORMATICAS",184001.21,184001.21,0.00,0.00,0.00,0.00
2,"Organismos Públicos",156,"Gerencia de Urbanismo",10355,"Gerencia de Urbanismo",1510,"Urbanismo",64100,"Gastos en aplicaciones informáticas",0.00,0.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",157,"Gerencia de Urbanismo",10356,"Gerencia de Urbanismo",1510,"Urbanismo",68100,"INVERSIONES DEL PATRIMONIO MUNICIPAL DEL SUELO (PMS)",4322325.00,4322325.00,126508.64,126508.64,132.42,132.42
2,"Organismos Públicos",158,"Gerencia de Urbanismo",10357,"Gerencia de Urbanismo",1510,"Urbanismo",72300,"A SOCIEDADES MERCANTILES ESTATALES, E.P.E. Y OTROS ORGANISMO",25810.00,25810.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",159,"Gerencia de Urbanismo",10358,"Gerencia de Urbanismo",1510,"Urbanismo",77000,"TRANSFERENCIAS DE CAPITAL A EMPRESAS PRIVADAS",30000.00,30000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",160,"Gerencia de Urbanismo",10359,"Gerencia de Urbanismo",1510,"Urbanismo",78004,"AYUDAS REHABILITACION PRIVADA",2001899.30,2001899.30,70451.60,70451.60,70451.60,24639.09
2,"Organismos Públicos",161,"Gerencia de Urbanismo",10360,"Gerencia de Urbanismo",1510,"Urbanismo",78005,"AYUDAS PARA LA INSTALACIÓN DE APARCAMIENTOS DE BICICLETAS",130000.00,130000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",162,"Gerencia de Urbanismo",10361,"Gerencia de Urbanismo",1510,"Urbanismo",78009,"REHABILITACION MONUMENTOS HISTORICOS",310000.00,310000.00,0.00,0.00,0.00,0.00
2,"Organismos Públicos",163,"Gerencia de Urbanismo",10362,"Gerencia de Urbanismo",9340,"Gestión de la Deuda y de la Tesorería",83000,"ANTICIPOS REINTEGRABLES AL PERSONAL",350000.00,350000.00,118000.00,118000.00,118000.00,106000.00
2,"Organismos Públicos",164,"Gerencia de Urbanismo",10363,"Gerencia de Urbanismo",110,"Deuda Pública",91100,"AMORTIZACION DE PRESTAMOS A L/P DE ENTES DEL SECTOR PUBLICO",2676026.86,2676026.86,1338013.42,1338013.42,1338013.42,1338013.42
2,"Organismos Públicos",165,"Gerencia de Urbanismo",10364,"Gerencia de Urbanismo",9340,"Gestión de la Deuda y de la Tesorería",94001,"ACREEDORES POR DEPOSITOS CANCELADOS",1.00,19167.13,19166.13,19166.13,19166.13,19166.13
2,"Organismos Públicos",166,"Gerencia de Urbanismo",10365,"Gerencia de Urbanismo",1510,"Urbanismo",6192107,"SISTEMAS GENERALES P.G.O.U.",0.00,0.00,0.00,0.00,0.00,0.00
,"",,"",,"",,"",,"",,,,,,
