"Área","Desc. Área","DG","Desc. DG","Org.","Desc. Org.","Programa","Des. Prog.","Eco.","Desc. Eco.","Créditos Iniciales","Créditos Totales consignados","Gastos Autorizados","Disposiciones ó Compromisos","Obligaciones Reconocidas","Pagos Realizados"
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33211,"BIBLIOTECAS PÚBLICAS",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",35910.79,35910.79,17955.41,17955.41,17955.41,17955.41
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33211,"BIBLIOTECAS PÚBLICAS",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",24314.52,24314.52,12030.87,12030.87,12030.87,12030.87
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33211,"BIBLIOTECAS PÚBLICAS",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",165808.44,162851.05,77474.25,77474.25,77474.25,77474.25
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",46491.36,46491.36,17434.26,17434.26,17434.26,17434.26
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",62351.28,62351.28,28511.04,28511.04,28511.04,28511.04
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",29402.40,29402.40,13527.78,13527.78,13527.78,13527.78
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",12006,"TRIENIOS. PERSONAL FUNCIONARIO",26201.76,26201.76,12851.00,12851.00,12851.00,12851.00
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",15000,"PRODUCTIVIDAD",42824.70,42824.70,20270.67,20270.67,20270.67,20270.67
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",43578.00,43578.00,21789.00,21789.00,21789.00,21789.00
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8726.76,8726.76,4363.38,4363.38,4363.38,4363.38
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",193838.85,193838.85,86953.42,86953.42,86953.42,86953.42
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",197027.51,197027.51,90311.62,90311.62,90311.62,90311.62
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",117551.76,117551.76,49344.27,49344.27,49344.27,49344.27
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33221,"ARCHIVOS",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",13441.80,13441.80,6720.90,6720.90,6720.90,6720.90
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",7263.00,7263.00,3349.05,3349.05,3349.05,3349.05
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",34931.64,34931.64,7284.85,7284.85,7284.85,7284.85
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",163.92,163.92,535.91,535.91,535.91,535.91
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12006,"TRIENIOS. PERSONAL FUNCIONARIO",10802.88,10802.88,5325.50,5325.50,5325.50,5325.50
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",15000,"PRODUCTIVIDAD",213980.58,213980.58,104415.65,104415.65,104415.65,104415.65
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",957355.65,948016.39,463361.23,463361.23,463361.23,463361.23
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",15297.24,15297.24,3953.12,3953.12,3953.12,3953.12
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8726.76,8726.76,0,0,0,0
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",484700.64,471376.23,229974.57,229974.57,229974.57,229974.57
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",115396.65,115396.65,24690.26,24690.26,24690.26,24690.26
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",34868.52,34868.52,11622.84,11622.84,11622.84,11622.84
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33301,"TEATROS",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",13441.80,13441.80,0,0,0,0
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",115159.44,112436.22,46592.65,46592.65,46592.65,46592.65
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",58114.20,55208.49,23245.68,23245.68,23245.68,23245.68
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",40340.64,40340.64,24394.08,24394.08,24394.08,24394.08
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",370461.17,361354.07,153972.81,153972.81,153972.81,153972.81
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",10100,"RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO",56185.56,56185.56,28092.75,28092.75,28092.75,28092.75
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",65367.00,65367.00,31372.13,31372.13,31372.13,31372.13
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",67209.00,67209.00,22733.12,22733.12,22733.12,22733.12
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8726.76,8726.76,4363.38,4363.38,4363.38,4363.38
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",68502.23,68502.23,36952.39,36952.39,36952.39,36952.39
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12006,"TRIENIOS. PERSONAL FUNCIONARIO",57457.92,55729.62,21797.05,21797.05,21797.05,21797.05
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12103,"OTROS COMPLEMENTOS",0,0,13727.36,13727.36,13727.36,13727.36
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",15000,"PRODUCTIVIDAD",63748.93,63748.93,26631.32,26631.32,26631.32,26631.32
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33403,"JUVENTUD",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",52640.28,50895.10,23783.68,23783.68,23783.68,23783.68
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",15000,"PRODUCTIVIDAD",126871.72,126871.72,64486.94,64486.94,64486.94,64486.94
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",12103,"OTROS COMPLEMENTOS",0,0,4128.05,4128.05,4128.05,4128.05
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",12001,"SUELDOS DEL GRUPO A2",23245.68,23245.68,11622.84,11622.84,11622.84,11622.84
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",135880.08,133233.05,57945.23,57945.23,57945.23,57945.23
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",1169478.37,1151391.13,485492.91,485492.91,485492.91,485492.91
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",23944.89,23944.89,11972.45,11972.45,11972.45,11972.45
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",308837.52,304237.38,128264.84,128264.84,128264.84,128264.84
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",618322.80,606075.83,253713.98,253713.98,253713.98,253713.98
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",12006,"TRIENIOS. PERSONAL FUNCIONARIO",159699.36,157150.60,75823.30,75823.30,75823.30,75823.30
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8726.76,8726.76,3743.63,3743.63,3743.63,3743.63
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33406,"BANDA MUNICIPAL DE MÚSICA",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",9133.68,9133.68,4566.87,4566.87,4566.87,4566.87
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33600,"ADMINISTRACIÓN GENERAL REALES ALCÁZARES",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",13441.80,13441.80,6720.90,6720.90,6720.90,6720.90
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33600,"ADMINISTRACIÓN GENERAL REALES ALCÁZARES",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",14526.00,19973.25,9078.75,9078.75,9078.75,9078.75
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33600,"ADMINISTRACIÓN GENERAL REALES ALCÁZARES",15000,"PRODUCTIVIDAD",8445.37,10586.11,3517.38,3517.38,3517.38,3517.38
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33600,"ADMINISTRACIÓN GENERAL REALES ALCÁZARES",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",16534.08,23246.79,10219.11,10219.11,10219.11,10219.11
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33600,"ADMINISTRACIÓN GENERAL REALES ALCÁZARES",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",53927.60,75290.61,33990.79,33990.79,33990.79,33990.79
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33600,"ADMINISTRACIÓN GENERAL REALES ALCÁZARES",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",7712.16,10565.32,5063.76,5063.76,5063.76,5063.76
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33600,"ADMINISTRACIÓN GENERAL REALES ALCÁZARES",12006,"TRIENIOS. PERSONAL FUNCIONARIO",9457.92,11085.12,4074.72,4074.72,4074.72,4074.72
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",26883.60,26883.60,13441.80,13441.80,13441.80,13441.80
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12103,"OTROS COMPLEMENTOS",0,0,1695.01,1695.01,1695.01,1695.01
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",32735.40,31243.62,14983.73,14983.73,14983.73,14983.73
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",23245.68,20372.26,6812.28,6812.28,6812.28,6812.28
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",74215.32,72897.82,29341.50,29341.50,29341.50,29341.50
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",36315.00,36315.00,17007.53,17007.53,17007.53,17007.53
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",13000,"RETRIBUCIONES BÁSICAS. LABORAL FIJO",34241.04,30129.05,12033.09,12033.09,12033.09,12033.09
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",15000,"PRODUCTIVIDAD",30348.21,30348.21,13260.60,13260.60,13260.60,13260.60
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",253941.21,249683.85,104728.79,104728.79,104728.79,104728.79
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",56204.10,54735.70,23500.12,23500.12,23500.12,23500.12
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12006,"TRIENIOS. PERSONAL FUNCIONARIO",28076.64,26745.18,11976.10,11976.10,11976.10,11976.10
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",33802,"FIESTAS MAYORES",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",34907.04,34907.04,8726.76,8726.76,8726.76,8726.76
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",147859.80,139122.63,57351.68,57351.68,57351.68,57351.68
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12103,"OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO",737.52,737.52,2111.53,2111.53,2111.53,2111.53
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",604377.45,565275.87,219842.23,219842.23,219842.23,219842.23
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12006,"TRIENIOS. PERSONAL FUNCIONARIO",48964.56,48964.56,24351.61,24351.61,24351.61,24351.61
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12004,"SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO",72630.00,62118.83,16725.08,16725.08,16725.08,16725.08
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",34907.04,34907.04,17453.52,17453.52,17453.52,17453.52
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12100,"COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO",177207.84,165531.19,65908.97,65908.97,65908.97,65908.97
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",15000,"PRODUCTIVIDAD",47925.82,47925.82,27955.19,27955.19,27955.19,27955.19
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12009,"OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO",70237.56,65382.84,26840.04,26840.04,26840.04,26840.04
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",34000,"ADMINISTRACIÓN GENERAL DE DEPORTES",12001,"SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO",23245.68,23245.68,11622.84,11622.84,11622.84,11622.84
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",43000,"ADMINISTRACIÓN GENERAL COMERCIO, TURISMO Y PYMES",12000,"SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO",107534.40,106152.89,52385.69,52385.69,52385.69,52385.69
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",43000,"ADMINISTRACIÓN GENERAL COMERCIO, TURISMO Y PYMES",12101,"COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO",300749.30,291987.56,137717.84,137717.84,137717.84,137717.84
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",43000,"ADMINISTRACIÓN GENERAL COMERCIO, TURISMO Y PYMES",13002,"OTRAS REMUNERACIONES. LABORAL FIJO",35587.12,35587.12,17793.61,17793.61,17793.61,17793.61
2,"ÁREA DE HACIENDA Y ADMINISTRACIÓN PÚBLICA",201,"DIRECCIÓN GENERAL DE RECURSOS HUMANOS",20106,"Anexo de Personal",43000,"ADMINISTRACIÓN GENERAL COMERCIO, TURISMO Y PYMES",12003,"SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO",8726.76,6545.07,2181.69,2181.69,2181.69,2181.69
