VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2011,4,8,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,9
M,Eleccions Municipals                    ,2011,4,8,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,8,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,62
M,Eleccions Municipals                    ,2011,4,8,PAT            ,PARTIT AVANÇA TERRASSA                            ,1
M,Eleccions Municipals                    ,2011,4,8,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,8,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,62
M,Eleccions Municipals                    ,2011,4,8,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,129
M,Eleccions Municipals                    ,2011,4,8,PXC            ,PLATAFORMA PER CATALUNYA                          ,22
M,Eleccions Municipals                    ,2011,4,8,PXCAT          ,PARTIT PER CATALUNYA                              ,5
M,Eleccions Municipals                    ,2011,4,8,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,4
M,Eleccions Municipals                    ,2011,4,8,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2011,4,8,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,4,8,VD             ,VIA DEMOCRÁTICA                                   ,13
M,Eleccions Municipals                    ,2011,4,9,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,1
M,Eleccions Municipals                    ,2011,4,9,CIU            ,CONVERGÈNCIA I UNIÓ                               ,24
M,Eleccions Municipals                    ,2011,4,9,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,8
M,Eleccions Municipals                    ,2011,4,9,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,8
M,Eleccions Municipals                    ,2011,4,9,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,2
M,Eleccions Municipals                    ,2011,4,9,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,3
M,Eleccions Municipals                    ,2011,4,9,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,30
M,Eleccions Municipals                    ,2011,4,9,PAT            ,PARTIT AVANÇA TERRASSA                            ,1
M,Eleccions Municipals                    ,2011,4,9,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,9,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,54
M,Eleccions Municipals                    ,2011,4,9,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,123
M,Eleccions Municipals                    ,2011,4,9,PXC            ,PLATAFORMA PER CATALUNYA                          ,34
M,Eleccions Municipals                    ,2011,4,9,PXCAT          ,PARTIT PER CATALUNYA                              ,9
M,Eleccions Municipals                    ,2011,4,9,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,0
M,Eleccions Municipals                    ,2011,4,9,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,4,9,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,3
M,Eleccions Municipals                    ,2011,4,9,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,4,10,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,2
M,Eleccions Municipals                    ,2011,4,10,CIU            ,CONVERGÈNCIA I UNIÓ                               ,18
M,Eleccions Municipals                    ,2011,4,10,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,0
M,Eleccions Municipals                    ,2011,4,10,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,0
M,Eleccions Municipals                    ,2011,4,10,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,10
M,Eleccions Municipals                    ,2011,4,10,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,4,10,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,20
M,Eleccions Municipals                    ,2011,4,10,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,4,10,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,10,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,24
M,Eleccions Municipals                    ,2011,4,10,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,113
M,Eleccions Municipals                    ,2011,4,10,PXC            ,PLATAFORMA PER CATALUNYA                          ,5
M,Eleccions Municipals                    ,2011,4,10,PXCAT          ,PARTIT PER CATALUNYA                              ,3
M,Eleccions Municipals                    ,2011,4,10,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,0
M,Eleccions Municipals                    ,2011,4,10,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2011,4,10,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,10,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,4,11,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,3
M,Eleccions Municipals                    ,2011,4,11,CIU            ,CONVERGÈNCIA I UNIÓ                               ,38
M,Eleccions Municipals                    ,2011,4,11,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,8
M,Eleccions Municipals                    ,2011,4,11,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,3
M,Eleccions Municipals                    ,2011,4,11,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,7
M,Eleccions Municipals                    ,2011,4,11,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,11,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,27
M,Eleccions Municipals                    ,2011,4,11,PAT            ,PARTIT AVANÇA TERRASSA                            ,1
M,Eleccions Municipals                    ,2011,4,11,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,1
M,Eleccions Municipals                    ,2011,4,11,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,23
M,Eleccions Municipals                    ,2011,4,11,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,122
M,Eleccions Municipals                    ,2011,4,11,PXC            ,PLATAFORMA PER CATALUNYA                          ,12
M,Eleccions Municipals                    ,2011,4,11,PXCAT          ,PARTIT PER CATALUNYA                              ,2
M,Eleccions Municipals                    ,2011,4,11,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,2
M,Eleccions Municipals                    ,2011,4,11,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,4,11,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,11,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,4,12,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,10
M,Eleccions Municipals                    ,2011,4,12,CIU            ,CONVERGÈNCIA I UNIÓ                               ,111
M,Eleccions Municipals                    ,2011,4,12,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,3
M,Eleccions Municipals                    ,2011,4,12,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,11
M,Eleccions Municipals                    ,2011,4,12,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,22
M,Eleccions Municipals                    ,2011,4,12,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,12,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,57
M,Eleccions Municipals                    ,2011,4,12,PAT            ,PARTIT AVANÇA TERRASSA                            ,5
M,Eleccions Municipals                    ,2011,4,12,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,3
M,Eleccions Municipals                    ,2011,4,12,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,41
M,Eleccions Municipals                    ,2011,4,12,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,171
M,Eleccions Municipals                    ,2011,4,12,PXC            ,PLATAFORMA PER CATALUNYA                          ,17
M,Eleccions Municipals                    ,2011,4,12,PXCAT          ,PARTIT PER CATALUNYA                              ,1
M,Eleccions Municipals                    ,2011,4,12,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,8
M,Eleccions Municipals                    ,2011,4,12,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2011,4,12,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,4,12,VD             ,VIA DEMOCRÁTICA                                   ,3
M,Eleccions Municipals                    ,2011,4,13,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,8
M,Eleccions Municipals                    ,2011,4,13,CIU            ,CONVERGÈNCIA I UNIÓ                               ,207
M,Eleccions Municipals                    ,2011,4,13,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,6
M,Eleccions Municipals                    ,2011,4,13,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,13
M,Eleccions Municipals                    ,2011,4,13,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,40
M,Eleccions Municipals                    ,2011,4,13,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,13,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,50
M,Eleccions Municipals                    ,2011,4,13,PAT            ,PARTIT AVANÇA TERRASSA                            ,3
M,Eleccions Municipals                    ,2011,4,13,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,2
M,Eleccions Municipals                    ,2011,4,13,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,58
M,Eleccions Municipals                    ,2011,4,13,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,183
M,Eleccions Municipals                    ,2011,4,13,PXC            ,PLATAFORMA PER CATALUNYA                          ,13
M,Eleccions Municipals                    ,2011,4,13,PXCAT          ,PARTIT PER CATALUNYA                              ,3
M,Eleccions Municipals                    ,2011,4,13,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,13
M,Eleccions Municipals                    ,2011,4,13,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2011,4,13,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,13,VD             ,VIA DEMOCRÁTICA                                   ,5
M,Eleccions Municipals                    ,2011,4,14,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,14
M,Eleccions Municipals                    ,2011,4,14,CIU            ,CONVERGÈNCIA I UNIÓ                               ,255
M,Eleccions Municipals                    ,2011,4,14,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,3
M,Eleccions Municipals                    ,2011,4,14,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,7
M,Eleccions Municipals                    ,2011,4,14,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,46
M,Eleccions Municipals                    ,2011,4,14,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,4,14,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,24
M,Eleccions Municipals                    ,2011,4,14,PAT            ,PARTIT AVANÇA TERRASSA                            ,6
M,Eleccions Municipals                    ,2011,4,14,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,1
M,Eleccions Municipals                    ,2011,4,14,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,55
M,Eleccions Municipals                    ,2011,4,14,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,93
M,Eleccions Municipals                    ,2011,4,14,PXC            ,PLATAFORMA PER CATALUNYA                          ,1
M,Eleccions Municipals                    ,2011,4,14,PXCAT          ,PARTIT PER CATALUNYA                              ,0
M,Eleccions Municipals                    ,2011,4,14,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,12
M,Eleccions Municipals                    ,2011,4,14,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,4,14,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,14,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,4,15,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,13
M,Eleccions Municipals                    ,2011,4,15,CIU            ,CONVERGÈNCIA I UNIÓ                               ,274
M,Eleccions Municipals                    ,2011,4,15,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,1
M,Eleccions Municipals                    ,2011,4,15,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,7
M,Eleccions Municipals                    ,2011,4,15,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,29
M,Eleccions Municipals                    ,2011,4,15,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,15,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,31
M,Eleccions Municipals                    ,2011,4,15,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,4,15,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,1
M,Eleccions Municipals                    ,2011,4,15,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,42
M,Eleccions Municipals                    ,2011,4,15,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,56
M,Eleccions Municipals                    ,2011,4,15,PXC            ,PLATAFORMA PER CATALUNYA                          ,4
M,Eleccions Municipals                    ,2011,4,15,PXCAT          ,PARTIT PER CATALUNYA                              ,0
M,Eleccions Municipals                    ,2011,4,15,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,10
M,Eleccions Municipals                    ,2011,4,15,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,4,15,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,15,VD             ,VIA DEMOCRÁTICA                                   ,1
M,Eleccions Municipals                    ,2011,4,16,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,16
M,Eleccions Municipals                    ,2011,4,16,CIU            ,CONVERGÈNCIA I UNIÓ                               ,272
M,Eleccions Municipals                    ,2011,4,16,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,2
M,Eleccions Municipals                    ,2011,4,16,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,17
M,Eleccions Municipals                    ,2011,4,16,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,26
M,Eleccions Municipals                    ,2011,4,16,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,4,16,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,37
M,Eleccions Municipals                    ,2011,4,16,PAT            ,PARTIT AVANÇA TERRASSA                            ,3
M,Eleccions Municipals                    ,2011,4,16,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,16,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,56
M,Eleccions Municipals                    ,2011,4,16,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,77
M,Eleccions Municipals                    ,2011,4,16,PXC            ,PLATAFORMA PER CATALUNYA                          ,1
M,Eleccions Municipals                    ,2011,4,16,PXCAT          ,PARTIT PER CATALUNYA                              ,2
M,Eleccions Municipals                    ,2011,4,16,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,11
M,Eleccions Municipals                    ,2011,4,16,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2011,4,16,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,16,VD             ,VIA DEMOCRÁTICA                                   ,0
M,Eleccions Municipals                    ,2011,4,17,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,11
M,Eleccions Municipals                    ,2011,4,17,CIU            ,CONVERGÈNCIA I UNIÓ                               ,195
M,Eleccions Municipals                    ,2011,4,17,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,8
M,Eleccions Municipals                    ,2011,4,17,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,18
M,Eleccions Municipals                    ,2011,4,17,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,61
M,Eleccions Municipals                    ,2011,4,17,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,17,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,41
M,Eleccions Municipals                    ,2011,4,17,PAT            ,PARTIT AVANÇA TERRASSA                            ,11
M,Eleccions Municipals                    ,2011,4,17,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,2
M,Eleccions Municipals                    ,2011,4,17,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,58
M,Eleccions Municipals                    ,2011,4,17,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,115
M,Eleccions Municipals                    ,2011,4,17,PXC            ,PLATAFORMA PER CATALUNYA                          ,6
M,Eleccions Municipals                    ,2011,4,17,PXCAT          ,PARTIT PER CATALUNYA                              ,1
M,Eleccions Municipals                    ,2011,4,17,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,16
M,Eleccions Municipals                    ,2011,4,17,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2011,4,17,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,4,17,VD             ,VIA DEMOCRÁTICA                                   ,3
M,Eleccions Municipals                    ,2011,4,18,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,17
M,Eleccions Municipals                    ,2011,4,18,CIU            ,CONVERGÈNCIA I UNIÓ                               ,276
M,Eleccions Municipals                    ,2011,4,18,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,16
M,Eleccions Municipals                    ,2011,4,18,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,14
M,Eleccions Municipals                    ,2011,4,18,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,45
M,Eleccions Municipals                    ,2011,4,18,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,18,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,69
M,Eleccions Municipals                    ,2011,4,18,PAT            ,PARTIT AVANÇA TERRASSA                            ,7
M,Eleccions Municipals                    ,2011,4,18,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,1
M,Eleccions Municipals                    ,2011,4,18,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,69
M,Eleccions Municipals                    ,2011,4,18,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,220
M,Eleccions Municipals                    ,2011,4,18,PXC            ,PLATAFORMA PER CATALUNYA                          ,16
M,Eleccions Municipals                    ,2011,4,18,PXCAT          ,PARTIT PER CATALUNYA                              ,4
M,Eleccions Municipals                    ,2011,4,18,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,14
M,Eleccions Municipals                    ,2011,4,18,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2011,4,18,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
M,Eleccions Municipals                    ,2011,4,18,VD             ,VIA DEMOCRÁTICA                                   ,6
M,Eleccions Municipals                    ,2011,4,19,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,7
M,Eleccions Municipals                    ,2011,4,19,CIU            ,CONVERGÈNCIA I UNIÓ                               ,83
M,Eleccions Municipals                    ,2011,4,19,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,10
M,Eleccions Municipals                    ,2011,4,19,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,15
M,Eleccions Municipals                    ,2011,4,19,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,18
M,Eleccions Municipals                    ,2011,4,19,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,19,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,42
M,Eleccions Municipals                    ,2011,4,19,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,4,19,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,19,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,60
M,Eleccions Municipals                    ,2011,4,19,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,134
M,Eleccions Municipals                    ,2011,4,19,PXC            ,PLATAFORMA PER CATALUNYA                          ,11
M,Eleccions Municipals                    ,2011,4,19,PXCAT          ,PARTIT PER CATALUNYA                              ,5
M,Eleccions Municipals                    ,2011,4,19,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
M,Eleccions Municipals                    ,2011,4,19,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2011,4,19,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,4,19,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,4,20,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,2
M,Eleccions Municipals                    ,2011,4,20,CIU            ,CONVERGÈNCIA I UNIÓ                               ,21
M,Eleccions Municipals                    ,2011,4,20,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,1
M,Eleccions Municipals                    ,2011,4,20,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,1
M,Eleccions Municipals                    ,2011,4,20,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,2
M,Eleccions Municipals                    ,2011,4,20,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,4,20,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,12
M,Eleccions Municipals                    ,2011,4,20,PAT            ,PARTIT AVANÇA TERRASSA                            ,0
M,Eleccions Municipals                    ,2011,4,20,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,20,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,34
M,Eleccions Municipals                    ,2011,4,20,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,129
M,Eleccions Municipals                    ,2011,4,20,PXC            ,PLATAFORMA PER CATALUNYA                          ,14
M,Eleccions Municipals                    ,2011,4,20,PXCAT          ,PARTIT PER CATALUNYA                              ,3
M,Eleccions Municipals                    ,2011,4,20,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,0
M,Eleccions Municipals                    ,2011,4,20,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,4,20,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,4,20,VD             ,VIA DEMOCRÁTICA                                   ,3
M,Eleccions Municipals                    ,2011,4,21,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,3
M,Eleccions Municipals                    ,2011,4,21,CIU            ,CONVERGÈNCIA I UNIÓ                               ,35
M,Eleccions Municipals                    ,2011,4,21,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,3
M,Eleccions Municipals                    ,2011,4,21,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,4
M,Eleccions Municipals                    ,2011,4,21,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,9
M,Eleccions Municipals                    ,2011,4,21,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,4,21,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,29
M,Eleccions Municipals                    ,2011,4,21,PAT            ,PARTIT AVANÇA TERRASSA                            ,4
M,Eleccions Municipals                    ,2011,4,21,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,4,21,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,56
M,Eleccions Municipals                    ,2011,4,21,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,161
