VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
E,Eleccions al Parlament Europeu          ,2004,2,7,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,0
E,Eleccions al Parlament Europeu          ,2004,2,7,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,2,7,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,1
E,Eleccions al Parlament Europeu          ,2004,2,7,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,2,7,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,2,7,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,7,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,7,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,2,7,PP             ,PARTIDO POPULAR                                   ,36
E,Eleccions al Parlament Europeu          ,2004,2,7,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,2,7,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,106
E,Eleccions al Parlament Europeu          ,2004,2,7,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,7,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,2,7,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,CE             ,COALICIÓN EUROPEA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,11
E,Eleccions al Parlament Europeu          ,2004,2,8,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,8
E,Eleccions al Parlament Europeu          ,2004,2,8,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,19
E,Eleccions al Parlament Europeu          ,2004,2,8,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,0
E,Eleccions al Parlament Europeu          ,2004,2,8,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,PP             ,PARTIDO POPULAR                                   ,48
E,Eleccions al Parlament Europeu          ,2004,2,8,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,2,8,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,195
E,Eleccions al Parlament Europeu          ,2004,2,8,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,2,8,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,CE             ,COALICIÓN EUROPEA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,7
E,Eleccions al Parlament Europeu          ,2004,2,9,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,14
E,Eleccions al Parlament Europeu          ,2004,2,9,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,24
E,Eleccions al Parlament Europeu          ,2004,2,9,LOS PARADOS    ,LOS PARADOS                                       ,1
E,Eleccions al Parlament Europeu          ,2004,2,9,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,1
E,Eleccions al Parlament Europeu          ,2004,2,9,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,1
E,Eleccions al Parlament Europeu          ,2004,2,9,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,1
E,Eleccions al Parlament Europeu          ,2004,2,9,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,PP             ,PARTIDO POPULAR                                   ,31
E,Eleccions al Parlament Europeu          ,2004,2,9,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,2,9,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,165
E,Eleccions al Parlament Europeu          ,2004,2,9,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,2,9,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,CE             ,COALICIÓN EUROPEA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,10
E,Eleccions al Parlament Europeu          ,2004,2,10,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,5
E,Eleccions al Parlament Europeu          ,2004,2,10,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,1
E,Eleccions al Parlament Europeu          ,2004,2,10,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,9
E,Eleccions al Parlament Europeu          ,2004,2,10,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,1
E,Eleccions al Parlament Europeu          ,2004,2,10,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,PP             ,PARTIDO POPULAR                                   ,30
E,Eleccions al Parlament Europeu          ,2004,2,10,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,2,10,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,127
E,Eleccions al Parlament Europeu          ,2004,2,10,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,2,10,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,CE             ,COALICIÓN EUROPEA                                 ,3
E,Eleccions al Parlament Europeu          ,2004,2,11,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,9
E,Eleccions al Parlament Europeu          ,2004,2,11,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,11
E,Eleccions al Parlament Europeu          ,2004,2,11,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,1
E,Eleccions al Parlament Europeu          ,2004,2,11,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,12
E,Eleccions al Parlament Europeu          ,2004,2,11,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,4
E,Eleccions al Parlament Europeu          ,2004,2,11,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,PP             ,PARTIDO POPULAR                                   ,46
E,Eleccions al Parlament Europeu          ,2004,2,11,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,2,11,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,204
E,Eleccions al Parlament Europeu          ,2004,2,11,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,2,11,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,CE             ,COALICIÓN EUROPEA                                 ,2
E,Eleccions al Parlament Europeu          ,2004,2,12,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,34
E,Eleccions al Parlament Europeu          ,2004,2,12,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,1
E,Eleccions al Parlament Europeu          ,2004,2,12,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,EC             ,ESTAT CATALÀ                                      ,1
E,Eleccions al Parlament Europeu          ,2004,2,12,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,14
E,Eleccions al Parlament Europeu          ,2004,2,12,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,1
E,Eleccions al Parlament Europeu          ,2004,2,12,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,1
E,Eleccions al Parlament Europeu          ,2004,2,12,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,25
E,Eleccions al Parlament Europeu          ,2004,2,12,LOS PARADOS    ,LOS PARADOS                                       ,1
E,Eleccions al Parlament Europeu          ,2004,2,12,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,1
E,Eleccions al Parlament Europeu          ,2004,2,12,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,PP             ,PARTIDO POPULAR                                   ,48
E,Eleccions al Parlament Europeu          ,2004,2,12,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,2,12,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,238
E,Eleccions al Parlament Europeu          ,2004,2,12,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,2,12,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,CE             ,COALICIÓN EUROPEA                                 ,2
E,Eleccions al Parlament Europeu          ,2004,2,14,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,27
E,Eleccions al Parlament Europeu          ,2004,2,14,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,25
E,Eleccions al Parlament Europeu          ,2004,2,14,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,3
E,Eleccions al Parlament Europeu          ,2004,2,14,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,26
E,Eleccions al Parlament Europeu          ,2004,2,14,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,4
E,Eleccions al Parlament Europeu          ,2004,2,14,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,PC             ,PARTIDO CARLISTA                                  ,1
E,Eleccions al Parlament Europeu          ,2004,2,14,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,1
E,Eleccions al Parlament Europeu          ,2004,2,14,PP             ,PARTIDO POPULAR                                   ,76
E,Eleccions al Parlament Europeu          ,2004,2,14,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,2,14,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,304
E,Eleccions al Parlament Europeu          ,2004,2,14,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,2,14,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,CE             ,COALICIÓN EUROPEA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,19
E,Eleccions al Parlament Europeu          ,2004,2,15,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,1
E,Eleccions al Parlament Europeu          ,2004,2,15,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,8
E,Eleccions al Parlament Europeu          ,2004,2,15,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,1
E,Eleccions al Parlament Europeu          ,2004,2,15,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,11
E,Eleccions al Parlament Europeu          ,2004,2,15,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,0
E,Eleccions al Parlament Europeu          ,2004,2,15,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,PP             ,PARTIDO POPULAR                                   ,8
E,Eleccions al Parlament Europeu          ,2004,2,15,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,2,15,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,95
E,Eleccions al Parlament Europeu          ,2004,2,15,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,2,15,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,3,1,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,3,1,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
