DATA_REFERENCIA,DISTRICTE,BARRI,NACIONALITAT,SEXE,POBLACIO
2012,DISTRICTE 1,CEMENTIRI VELL                ,"PERÚ, EL                      ",Home,3
2012,DISTRICTE 1,CEMENTIRI VELL                ,PORTUGAL                      ,Home,1
2012,DISTRICTE 1,CEMENTIRI VELL                ,"REPÚBLICA DOMINICANA, LA      ",Dona,4
2012,DISTRICTE 1,CEMENTIRI VELL                ,"REPÚBLICA DOMINICANA, LA      ",Home,3
2012,DISTRICTE 1,CEMENTIRI VELL                ,ROMANIA                       ,Dona,2
2012,DISTRICTE 1,CEMENTIRI VELL                ,RÚSSIA                        ,Dona,1
2012,DISTRICTE 1,CEMENTIRI VELL                ,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 1,CEMENTIRI VELL                ,UCRAÏNA                       ,Dona,1
2012,DISTRICTE 1,CEMENTIRI VELL                ,"URUGUAI, L                    ",Dona,1
2012,DISTRICTE 1,CEMENTIRI VELL                ,"URUGUAI, L                    ",Home,1
2012,DISTRICTE 1,CEMENTIRI VELL                ,VENEÇUELA                     ,Dona,1
2012,DISTRICTE 1,CEMENTIRI VELL                ,VENEÇUELA                     ,Home,1
2012,DISTRICTE 1,CEMENTIRI VELL                ,XILE                          ,Dona,2
2012,DISTRICTE 1,CENTRE                        ,ALEMANYA                      ,Dona,2
2012,DISTRICTE 1,CENTRE                        ,ALEMANYA                      ,Home,2
2012,DISTRICTE 1,CENTRE                        ,"ARGENTINA, L                  ",Home,1
2012,DISTRICTE 1,CENTRE                        ,BOLÍVIA                       ,Dona,2
2012,DISTRICTE 1,CENTRE                        ,BOLÍVIA                       ,Home,2
2012,DISTRICTE 1,CENTRE                        ,"BRASIL, EL                    ",Dona,3
2012,DISTRICTE 1,CENTRE                        ,"BRASIL, EL                    ",Home,4
2012,DISTRICTE 1,CENTRE                        ,"CANADÀ, EL                    ",Home,1
2012,DISTRICTE 1,CENTRE                        ,COLÒMBIA                      ,Dona,9
2012,DISTRICTE 1,CENTRE                        ,COLÒMBIA                      ,Home,7
2012,DISTRICTE 1,CENTRE                        ,CUBA                          ,Dona,2
2012,DISTRICTE 1,CENTRE                        ,CUBA                          ,Home,1
2012,DISTRICTE 1,CENTRE                        ,"EQUADOR, L                    ",Dona,5
2012,DISTRICTE 1,CENTRE                        ,"EQUADOR, L                    ",Home,3
2012,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Dona,235
2012,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Home,240
2012,DISTRICTE 1,CENTRE                        ,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,2
2012,DISTRICTE 1,CENTRE                        ,"ESTATS UNITS D AMÈRICA, ELS   ",Home,1
2012,DISTRICTE 1,CENTRE                        ,"FILIPINES, LES                ",Dona,1
2012,DISTRICTE 1,CENTRE                        ,FRANÇA                        ,Home,1
2012,DISTRICTE 1,CENTRE                        ,HONDURES                      ,Home,1
2012,DISTRICTE 1,CENTRE                        ,HONGRIA                       ,Dona,1
2012,DISTRICTE 1,CENTRE                        ,"IRAN, L                       ",Dona,1
2012,DISTRICTE 1,CENTRE                        ,"IRAN, L                       ",Home,2
2012,DISTRICTE 1,CENTRE                        ,ITÀLIA                        ,Dona,1
2012,DISTRICTE 1,CENTRE                        ,ITÀLIA                        ,Home,6
2012,DISTRICTE 1,CENTRE                        ,"MARROC, EL                    ",Dona,11
2012,DISTRICTE 1,CENTRE                        ,"MARROC, EL                    ",Home,12
2012,DISTRICTE 1,CENTRE                        ,MÈXIC                         ,Dona,1
2012,DISTRICTE 1,CENTRE                        ,MÈXIC                         ,Home,1
2012,DISTRICTE 1,CENTRE                        ,"PAKISTAN, EL                  ",Home,1
2012,DISTRICTE 1,CENTRE                        ,"PARAGUAI, EL                  ",Dona,3
2012,DISTRICTE 1,CENTRE                        ,"PARAGUAI, EL                  ",Home,2
2012,DISTRICTE 1,CENTRE                        ,"PERÚ, EL                      ",Dona,5
2012,DISTRICTE 1,CENTRE                        ,"PERÚ, EL                      ",Home,1
2012,DISTRICTE 1,CENTRE                        ,POLÒNIA                       ,Dona,5
2012,DISTRICTE 1,CENTRE                        ,POLÒNIA                       ,Home,2
2012,DISTRICTE 1,CENTRE                        ,PORTUGAL                      ,Dona,2
2012,DISTRICTE 1,CENTRE                        ,"REGNE UNIT, EL                ",Home,1
2012,DISTRICTE 1,CENTRE                        ,"REPÚBLICA DOMINICANA, LA      ",Dona,6
2012,DISTRICTE 1,CENTRE                        ,"REPÚBLICA DOMINICANA, LA      ",Home,2
2012,DISTRICTE 1,CENTRE                        ,"REPÚBLICA TXECA, LA           ",Dona,1
2012,DISTRICTE 1,CENTRE                        ,ROMANIA                       ,Dona,3
2012,DISTRICTE 1,CENTRE                        ,ROMANIA                       ,Home,6
2012,DISTRICTE 1,CENTRE                        ,"SENEGAL, EL                   ",Home,3
2012,DISTRICTE 1,CENTRE                        ,SUÈCIA                        ,Home,1
2012,DISTRICTE 1,CENTRE                        ,"URUGUAI, L                    ",Dona,1
2012,DISTRICTE 1,CENTRE                        ,"URUGUAI, L                    ",Home,3
2012,DISTRICTE 1,CENTRE                        ,VENEÇUELA                     ,Dona,3
2012,DISTRICTE 1,CENTRE                        ,VENEÇUELA                     ,Home,1
2012,DISTRICTE 1,CENTRE                        ,XILE                          ,Dona,2
2012,DISTRICTE 1,CENTRE                        ,XILE                          ,Home,5
2012,DISTRICTE 1,CENTRE                        ,"XINA, LA                      ",Dona,3
2012,DISTRICTE 1,CENTRE                        ,"XINA, LA                      ",Home,3
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ALEMANYA                      ,Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"ARGENTINA, L                  ",Home,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,BOLÍVIA                       ,Dona,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,BOLÍVIA                       ,Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"BRASIL, EL                    ",Dona,3
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"BRASIL, EL                    ",Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,COLÒMBIA                      ,Dona,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,COLÒMBIA                      ,Home,4
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,CUBA                          ,Dona,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"EQUADOR, L                    ",Dona,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"EQUADOR, L                    ",Home,5
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Dona,66
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Home,56
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,GEÒRGIA                       ,Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,HONDURES                      ,Dona,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,HONDURES                      ,Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"ÍNDIA, L                      ",Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ITÀLIA                        ,Dona,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"MARROC, EL                    ",Dona,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"MARROC, EL                    ",Home,4
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PAKISTAN, EL                  ",Home,3
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PARAGUAI, EL                  ",Dona,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PARAGUAI, EL                  ",Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PERÚ, EL                      ",Dona,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PERÚ, EL                      ",Home,3
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,PORTUGAL                      ,Home,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"REPÚBLICA DOMINICANA, LA      ",Dona,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"REPÚBLICA DOMINICANA, LA      ",Home,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,RÚSSIA                        ,Dona,3
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"SENEGAL, EL                   ",Dona,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"SENEGAL, EL                   ",Home,8
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,UCRAÏNA                       ,Dona,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,VENEÇUELA                     ,Dona,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,VENEÇUELA                     ,Home,2
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,XILE                          ,Dona,1
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,XILE                          ,Home,3
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"XINA, LA                      ",Dona,4
2012,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"XINA, LA                      ",Home,4
2012,DISTRICTE 1,VALLPARADÍS                   ,ALEMANYA                      ,Dona,1
2012,DISTRICTE 1,VALLPARADÍS                   ,ALEMANYA                      ,Home,2
2012,DISTRICTE 1,VALLPARADÍS                   ,"ARGENTINA, L                  ",Dona,1
2012,DISTRICTE 1,VALLPARADÍS                   ,"ARGENTINA, L                  ",Home,2
2012,DISTRICTE 1,VALLPARADÍS                   ,BANGLA DESH                   ,Home,2
2012,DISTRICTE 1,VALLPARADÍS                   ,BÈLGICA                       ,Dona,1
2012,DISTRICTE 1,VALLPARADÍS                   ,COLÒMBIA                      ,Dona,3
2012,DISTRICTE 1,VALLPARADÍS                   ,COLÒMBIA                      ,Home,3
2012,DISTRICTE 1,VALLPARADÍS                   ,"EQUADOR, L                    ",Dona,1
2012,DISTRICTE 1,VALLPARADÍS                   ,"EQUADOR, L                    ",Home,1
2012,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Dona,43
2012,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Home,45
2012,DISTRICTE 1,VALLPARADÍS                   ,"FILIPINES, LES                ",Dona,1
2012,DISTRICTE 1,VALLPARADÍS                   ,FRANÇA                        ,Dona,1
2012,DISTRICTE 1,VALLPARADÍS                   ,ITÀLIA                        ,Dona,5
2012,DISTRICTE 1,VALLPARADÍS                   ,ITÀLIA                        ,Home,2
2012,DISTRICTE 1,VALLPARADÍS                   ,"MARROC, EL                    ",Home,1
2012,DISTRICTE 1,VALLPARADÍS                   ,MÈXIC                         ,Home,1
2012,DISTRICTE 1,VALLPARADÍS                   ,"PARAGUAI, EL                  ",Dona,3
2012,DISTRICTE 1,VALLPARADÍS                   ,"PARAGUAI, EL                  ",Home,1
2012,DISTRICTE 1,VALLPARADÍS                   ,"PERÚ, EL                      ",Dona,1
2012,DISTRICTE 1,VALLPARADÍS                   ,"PERÚ, EL                      ",Home,1
2012,DISTRICTE 1,VALLPARADÍS                   ,ROMANIA                       ,Dona,2
2012,DISTRICTE 1,VALLPARADÍS                   ,RÚSSIA                        ,Dona,1
2012,DISTRICTE 1,VALLPARADÍS                   ,RÚSSIA                        ,Home,1
2012,DISTRICTE 1,VALLPARADÍS                   ,"SENEGAL, EL                   ",Dona,2
2012,DISTRICTE 1,VALLPARADÍS                   ,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 1,VALLPARADÍS                   ,"XINA, LA                      ",Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,ALGÈRIA                       ,Home,1
2012,DISTRICTE 2,CA N ANGLADA                  ,ARMÈNIA                       ,Dona,3
2012,DISTRICTE 2,CA N ANGLADA                  ,ÀUSTRIA                       ,Home,1
2012,DISTRICTE 2,CA N ANGLADA                  ,BOLÍVIA                       ,Dona,4
2012,DISTRICTE 2,CA N ANGLADA                  ,BOLÍVIA                       ,Home,6
2012,DISTRICTE 2,CA N ANGLADA                  ,"BRASIL, EL                    ",Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,"BRASIL, EL                    ",Home,2
2012,DISTRICTE 2,CA N ANGLADA                  ,COLÒMBIA                      ,Dona,4
2012,DISTRICTE 2,CA N ANGLADA                  ,COLÒMBIA                      ,Home,2
2012,DISTRICTE 2,CA N ANGLADA                  ,CUBA                          ,Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,CUBA                          ,Home,1
2012,DISTRICTE 2,CA N ANGLADA                  ,EGIPTE                        ,Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,EGIPTE                        ,Home,1
2012,DISTRICTE 2,CA N ANGLADA                  ,"EQUADOR, L                    ",Dona,10
2012,DISTRICTE 2,CA N ANGLADA                  ,"EQUADOR, L                    ",Home,13
2012,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Dona,152
2012,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Home,116
2012,DISTRICTE 2,CA N ANGLADA                  ,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,GÀMBIA                        ,Home,2
2012,DISTRICTE 2,CA N ANGLADA                  ,GHANA                         ,Home,1
2012,DISTRICTE 2,CA N ANGLADA                  ,"GUINEA EQUATORIAL, LA         ",Dona,3
2012,DISTRICTE 2,CA N ANGLADA                  ,HONDURES                      ,Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,INDONÈSIA                     ,Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,ITÀLIA                        ,Dona,4
2012,DISTRICTE 2,CA N ANGLADA                  ,ITÀLIA                        ,Home,3
2012,DISTRICTE 2,CA N ANGLADA                  ,"MARROC, EL                    ",Dona,99
2012,DISTRICTE 2,CA N ANGLADA                  ,"MARROC, EL                    ",Home,143
2012,DISTRICTE 2,CA N ANGLADA                  ,MÈXIC                         ,Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,NICARAGUA                     ,Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,NIGÈRIA                       ,Home,3
2012,DISTRICTE 2,CA N ANGLADA                  ,"PAKISTAN, EL                  ",Home,15
2012,DISTRICTE 2,CA N ANGLADA                  ,"PARAGUAI, EL                  ",Home,2
2012,DISTRICTE 2,CA N ANGLADA                  ,POLÒNIA                       ,Dona,1
2012,DISTRICTE 2,CA N ANGLADA                  ,POLÒNIA                       ,Home,1
2012,DISTRICTE 2,CA N ANGLADA                  ,"REPÚBLICA DOMINICANA, LA      ",Dona,12
2012,DISTRICTE 2,CA N ANGLADA                  ,"REPÚBLICA DOMINICANA, LA      ",Home,3
2012,DISTRICTE 2,CA N ANGLADA                  ,ROMANIA                       ,Dona,6
2012,DISTRICTE 2,CA N ANGLADA                  ,ROMANIA                       ,Home,4
2012,DISTRICTE 2,CA N ANGLADA                  ,"SENEGAL, EL                   ",Dona,3
2012,DISTRICTE 2,CA N ANGLADA                  ,"SENEGAL, EL                   ",Home,21
2012,DISTRICTE 2,CA N ANGLADA                  ,"URUGUAI, L                    ",Home,1
2012,DISTRICTE 2,CA N ANGLADA                  ,VENEÇUELA                     ,Dona,4
2012,DISTRICTE 2,CA N ANGLADA                  ,VENEÇUELA                     ,Home,2
2012,DISTRICTE 2,CA N ANGLADA                  ,XILE                          ,Dona,4
2012,DISTRICTE 2,CA N ANGLADA                  ,XILE                          ,Home,3
2012,DISTRICTE 2,CA N ANGLADA                  ,"XINA, LA                      ",Dona,9
2012,DISTRICTE 2,CA N ANGLADA                  ,"XINA, LA                      ",Home,5
2012,DISTRICTE 2,MONTSERRAT                    ,ALEMANYA                      ,Dona,1
2012,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Dona,12
2012,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Home,12
2012,DISTRICTE 2,MONTSERRAT                    ,GÀMBIA                        ,Home,2
2012,DISTRICTE 2,MONTSERRAT                    ,GHANA                         ,Home,1
2012,DISTRICTE 2,MONTSERRAT                    ,"GUINEA, LA                    ",Home,1
2012,DISTRICTE 2,MONTSERRAT                    ,"MARROC, EL                    ",Dona,16
2012,DISTRICTE 2,MONTSERRAT                    ,"MARROC, EL                    ",Home,14
2012,DISTRICTE 2,MONTSERRAT                    ,"REPÚBLICA DOMINICANA, LA      ",Dona,2
2012,DISTRICTE 2,MONTSERRAT                    ,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,ALGÈRIA                       ,Dona,2
2012,DISTRICTE 2,TORRE-SANA                    ,"ARGENTINA, L                  ",Dona,2
2012,DISTRICTE 2,TORRE-SANA                    ,BOLÍVIA                       ,Dona,4
2012,DISTRICTE 2,TORRE-SANA                    ,BOLÍVIA                       ,Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,"BRASIL, EL                    ",Dona,2
2012,DISTRICTE 2,TORRE-SANA                    ,BULGÀRIA                      ,Dona,2
2012,DISTRICTE 2,TORRE-SANA                    ,BULGÀRIA                      ,Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,COLÒMBIA                      ,Dona,7
2012,DISTRICTE 2,TORRE-SANA                    ,COLÒMBIA                      ,Home,3
2012,DISTRICTE 2,TORRE-SANA                    ,CUBA                          ,Dona,1
2012,DISTRICTE 2,TORRE-SANA                    ,"EQUADOR, L                    ",Home,3
2012,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Dona,92
2012,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Home,107
2012,DISTRICTE 2,TORRE-SANA                    ,"ÍNDIA, L                      ",Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,ITÀLIA                        ,Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,MALI                          ,Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,"MARROC, EL                    ",Dona,6
2012,DISTRICTE 2,TORRE-SANA                    ,"MARROC, EL                    ",Home,9
2012,DISTRICTE 2,TORRE-SANA                    ,"PARAGUAI, EL                  ",Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,"PERÚ, EL                      ",Dona,3
2012,DISTRICTE 2,TORRE-SANA                    ,"PERÚ, EL                      ",Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,PORTUGAL                      ,Home,2
2012,DISTRICTE 2,TORRE-SANA                    ,"REPÚBLICA DOMINICANA, LA      ",Dona,4
2012,DISTRICTE 2,TORRE-SANA                    ,"REPÚBLICA DOMINICANA, LA      ",Home,2
2012,DISTRICTE 2,TORRE-SANA                    ,ROMANIA                       ,Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,"SENEGAL, EL                   ",Dona,2
2012,DISTRICTE 2,TORRE-SANA                    ,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 2,TORRE-SANA                    ,UCRAÏNA                       ,Dona,1
2012,DISTRICTE 2,TORRE-SANA                    ,"XINA, LA                      ",Home,1
2012,DISTRICTE 2,VILARDELL                     ,"EQUADOR, L                    ",Home,1
2012,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Dona,7
2012,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Home,5
2012,DISTRICTE 3,CAN JOFRESA                   ,BOLÍVIA                       ,Home,1
2012,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Dona,20
2012,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Home,19
2012,DISTRICTE 3,CAN JOFRESA                   ,FRANÇA                        ,Dona,1
2012,DISTRICTE 3,CAN JOFRESA                   ,FRANÇA                        ,Home,2
2012,DISTRICTE 3,CAN JOFRESA                   ,ROMANIA                       ,Dona,2
2012,DISTRICTE 3,CAN JOFRESA                   ,ROMANIA                       ,Home,2
2012,DISTRICTE 3,CAN JOFRESA                   ,"SENEGAL, EL                   ",Dona,1
2012,DISTRICTE 3,CAN PALET                     ,ALEMANYA                      ,Dona,1
2012,DISTRICTE 3,CAN PALET                     ,"ARGENTINA, L                  ",Home,1
2012,DISTRICTE 3,CAN PALET                     ,BÈLGICA                       ,Dona,2
2012,DISTRICTE 3,CAN PALET                     ,BÈLGICA                       ,Home,1
2012,DISTRICTE 3,CAN PALET                     ,BOLÍVIA                       ,Dona,3
2012,DISTRICTE 3,CAN PALET                     ,BOLÍVIA                       ,Home,3
2012,DISTRICTE 3,CAN PALET                     ,"BRASIL, EL                    ",Dona,1
2012,DISTRICTE 3,CAN PALET                     ,COLÒMBIA                      ,Dona,6
2012,DISTRICTE 3,CAN PALET                     ,COLÒMBIA                      ,Home,8
2012,DISTRICTE 3,CAN PALET                     ,COSTA RICA                    ,Dona,1
2012,DISTRICTE 3,CAN PALET                     ,CUBA                          ,Dona,2
2012,DISTRICTE 3,CAN PALET                     ,"EQUADOR, L                    ",Dona,5
2012,DISTRICTE 3,CAN PALET                     ,"EQUADOR, L                    ",Home,6
2012,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Dona,160
2012,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Home,182
2012,DISTRICTE 3,CAN PALET                     ,HONDURES                      ,Dona,3
2012,DISTRICTE 3,CAN PALET                     ,HONDURES                      ,Home,1
2012,DISTRICTE 3,CAN PALET                     ,"ÍNDIA, L                      ",Home,1
2012,DISTRICTE 3,CAN PALET                     ,ITÀLIA                        ,Dona,1
2012,DISTRICTE 3,CAN PALET                     ,ITÀLIA                        ,Home,2
2012,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ",Dona,31
2012,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ",Home,49
2012,DISTRICTE 3,CAN PALET                     ,MÈXIC                         ,Home,1
2012,DISTRICTE 3,CAN PALET                     ,"PAKISTAN, EL                  ",Home,6
2012,DISTRICTE 3,CAN PALET                     ,"PANAMÀ, EL                    ",Home,1
2012,DISTRICTE 3,CAN PALET                     ,"PARAGUAI, EL                  ",Dona,3
2012,DISTRICTE 3,CAN PALET                     ,"PARAGUAI, EL                  ",Home,1
2012,DISTRICTE 3,CAN PALET                     ,"PERÚ, EL                      ",Dona,1
2012,DISTRICTE 3,CAN PALET                     ,"PERÚ, EL                      ",Home,2
2012,DISTRICTE 3,CAN PALET                     ,POLÒNIA                       ,Home,1
2012,DISTRICTE 3,CAN PALET                     ,PORTUGAL                      ,Home,1
2012,DISTRICTE 3,CAN PALET                     ,"REPÚBLICA DOMINICANA, LA      ",Dona,10
2012,DISTRICTE 3,CAN PALET                     ,"REPÚBLICA DOMINICANA, LA      ",Home,8
2012,DISTRICTE 3,CAN PALET                     ,"REPÚBLICA TXECA, LA           ",Home,1
2012,DISTRICTE 3,CAN PALET                     ,ROMANIA                       ,Dona,3
2012,DISTRICTE 3,CAN PALET                     ,ROMANIA                       ,Home,1
2012,DISTRICTE 3,CAN PALET                     ,"SENEGAL, EL                   ",Dona,3
2012,DISTRICTE 3,CAN PALET                     ,"SENEGAL, EL                   ",Home,10
2012,DISTRICTE 3,CAN PALET                     ,"URUGUAI, L                    ",Dona,3
2012,DISTRICTE 3,CAN PALET                     ,"URUGUAI, L                    ",Home,2
2012,DISTRICTE 3,CAN PALET                     ,VENEÇUELA                     ,Dona,1
2012,DISTRICTE 3,CAN PALET                     ,VENEÇUELA                     ,Home,1
2012,DISTRICTE 3,CAN PALET                     ,XILE                          ,Dona,1
2012,DISTRICTE 3,CAN PALET                     ,XILE                          ,Home,1
2012,DISTRICTE 3,CAN PALET                     ,"XINA, LA                      ",Dona,9
2012,DISTRICTE 3,CAN PALET                     ,"XINA, LA                      ",Home,11
2012,DISTRICTE 3,CAN PALET II                  ,BIELORÚSSIA                   ,Dona,1
2012,DISTRICTE 3,CAN PALET II                  ,"BRASIL, EL                    ",Dona,1
2012,DISTRICTE 3,CAN PALET II                  ,"BRASIL, EL                    ",Home,1
2012,DISTRICTE 3,CAN PALET II                  ,COLÒMBIA                      ,Dona,1
2012,DISTRICTE 3,CAN PALET II                  ,COLÒMBIA                      ,Home,2
2012,DISTRICTE 3,CAN PALET II                  ,"EQUADOR, L                    ",Home,1
2012,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Dona,16
2012,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Home,5
2012,DISTRICTE 3,CAN PALET II                  ,"ÍNDIA, L                      ",Home,1
2012,DISTRICTE 3,CAN PALET II                  ,ITÀLIA                        ,Home,1
2012,DISTRICTE 3,CAN PALET II                  ,"MARROC, EL                    ",Dona,3
2012,DISTRICTE 3,CAN PALET II                  ,"MARROC, EL                    ",Home,6
2012,DISTRICTE 3,CAN PALET II                  ,"PARAGUAI, EL                  ",Dona,2
2012,DISTRICTE 3,CAN PALET II                  ,"SENEGAL, EL                   ",Dona,1
2012,DISTRICTE 3,CAN PALET II                  ,"SENEGAL, EL                   ",Home,6
2012,DISTRICTE 3,CAN PALET II                  ,VENEÇUELA                     ,Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,"ARGENTINA, L                  ",Dona,2
2012,DISTRICTE 3,CAN PARELLADA                 ,"ARGENTINA, L                  ",Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,BOLÍVIA                       ,Dona,4
2012,DISTRICTE 3,CAN PARELLADA                 ,BOLÍVIA                       ,Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,"BRASIL, EL                    ",Dona,1
2012,DISTRICTE 3,CAN PARELLADA                 ,COLÒMBIA                      ,Dona,2
2012,DISTRICTE 3,CAN PARELLADA                 ,COLÒMBIA                      ,Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,COSTA RICA                    ,Dona,1
2012,DISTRICTE 3,CAN PARELLADA                 ,CUBA                          ,Home,2
2012,DISTRICTE 3,CAN PARELLADA                 ,DINAMARCA                     ,Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Dona,72
2012,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Home,72
2012,DISTRICTE 3,CAN PARELLADA                 ,FRANÇA                        ,Dona,1
2012,DISTRICTE 3,CAN PARELLADA                 ,HONDURES                      ,Dona,1
2012,DISTRICTE 3,CAN PARELLADA                 ,ITÀLIA                        ,Home,2
2012,DISTRICTE 3,CAN PARELLADA                 ,LETÒNIA                       ,Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,"MARROC, EL                    ",Dona,14
2012,DISTRICTE 3,CAN PARELLADA                 ,"MARROC, EL                    ",Home,16
2012,DISTRICTE 3,CAN PARELLADA                 ,NICARAGUA                     ,Dona,2
2012,DISTRICTE 3,CAN PARELLADA                 ,NICARAGUA                     ,Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,NIGÈRIA                       ,Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,"PAKISTAN, EL                  ",Dona,1
2012,DISTRICTE 3,CAN PARELLADA                 ,"PAKISTAN, EL                  ",Home,6
2012,DISTRICTE 3,CAN PARELLADA                 ,"PERÚ, EL                      ",Home,1
2012,DISTRICTE 3,CAN PARELLADA                 ,POLÒNIA                       ,Dona,1
2012,DISTRICTE 3,CAN PARELLADA                 ,POLÒNIA                       ,Home,2
