VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
E,Eleccions al Parlament Europeu          ,2004,4,27,CA N AURELL                             ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,2055
E,Eleccions al Parlament Europeu          ,2004,4,27,CA N AURELL                             ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,3
E,Eleccions al Parlament Europeu          ,2004,4,27,CA N AURELL                             ,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,4,27,CA N AURELL                             ,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,CE             ,COALICIÓN EUROPEA                                 ,5
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,117
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,1
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,DN             ,DEMOCRACIA NACIONAL                               ,2
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,EC             ,ESTAT CATALÀ                                      ,1
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,122
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,13
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,3
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,136
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,LOS PARADOS    ,LOS PARADOS                                       ,1
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,4
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,5
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,2
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,2
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PP             ,PARTIDO POPULAR                                   ,261
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1294
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,4,28,LA MAURINA                              ,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,CE             ,COALICIÓN EUROPEA                                 ,2
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,170
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,160
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,16
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,75
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,NIV            ,NUEVA IZQUIERDA VERDE                             ,1
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,6
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,4
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,1
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PP             ,PARTIDO POPULAR                                   ,170
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,647
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,1
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,4,29,LA COGULLADA                            ,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,ARALAR         ,ARALAR                                            ,1
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,CE             ,COALICIÓN EUROPEA                                 ,2
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,81
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,73
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,11
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,2
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,116
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,3
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,3
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,1
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PP             ,PARTIDO POPULAR                                   ,201
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,648
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,4,32,ROC BLANC                               ,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,CE             ,COALICIÓN EUROPEA                                 ,1
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,8
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,EC             ,ESTAT CATALÀ                                      ,1
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,11
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,2
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,13
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PP             ,PARTIDO POPULAR                                   ,36
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,140
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,4,43,CAN PALET DE VISTA ALEGRE               ,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,ARALAR         ,ARALAR                                            ,1
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,1
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,CE             ,COALICIÓN EUROPEA                                 ,2
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,774
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,5
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,DN             ,DEMOCRACIA NACIONAL                               ,3
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,EC             ,ESTAT CATALÀ                                      ,1
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,559
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,18
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,2
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,328
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,LOS PARADOS    ,LOS PARADOS                                       ,3
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,NIV            ,NUEVA IZQUIERDA VERDE                             ,1
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,11
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,3
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,7
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,2
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PH             ,PARTIDO HUMANISTA                                 ,1
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,1
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PP             ,PARTIDO POPULAR                                   ,505
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",1
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1362
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,1
E,Eleccions al Parlament Europeu          ,2004,5,20,SANT PERE                               ,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,ARALAR         ,ARALAR                                            ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,CE             ,COALICIÓN EUROPEA                                 ,2
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,CIU            ,CONVERGÈNCIA I UNIÓ-GALEUSCA POBLES D  EUROPA     ,38
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,CL             ,COALICIÓN LIBERAL                                 ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,CUP            ,CANDIDATURA D UNITAT POPULAR                      ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,DN             ,DEMOCRACIA NACIONAL                               ,1
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,EC             ,ESTAT CATALÀ                                      ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,33
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,EV-GV          ,ELS VERDS - GRUP VERD EUROPEU                     ,2
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,FA             ,FALANGE AUTÉNTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,FE             ,LA FALANGE                                        ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,2
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,53
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,LOS PARADOS    ,LOS PARADOS                                       ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,NIV            ,NUEVA IZQUIERDA VERDE                             ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,NÓS-UP         ,NÓS-UNIDADE POPULAR                               ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,P. CANNABIS    ,PARTIDO CANNABIS POR LA LEGALIZACIÓN Y NORMALIZACI,3
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PASOC          ,PARTIDO DE ACCIÓN SOCIALISTA                      ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PC             ,PARTIDO CARLISTA                                  ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PCPE-LI (LIT-CI,POR UNA EUROPA DE LOS TRABAJADORES Y LOS PUEBLOS  ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PFYV           ,PARTIDO  FAMILIA Y VIDA                           ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PP             ,PARTIDO POPULAR                                   ,156
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PREPAL         ,"SALAMANCA, ZAMORA, LEÓN PREPAL                    ",0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,548
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,TC-PNC         ,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO   ,0
E,Eleccions al Parlament Europeu          ,2004,5,22,PLA DEL BON AIRE                        ,UCL            ,UNIÓN CENTRISTA LIBERAL                           ,0
