ID;TIPUS_EQUIPAMENT;DESCRIPCIO_TIPUS_EQUIPAMENT;NOM;NOM_CONTACTE;COGNOM1_CONTACTE;COGNOM2_CONTACTE;TELEFON;EMAIL;URL;SIGLA;NOM_CARRER;CODI_CARRER_INE;NRO;BIS;ESCALA;PIS;PORTA;CODI_DIVISIO_TERRITORIAL_ADMINISTRATIVA;CODI_DIVISIO_TERRITORIAL;CODI_POSTAL;CIUTAT;CODI_CIUTAT;PROVINCIA;CODI_PROPVINCIA;PAIS;CODI_PAIS;UTMX;UTMY;LONGITUD;LATITUD;TIPO_UTM;ADREÇA_COMPLETA
431;INSTAL·LACIONS ESPORTIVES;Pistes de petanca;Pista Petanca La Miranda;;;;;apropteuonline@aj-cornella.cat;;Av;PARC DE CAN MERCADER;0807301637;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079278;41.356667;;Av PARC DE CAN MERCADER s/n  
433;INSTAL·LACIONS ESPORTIVES;Pistes de petanca;Pista Petanca Sant Ildefons;;;;;apropteuonline@aj-cornella.cat;;Av;de Salvador Allende;0807302190;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.087821;41.362191;;Av de Salvador Allende s/n  
434;INSTAL·LACIONS ESPORTIVES;Pavellons i complexos esportius;Complex Aquàtic i Esportiu Can Mercader;;;;93 475 35 80;info@complex.canmercader.com;http://www.complexcanmercader.com/;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086587;41.359207;;Ctra de l Hospitalet s/n  
435;INSTAL·LACIONS ESPORTIVES;Piscines;Piscina Can Millars;;;;93 474 29 37;piscina@aj-cornella.cat;http://www.cornella.cat/ca/ProgramaActivitatsAquatiques.asp ;C;de la Bonavista;0807300330;70;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.076963;41.356236;;C/ de la Bonavista 70  
437;CULTURA, JOVENTUT I SOLIDARITAT;Sales d exposicions;Sala Exposicions Titan - Biblioteca MartaMata;;;;93 480 06 02;b.cornella.mmg@diba.cat;http://www.cornella.cat/biblioteques/ca/index.asp;C;de Rubió i Ors;0807301900;184;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070959;41.352505;;C/ de Rubió i Ors 184  
438;CULTURA, JOVENTUT I SOLIDARITAT;Sales d exposicions;Sala Espai d Art Moritz;;;;93 376 36 93;;;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078449;41.36109;;C/ de Mossèn Andreu 17  
439;CULTURA, JOVENTUT I SOLIDARITAT;Equipaments juvenils;La Factoria Musical;;;;93 475 08 04;factoriamusical@gmail.com;http://www.cornella.cat/ca/LaFactoriaMusical.asp;Pl;de Mary Santpere;0807301405;s/n;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.067959;41.35742;;Pl de Mary Santpere s/n  
442;CULTURA, JOVENTUT I SOLIDARITAT;Equipaments escènics;Auditori de Cornellà;;;;93474 02 02;auditori@procornella.cat;http://www.auditoricornella.com/;C;d Albert Einstein;0807300065;51;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.081533;41.349190;;C/ d Albert Einstein 51  
443;CULTURA, JOVENTUT I SOLIDARITAT;Equipaments escènics;Orfeó Catalònia;;;;93 376 55 02;;http://orfeocatalonia.blogspot.com.es/;C;de Torras i Bages;0807302130;62;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074369;41.365305;;C/ de Torras i Bages 62  
444;CULTURA, JOVENTUT I SOLIDARITAT;Equipaments escènics;Sala Ramon Romagosa (Patronat);;;;93 377 02 29;info@pcr.cat;http://www.pcr.cat/salateatre.php;C;de Mossèn Jacint Verdaguer;0807301530;52;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0725294947624207;41.35336979219713;;C/ de Mossèn Jacint Verdaguer 52  
445;CULTURA, JOVENTUT I SOLIDARITAT;Equipaments solidaritat;Punt de Voluntariat i Solidaritat de Cornellà;;;;93 376 28 00;punt-solidaritat@aj-cornella.cat;http://www.cornella.cat/ca/PuntDeVoluntariatISolidaritat.asp;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078449;41.36109;;C/ de Mossèn Andreu 17  
447;CULTURA, JOVENTUT I SOLIDARITAT;Biblioteques;Biblioteca Joan Salvat Papasseit;;;;933 770 145;biblioteca@iesesteveterradas.cat;;C;de la Bonavista;0807300330;70;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077443301677704;41.35585528407691;;C/ de la Bonavista 70  
448;CULTURA, JOVENTUT I SOLIDARITAT;Museus;Museu Agbar de les Aigües;;;;93 342 35 38;info@museudelesaigues.com;http://www.museuagbar.com/;Ctra;de l Hospitalet;0807300930;4-6;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.064260244369507;41.355535165295464;;Ctra. de Sant Boi 4-6  
449;CULTURA, JOVENTUT I SOLIDARITAT;Museus;Museu Palau Mercader;;;;93 377 00 25;museumercader@aj-cornella.cat;http://www.cornella.cat/ca/MuseuPalauMercader.asp;C;de Can Rosés;0807302200;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085106372833252;41.35744780128338;;Ctra. de l Hospitalet s/n  
451;INSTAL·LACIONS ESPORTIVES;Pavellons i complexos esportius;Complex Esportiu Centre Internacional de Tennis. Federació Catalana de Tennis;;;;93 567 75 00;cornella@fctennis.cat;http://www.fctennis.cat/act/act_cornella/;C;de la Verge de Montserrat;0807301580;s/n;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069689;41.348754;;C/ de la Verge de Montserrat s/n  
453;CULTURA, JOVENTUT I SOLIDARITAT;Recursos per a les dones;Centre d informació i Recursos per a les Dones (CIRD);;;;93 474 28 41;ladona@aj-cornella.es;http://www.cornella.cat/ca/CentreDinformacioIRecursosPerALasDonas.asp;C;de Mossèn Jacint Verdaguer;0807301530;16-18;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0709228515625;41.35419830003539;;C/ de Mossèn Jacint Verdaguer 16-18  
455;CULTURA, JOVENTUT I SOLIDARITAT;Sales d exposicions;Sala Exposicions Castell de Cornellà ;;;;93 474 51 35;;http://www.cornella.cat/ca/Patrimoni.asp;C;de Mossèn Jacint Verdaguer;0807301530;s/n;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071521;41.353858;;C/ de Mossèn Jacint Verdaguer s/n  
456;SALUT, CONSUM I SERVEIS SOCIALS;Casals de gent gran;Casal Gent Gran Almeda;;;;93 377 69 54;;;C;de Dolors Almeda;0807300720;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0863790810108185;41.353323484035954;;C/ de Dolors Almeda s/n  
457;SALUT, CONSUM I SERVEIS SOCIALS;Casals de gent gran;Casal Gent Gran Fontsanta-Fatjó;;;;93 474 14 42;;;Pl;de la Gandesa;0807300913;1;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0592445135116577;41.36007909389021;;Pl de la Gandesa 1  
458;SALUT, CONSUM I SERVEIS SOCIALS;Casals de gent gran;Casal Gent Gran Centre;;;;93 474 13 80;;;C;de Rubió i Ors;0807301900;106;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0685169100761414;41.35363052666365;;C/ de Rubió i Ors 106  
459;SALUT, CONSUM I SERVEIS SOCIALS;Casals de gent gran;Casal Gent Gran Riera;;;;93 377 47 41;;;C;de Francesc Layret;0807301290;65;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0746108889579773;41.350193580005644;;C/ de Francesc Layret 65  
460;SALUT, CONSUM I SERVEIS SOCIALS;Casals de gent gran;Casal Gent Gran Sant Ildefons;;;;93 376 60 51;;;C;d Osona;0807301595;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0801523327827454;41.3652386954841;;C/ d Osona s/n  
461;SALUT, CONSUM I SERVEIS SOCIALS;Casals de gent gran;Casal Gent Gran Jaume Nualart;;;;93 471 01 60;;;C;de l Anoia;0807300175;s/n;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0780038833618164;41.35765718117836;;C/ de l Anoia s/n  
462;SALUT, CONSUM I SERVEIS SOCIALS;Serveis socials;Equip Bàsic Atenció Social Gavarra - El Pedró (Atenció Primària);;;;93 471 55 82;;;C;de Mossèn Jaume Solé;0807301540;8-10;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.0753002166748047;41.360946773024374;;C/ de Mossèn Jaume Solé 8-10  
469;MEDI AMBIENT;Parcs i jardins;Parc de Can Corts;;;;;;;Av;de Can Corts;0807300388;s/n;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.066207528114319;41.36035892670772;;Av. de Can Corts s/n  
470;MEDI AMBIENT;Parcs i jardins;Parc de Rosa Sensat;;;;;;;C;de Vicenç Llivina;0807302180;s/n;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074475;41.354851;;C/ de Vicenç Llivina s/n  
471;TURISME;Patrimoni històric;Can Tirel (Segle XVII - XVIII);;;;;;http://www.cornella.cat/ca/PatrimonioHistorico.asp;Av;de Can Corts;0807300388;s/n;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.066298723220825;41.36088637809959;;Av de Can Corts s/n  
473;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Centre Citilab;;;;93 551 06 60;info@citilab.eu;http://www.citilab.eu;Pl;Can Suris;0807302082;s/n;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.061669;41.359831;;Pl Can Suris s/n  
473;EDUCACIÓ I FORMACIÓ;Educació permanent;Centre Citilab;;;;93 551 06 60;info@citilab.eu;http://www.citilab.eu;Pl;Can Suris;0807302082;s/n;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.061669;41.359831;;Pl Can Suris s/n  
473;MITJANS DE COMUNICACIÓ;Punts públics de connexió a internet;Centre Citilab;;;;93 551 06 60;info@citilab.eu;http://www.citilab.eu;Pl;Can Suris;0807302082;s/n;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.061669;41.359831;;Pl Can Suris s/n  
475;INSTAL·LACIONS ESPORTIVES;Espai saludable;Espai Saludable Lindavista;;;;;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/PAFES.asp;Pl;de Linda Vista;0807301310;;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078996;41.357371;;Pl de Linda Vista   
477;INSTAL·LACIONS ESPORTIVES;Espai saludable;Circuit Saludable Colesterol-Can Mercader;;;;;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/PAFES.asp;Ptge;Pau Riera;0807301602;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.087515;41.357645;;Ctra. de l Hospitalet s/n  
479;INSTAL·LACIONS ESPORTIVES;Espai saludable;Espai Saludable Parc Can Mercader;;;;;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/PAFES.asp;Ptge;Pau Riera;0807301602;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086297;41.357271;;Ctra. de l Hospitalet s/n  
480;INSTAL·LACIONS ESPORTIVES;Espai saludable;Espai Saludable Plaça Extremadura;;;;;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/PAFES.asp;Ptge;Pau Riera;0807301602;;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.080101;41.358708;;Pl. Extremadura   
481;INSTAL·LACIONS ESPORTIVES;Espai saludable;Espai Saludable FGC Almeda;;;;;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/PAFES.asp;Pg;dels Ferrocarrils Catalans;0807300840;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.084656;41.35324;;Pg dels Ferrocarrils Catalans s/n  
482;INSTAL·LACIONS ESPORTIVES;Espais esportius a l aire lliure;Espai Esportiu Plaça Sardana;;;;;apropteuonline@aj-cornella.cat;;C;de Mossèn Andreu;0807301520;;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072476;41.351188;;Pl. de la Sardana   
483;INSTAL·LACIONS ESPORTIVES;Altres intal·lacions esportives;Escola de Muntanya de Cornellà;;;;;;http://www.escolamuntanya.org/;C;de la Verge de Montserrat;0807301580;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086072;41.357661;;Ctra. de l Hospitalet s/n  
484;INSTAL·LACIONS ESPORTIVES;Espais esportius a l aire lliure;Espai Esportiu Pau Casals;;;;;apropteuonline@aj-cornella.cat;;Pl;de Pau Casals;0807301652;;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072487;41.363224;;Pl de Pau Casals   
485;INSTAL·LACIONS ESPORTIVES;Altres intal·lacions esportives;Parc Ciclista del Llobregat;;;;;;http://www.parcciclistallobregat.cat/;C;de la Verge de Montserrat;0807301580;;;;;;;B-010;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.075247;41.372852;;Av. Baix Llobregat-c/Sant Martí de l´Erm   
490;EDUCACIÓ I FORMACIÓ;Idiomes;Escola Oficial d Idiomes Cornellà de Llobregat (EOI);;;;93 377 81 77;info@eoicornella.cat;http://www.eoicornella.cat;C;d Ignasi Iglesias;0807300990;7;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071558;41.361773;;C/ d Ignasi Iglesias 7  
490;EDUCACIÓ I FORMACIÓ;Educació permanent;Escola Oficial d Idiomes Cornellà de Llobregat (EOI);;;;93 377 81 77;info@eoicornella.cat;http://www.eoicornella.cat;C;d Ignasi Iglesias;0807300990;7;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071558;41.361773;;C/ d Ignasi Iglesias 7  
491;CULTURA, JOVENTUT I SOLIDARITAT;Biblioteques;Biblioteca Sant Ildefons (BSI);;;;93 471 12 42;calvobn@diba.cat;http://www.cornella.cat/biblioteques/ca/index.asp;Pl;Carles Navales;0807302515;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086327;41.362946;;Pl Carles Navales s/n  
491;MITJANS DE COMUNICACIÓ;Punts públics de connexió a internet;Biblioteca Sant Ildefons (BSI);;;;93 471 12 42;calvobn@diba.cat;http://www.cornella.cat/biblioteques/ca/index.asp;Pl;Carles Navales;0807302515;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086327;41.362946;;Pl Carles Navales s/n  
492;CULTURA, JOVENTUT I SOLIDARITAT;Centres cívics i culturals;Centre Cultural Sant Ildefons;;;;93 471 12 42;;;C;Almogavers;0807301820;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086345;41.362944;;C/ Almogavers s/n  
493;CULTURA, JOVENTUT I SOLIDARITAT;Equipaments escènics;Auditori Sant Ildefons;;;;93 471 12 42;;;Pl;Carles Navales;0807302515;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086435;41.362946;;Pl Carles Navales s/n  
498;EDUCACIÓ I FORMACIÓ;Escoles infantil i primària;Escola Martinet;;;;93 377 67 54;a8064854@xtec.cat;http://www.xtec.cat/centres/a8064854/;C;Martinet;0807302440;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.091424;41.354528;;C/ Martinet s/n  
499;CULTURA, JOVENTUT I SOLIDARITAT;Aules Estudi Municipals;Aules d Estudi Municipals Citilab;;;;93 376 35 61;trailer@aj-cornella.cat;http://www.cornella.cat/ca/AulesDestudi.asp;Pl;Can Suris;0807302082;s/n;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.061798;41.359831;;Pl. Can Suris s/n  
500;COMERÇ I PROMOCIÓ ECONÒMICA;Promoció económica;Centre d Empreses Baix Llobregat;;;;93 474 80 42;info@cornellaempren.com;http://www.centredempresesprocornella.cat/;C;de Tirso de Molina;0807302120;36;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.081789;41.350244;;C/ de Tirso de Molina 36  
501;CULTURA, JOVENTUT I SOLIDARITAT;Sales d exposicions;Sala Raimon Llort - Biblioteca Central;;;;93 376 01 11;b.cornella.c@diba.cat;;C;de Mossèn Andreu;0807301520;15;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078113;41.361001;;C/ de Mossèn Andreu 15  
502;EDUCACIÓ I FORMACIÓ;Programes de formació i inserció;Fundació per a joves La Carena de Cornellà (Restaurant pedagògic);;;;93 261 90 01;lacarena@pangea.org;http://www.lacarena.org;C;d Ignasi Iglesias;0807300990;240-242;;;bx;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079055;41.367839;;Ctra. d Esplugues 240-242 bx 
503;EDUCACIÓ I FORMACIÓ;Idiomes;Aules Roger de Llúria;;;;93 475 07 86;;;C;Almogavers;0807301820;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085299;41.363105;;C/ Almogàvers s/n  
503;EDUCACIÓ I FORMACIÓ;Educació permanent;Aules Roger de Llúria;;;;93 475 07 86;;;C;Almogavers;0807301820;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085299;41.363105;;C/ Almogàvers s/n  
504;EDUCACIÓ I FORMACIÓ;Espai petita infància;Espai Familiar   Teresa Majem  - Roger de Llúria;;;;93 376 81 29;eefrogerdelluria@aj-cornella.cat;;C;Almogavers;0807301820;2;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085299;41.363105;;C/ Almogàvers 2  
506;EDUCACIÓ I FORMACIÓ;Formació ocupacional i contínua;Fundació Paco Puerto;;;;93 474 07 33;fppuerto.baixllobregat@ccoo.cat;http://www.fundaciopacopuerto.cat;C;de Sevilla;0807302050;11-13;;;2;1;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069611;41.363385;;C/ de Sevilla 11-13 2 1
507;CULTURA, JOVENTUT I SOLIDARITAT;Centres cívics i culturals;Centre Cívic del Parc Esportiu Llobregat;;;;93 475 35 77;info@parcesportiullobregat.com;http://www.parcesportiullobregat.com;Av;del Baix Llobregat;0807300248;s/n;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072206;41.348595;;Av del Baix Llobregat s/n  
509;CULTURA, JOVENTUT I SOLIDARITAT;Museus;Masia museu Can Serra (Segle XVI - XVIII);;;;93 377 43 41;info@masiamuseuserra.com;http://www.masiamuseuserra.com;Ctra;de l Hospitalet;0807300930;1;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.095726;41.358636;;Pg. de la Campsa 1  
509;TURISME;Patrimoni històric;Masia museu Can Serra (Segle XVI - XVIII);;;;93 377 43 41;info@masiamuseuserra.com;http://www.masiamuseuserra.com;Ctra;de l Hospitalet;0807300930;1;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.095726;41.358636;;Pg. de la Campsa 1  
510;SALUT, CONSUM I SERVEIS SOCIALS;Serveis socials;Equip Bàsic Atenció Social Centre-Riera;;;;93 377 79 52;;;C;de Francesc Layret;0807301290;65;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074706;41.350201;;C/ de Francesc Layret 65  
511;SALUT, CONSUM I SERVEIS SOCIALS;Serveis socials;Equip Bàsic Atenció Social Fontsanta-Fatjó;;;;93 474 54 75;;;C;Gironès;0807300955;5;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.060577;41.359208;;C/ Gironès 5  
512;SALUT, CONSUM I SERVEIS SOCIALS;Serveis socials;Equip Bàsic Atenció Social Almeda;;;;93 377 72 49;;;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085678;41.357585;;Ctra de l Hospitalet s/n  
513;SALUT, CONSUM I SERVEIS SOCIALS;Serveis socials;Equip Bàsic Atenció Social Sant Ildefons;;;;93 376 73 70;;;C;Almogavers;0807301820;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.084624;41.363245;;C/ Almogavers s/n  
514;SALUT, CONSUM I SERVEIS SOCIALS;Serveis socials;Servei d Informació i Primera Acollida (SIPA);;;;93 377 64 50;;;C;de Torras i Bages;0807302130;2-4;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.07297;41.362428;;C/ de Torras i Bages 2-4  
515;SALUT, CONSUM I SERVEIS SOCIALS;Casals de gent gran;Casal Gent Gran Gavarra;;;;93 377 13 12;;;C;de Bellaterra;0807300300;4;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072616;41.359087;;C/ de Bellaterra 4  
516;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Municipal La Baldufa;;;;93 376 05 38;eblabaldufa@aj-cornella.cat;;C;del Marfull;0807300770;6;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.08142;41.359807;;C/ del Marfull 6  
517;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Municipal La Trepa;;;;93 377 19 51;eblatrepa@aj-cornella.cat;;C;de Vicenç Llivina;0807302180;7;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.073669;41.355257;;C/ de Vicenç Llivina 7  
518;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Municipal Linda Vista;;;;93 375 35 01;eblindavista@aj-cornella.cat;;C;de la Bonavista;0807300330;66;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077079;41.356856;;C/ de la Bonavista 66  
519;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Municipal Edelweiss;;;;93 377 37 08;edelweis@aj-cornella.cat;;C;del Sorral del Riu;0807302080;s/n;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.07312;41.348408;;C/ del Sorral del Riu s/n  
520;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Municipal l Arc de Sant Martí;;;;93 475 35 38;arcdeSantMarti@aj-cornella.cat;;Av;de Pablo Picasso;0807301633;51;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.089407;41.351621;;Av de Pablo Picasso 51  
521;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Municipal Cel blau;;;;93 475 23 83;celblau@aj-cornella.cat;;C;de la Terra Alta;0807302103;s/n;;;;;;B-04;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.05942;41.359038;;C/ de la Terra Alta s/n  
522;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Municipal La Rosa dels Vents;;;;93 475 25 58;larosadelsvents@aj-cornella.cat;;Ptge;de la Plàsmica;0807301670;s/n;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072015;41.360818;;Ptge de la Plàsmica s/n  
523;EDUCACIÓ I FORMACIÓ;Escoles bressol municipals;Escola Bressol Municipal Mag Maginet;;;;93 375 15 97;magmaginet@aj-cornella.cat;;C;Almogavers;0807301820;2;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085727;41.363379;;C/ Almogavers 2  
524;EDUCACIÓ I FORMACIÓ;Escoles infantil i primària;Escola Municipal d Educació Especial Virolai;;;;93 376 31 59;a8032270@xtec.cat;;C;de Mossèn Andreu;0807301520;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078837;41.36631;;C/ de Mossèn Andreu s/n  
524;EDUCACIÓ I FORMACIÓ;Educació especial;Escola Municipal d Educació Especial Virolai;;;;93 376 31 59;a8032270@xtec.cat;;C;de Mossèn Andreu;0807301520;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078837;41.36631;;C/ de Mossèn Andreu s/n  
525;EDUCACIÓ I FORMACIÓ;Educació musical;Escola Municipal de Música Roser Cabanas;;;;93 376 32 11;emusica@aj-cornella.cat;;C;de Mossèn Andreu;0807301520;13-19;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078221;41.361215;;C/ de Mossèn Andreu 13-19  
525;EDUCACIÓ I FORMACIÓ;Educació permanent;Escola Municipal de Música Roser Cabanas;;;;93 376 32 11;emusica@aj-cornella.cat;;C;de Mossèn Andreu;0807301520;13-19;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078221;41.361215;;C/ de Mossèn Andreu 13-19  
530;EDUCACIÓ I FORMACIÓ;Formació ocupacional i contínua;Ziga Zaga - Gestió de serveis educatius;;;;93 377 13 11;direccio@ziga-zaga.com;http://www.ziga-zaga.com;C;del General Manso;0807300920;14;;;bx;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.076167;41.351911;;C/ del General Manso 14 bx 
531;EDUCACIÓ I FORMACIÓ;Formació ocupacional i contínua;Coliseum Centre de Formació;;;;93 471 00 31;info@centrocoliseum.com;http://www.centrocoliseum.com;C;de Joan Fernàndez;0807301150;90-94;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.07326;41.364144;;C/ de Joan Fernàndez 90-94  
532;CULTURA, JOVENTUT I SOLIDARITAT;Cinemes;Cinemes Full HD Splau;;;;93 471 92 72;;http://www.elsmillorscines.com;Av;del Baix Llobregat;0807300248;s/n;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079300;41.347568;;Av. del Baix Llobregat s/n  
