ID;NOM_CURT_ACTE;NOM_ACTE;ID_EQUIPAMENT;NOM_LLOC;ADREÇA_COMPLETA;SIGLA;CARRER;CODI_CARRER_INE;NRO;BIS;ESCALA;PIS;PORTA;CODI_DIVISIO_TERRITORIAL_ADMINISTRATIVA;CODI_DIVISIO_TERRITORIAL;CODI_POSTAL;CIUTAT;UTMX;UTMY;LONGITUD;LATITUD;TELEFON;EMAIL;URL;DATA_HORA_INICI_ACTE;DATA_HORA_FINAL_ACTE;DATA_HORA_PROPER_ACTE;TIPUS_ACTE_1;TIPUS_ACTE_2;TIPUS_ACTE_3;TIPUS_ACTE_4;TIPUS_ACTE_5;TIPUS_ACTE_6;TIPUS_ACTE_NORMALITZAT;ESTAT;RESPONSABLE;GRATUIT;PREU;OBSERVACIONS;CICLE
31952;CB Cornellà 02  Vs Joventut les Corts A/ C.T. Cadet Fem Promoció/Bàsquet Federat ;CB Cornellà 02  Vs Joventut les Corts A/ C.T. Cadet Fem Promoció/Bàsquet Federat ;380;Complex Parc Esportiu Llobregat (PELL);Av del Baix Llobregat s/n  ;Av;del Baix Llobregat;0807300248;s/n;;;;;;B-08;08940;CORNELLA DE LLOBREGAT;;;2.072242;41.349028;933770212;;;20171105160000;20171105173000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31953;CB Cornellà B  Vs Zamar 2000 Salle Ploms Reus 01/ C.C Junior Masc 1er any/Bàsquet Federat ;CB Cornellà B  Vs Zamar 2000 Salle Ploms Reus 01/ C.C Junior Masc 1er any/Bàsquet Federat ;380;Complex Parc Esportiu Llobregat (PELL);Av del Baix Llobregat s/n  ;Av;del Baix Llobregat;0807300248;s/n;;;;;;B-08;08940;CORNELLA DE LLOBREGAT;;;2.072242;41.349028;933770212;;;20171105174500;20171105191500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31954;II Torneig de Ciutat Kumite Infantil Kyokuhin Karate;II Torneig de Ciutat Kumite Infantil Kyokuhin Karate;418;Pavelló Can Carbonell;C de Marià Benlliure s/n  ;C;de Marià Benlliure;0807301410;s/n;;;;;;B-07;08940;CORNELLA DE LLOBREGAT;;;2.071095;41.364381;933770212;;;20171111090000;20171111140000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31972;Cornellà CFS  A  Vs AECS L Hospitalet  B / Juvenil/ 2a Divisió/ Futbol Sala/ Fed;Cornellà CFS  A  Vs AECS L Hospitalet  B / Juvenil/ 2a Divisió/ Futbol Sala/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171101180000;20171101190500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31973;CHR Cornellà Vs CEH BCN Sants Negre/ Infantil Masculí/ 2a Catalana/ Handbol/ Fed;CHR Cornellà Vs CEH BCN Sants Negre/ Infantil Masculí/ 2a Catalana/ Handbol/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171104143000;20171104154500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31974;CHR Cornellà Vs KH/ BM Granollers Sporting/ Cadet Masculí/ 1a Catalana/ Handbol/ Fed;CHR Cornellà Vs KH/ BM Granollers Sporting/ Cadet Masculí/ 1a Catalana/ Handbol/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171104160000;20171104171500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31975;CHR Cornellà Vs CH Martorell/ Sènior Masculí/ 2a Catalana/ Handbol/ Fed;CHR Cornellà Vs CH Martorell/ Sènior Masculí/ 2a Catalana/ Handbol/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171104173000;20171104190000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31976;AE Sandor Vs Sant Martí Andorra / Sènior Masculí/ 1a Nacional/ Volei / Fed;AE Sandor Vs Sant Martí Andorra / Sènior Masculí/ 1a Nacional/ Volei / Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171104200000;20171104220000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31977;AE Sandor Junior Vs CV La Palma / Sènior Masculí/ 2a Divisió/ Volei / Fed;AE Sandor Junior Vs CV La Palma / Sènior Masculí/ 2a Divisió/ Volei / Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171104200000;20171104220000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31978;CE Cornellà Vs HC Sant Just/ Prebenjamí / Grup 11 / Hoquei / Fed;CE Cornellà Vs HC Sant Just/ Prebenjamí / Grup 11 / Hoquei / Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105090000;20171105100500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31979;CE Cornellà Vs CP Congrés C/ Benjamí / Grup 12 / Hoquei / Fed;CE Cornellà Vs CP Congrés C/ Benjamí / Grup 12 / Hoquei / Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105101000;20171105111500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31980;CE Cornellà Vs Jesús Maria i Josep B/ Aleví / Grup 9 / Hoquei / Fed;CE Cornellà Vs Jesús Maria i Josep B/ Aleví / Grup 9 / Hoquei / Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105112000;20171105122500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31981;CE Cornellà Vs FC Martinenc A/ Sènior/ 2a Catalana / Hoquei / Fed;CE Cornellà Vs FC Martinenc A/ Sènior/ 2a Catalana / Hoquei / Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105124000;20171105140500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31982;Cornellà CFS  B  Vs Palau Solità i Plegamans 2007 CFS B / Infantil Masculí/ 2a División/ Futbol Sala/ Fed;Cornellà CFS  B  Vs Palau Solità i Plegamans 2007 CFS B / Infantil Masculí/ 2a División/ Futbol Sala/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105142000;20171105152500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31983;Cornellà CFS  A  Vs Roquetes Futsal  A  /Benjamí/Grup 10/ Futbol Sala/ Fed;Cornellà CFS  A  Vs Roquetes Futsal  A  /Benjamí/Grup 10/ Futbol Sala/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105153500;20171105164000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31984;Cornellà CFS  B  Vs Futsal Vicenti CE  A  / Aleví/ 2a División/ Futbol Sala/ Fed;Cornellà CFS  B  Vs Futsal Vicenti CE  A  / Aleví/ 2a División/ Futbol Sala/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105165000;20171105175500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31985;Cornellà CFS Vs Corbera CFS/ Juvenil-Cadet Femení/ 1a Divisió/ Futbol Sala/ Fed;Cornellà CFS Vs Corbera CFS/ Juvenil-Cadet Femení/ 1a Divisió/ Futbol Sala/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105180500;20171105191000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31986;Cornellà CFS  B  Vs C.FS Cubelles  A / Cadet Masculí/ 3a Divisió/ Futbol Sala/ Fed;Cornellà CFS  B  Vs C.FS Cubelles  A / Cadet Masculí/ 3a Divisió/ Futbol Sala/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105192000;20171105202500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31987;Cornellà CFS  A  Vs EPSA C. A / Senior Masculí/ 1a Divisió/ Futbol Sala/ Fed;Cornellà CFS  A  Vs EPSA C. A / Senior Masculí/ 1a Divisió/ Futbol Sala/ Fed;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171105204500;20171105221500;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
31988;Presentación Equipos CD Fontsanta - Fatjó temporada 2017-2018;Presentación Equipos CD Fontsanta - Fatjó temporada 2017-2018;371;Camp de futbol Fontsanta-Fatjó;Ctra de Sant Joan Despí s/n  ;Ctra;de Sant Joan Despí;0807300790;s/n;;;;;;B-04;08940;CORNELLA DE LLOBREGAT;;;2.062034;41.360713;933770212;;;20171101170000;20171101190000;;Esportiva;;;;;;;Confirmat;DEPARTAMENT D ESPORTS;;;;
30661;Visita al laboratori del Mag Maginet;Visita al laboratori del Mag Maginet;738;Torre de la Miranda (Segle XIX) ;Av de Salvador Allende   ;Av;de Salvador Allende;0807302190;;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.084716;41.360222;933770212;;;20171223000000;20171224000000;;Cultural;Juvenil;Infantil;Familiar;;;;Confirmat;DEPARTAMENT DE CULTURA;;Gratuït (aforament limitat);Lloc: Torre de la Miranda Dies: 23, 24, 27, 28, 29 i 30 de desembre. Horari: de 17 h. a 20 h.  Per motius de seguretat l’aforament està limitat a 144 persones per dia (12 sessions d’aproximadament 15 minuts cadascuna per a un màxim de 12 persones per sessió) . Només pot pujar un adult per cada nen/a. Per tal de visitar el laboratori del Mag Maginet cal agafar tanda d’accés. A partir de les 16.30 h., a les 144 primeres persones (màxim tants adults com a infants) que arribin a la cua de la Torre de la Miranda, se’ls facilitarà un tiquet d’ordre d’entrada per poder accedir de manera organitzada a l’espai.  ÉS IMPORTANT SEGUIR LES INSTRUCCIONS DEL PERSONAL DE SEGURETAT QUE TROBAREU A LA TORRE.;
30662;Visita al laboratori del Mag Maginet;Visita al laboratori del Mag Maginet;738;Torre de la Miranda (Segle XIX) ;Av de Salvador Allende   ;Av;de Salvador Allende;0807302190;;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.084716;41.360222;933770212;;;20171227000000;20171230000000;;Cultural;Juvenil;Infantil;Familiar;;;;Confirmat;DEPARTAMENT DE CULTURA;;Gratuït (aforament limitat);Lloc: Torre de la Miranda Dies: 23, 24, 27, 28, 29 i 30 de desembre. Horari: de 17 h. a 20 h.  Per motius de seguretat l’aforament està limitat a 144 persones per dia (12 sessions d’aproximadament 15 minuts cadascuna per a un màxim de 12 persones per sessió) . Només pot pujar un adult per cada nen/a. Per tal de visitar el laboratori del Mag Maginet cal agafar tanda d’accés. A partir de les 16.30 h., a les 144 primeres persones (màxim tants adults com a infants) que arribin a la cua de la Torre de la Miranda, se’ls facilitarà un tiquet d’ordre d’entrada per poder accedir de manera organitzada a l’espai.  ÉS IMPORTANT SEGUIR LES INSTRUCCIONS DEL PERSONAL DE SEGURETAT QUE TROBAREU A LA TORRE.;
31879;Inscripcions curs fotografia digital reflex amb flash;Inscripcions curs fotografia digital reflex amb flash;491;Biblioteca Sant Ildefons (BSI);Pl Carles Navales s/n  ;Pl;Carles Navales;0807302515;s/n;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.086327;41.362946;933770212;;;20171018000000;20171101000000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;Gratuït;Curs fotogràfic en el qual s ensenyarà a treure el màxim partit als flaixos independents. A partir d’exercicis pràctics els alumnes coneixeran les  diferents tècniques i prestacions que ens ofereix aquest accessori. Aprendrem a il•luminar a partir d una o diverses fonts de llum i coneixerem tècniques fotogràfiques com la fotografia estroboscòpica, la sincronització lenta, el flash d alta velocitat, el contrallum, el flashpainting, els gels... i un cop dominada aquesta tècnica tenir més llibertat en l’art de fotografiar.  Aquest taller és per persones amb coneixements previs de fotografia i que disposin de càmera reflex i flash   Horari: Divendres de 17:30h a 20:00h Dates: 3, 10, 17, 24 de novembre. 1 i 15 de desembre.  Més informació: Departament de Cultura C/Jacint Verdaguer, 16-18 baixos Tel 933779911 (ext.1480) pcanizares@aj-cornella.cat   Horari: Divendres de 17:30h a 20:00h Dates: 3, 10, 17, 24 de novembre. 1 i 15 de desembre. Lloc: Biblioteca Sant Ildefons (Sala Multimedia)/Citilab;
31881;Inscripcions al taller Artistes, del moviment a la plàstica;Inscripcions al taller Artistes, del moviment a la plàstica;421;Pavelló Espai Esportiu Sant Ildefons;Av de la Línia Elèctrica 1  ;Av;de la Línia Elèctrica;0807301320;1;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.081142;41.366604;933770212;;;20171018000000;20171101000000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;Gratuït;Taller  d’expressió corporal lligat a la plàstica amb la intenció de donar valor al traç i alliberar-lo de qualsevol subordinació representativa, per tal de facilitar la consciència del nostre cos i estimular el potencial motor i creatiu. D’aquesta manera, s explora la connexió entre les qualitats expressives del moviment del cos i les qualitats expressives del traç. Ens entretenim més en el procés creatiu que en el resultat i considerem l experimentació com un mètode de treball. Així es guanya confiança en un mateix i amb els altres a través d una dimensió cooperativa. Es desenvolupa la relació amb el grup i la socialització, tot respectant i destacant el valor de les diferències existents entre cada individu.  Taller per famílies amb infants de 5 a 12 anys  Horari: Divendres de 18:00h a 19:30h Dates: 3, 10, 17, 24 de novembre. 1 i 15 de desembre. Lloc: Poliesportiu Sant Ildefons;
31929;BLAS PICÓN I ÓSCAR RABADAN EN CONCERT (Blues). Música al carrer per Santa Cecília 2017. Davant Mercat Sant Ildefons;BLAS PICÓN I ÓSCAR RABADAN EN CONCERT (Blues). Música al carrer per Santa Cecília 2017. Davant Mercat Sant Ildefons;0;PL de Sant Ildefons;Pl de Sant Ildefons   ;Pl;de Sant Ildefons;0807301985;;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.084033;41.362803;933770212;;;20171117190000;20171117190000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;;En Blas Picón i l’Óscar Rabadán ens proposen una visió del Blues honesta, sincera i directa a la mèdul•la. Amb un repertori  format majoritàriament per temes propis i enriquit amb versions triades amb cura, aquest duo ens submergeix en els sons més foscos i ancestrals del Blues. Sense concessions de forma, apunten directament al contingut, a l’essència que converteix aquest estil en únic. ;
31969;CONCERT AMB ALEX BASS  (Reggae). Santa Cecília 2017.;CONCERT AMB ALEX BASS  (Reggae). Santa Cecília 2017.;374;Centre Cultural Joan N. García-Nieto;C de Mossèn Andreu 13-19 4 ;C;de Mossèn Andreu;0807301520;13-19;;;4;;;B-05;08940;CORNELLA DE LLOBREGAT;;;2.0783472061157227;41.36091456240479;933770212;;;20171117180000;20171117180000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;;Concert a l espai exterior davant del C. Cultural Joan N. García Nieto. Per Santa Cecília, dia de la música, podràs passejar per Cornellà al ritme de la Música. Música al carrer amb les més variades propostes i estils musicals.  ;
31970;LAUREN NINE EN CONCERT (Rap/Soul/R&B). Santa Cecília 2017;LAUREN NINE EN CONCERT (Rap/Soul/R&B). Santa Cecília 2017;493;Auditori Sant Ildefons;Pl Carles Navales s/n  ;Pl;Carles Navales;0807302515;s/n;;;;;;B-09;08940;CORNELLA DE LLOBREGAT;;;2.086435;41.362946;933770212;;;20171117200000;20171117200000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;;Per Santa Cecília, dia de la música, podràs passejar per Cornellà al ritme de la Música. Concerts amb les més variades propostes i estils musicals arreu de la ciutat.;
31989;Apunta t per participar a la cavalcada de la Nit de Reis 2017 de Cornellà;Apunta t per participar a la cavalcada de la Nit de Reis 2017 de Cornellà;557;Departament de Cultura;C de Mossèn Jacint Verdaguer 16-18  ;C;de Mossèn Jacint Verdaguer;0807301530;16-18;;;;;;B-02;08940;CORNELLA DE LLOBREGAT;;;2.070871;41.354211;933770212;;http://www.cornella.cat/ca/noticia.asp?idioma=ca&tema=1747&pag=1&id=7625&bus;20171030000000;20171031000000;;Cultural;Infantil;Familiar;;;;;Confirmat;DEPARTAMENT DE CULTURA;;Gratuït;Apunta t i participa en el sorteig de 30 places per acompanyar al Mag Maginet i els Reis Mags de d Orient durant tota la Cavalcada pels carrers de Cornellà.  La Nit de Reis és una de les més màgiques de l’any. És una il·lusió i col·laboració, on un grup d’infants de la ciutat guien, juntament amb el Mag Maginet, els Reis Mags d’Orient per fer realitat els somnis dels Cornellanencs. Per acompanyar-los durant tota la Cavalcada pels carrers de Cornellà espera comptar amb la col·laboració d’un bon grapat d’infants. Per apuntar-se, cal adreçar-se els dies 30 i 31 d’octubre, de 10 a 14 h i de 17 a 19 h al Departament de Cultura (C/Mossèn Jacint Verdaguer,16-18, baixos). Els requisits són tenir entre 6 i 11 anys (ambdós inclosos) (nascuts entre el 6 de gener de 2006 al 6 de gener de 2011, ambdós inclosos), estar empadronat a Cornellà de Llobregat, i  no haver estat escollit en el sorteig d’infants per a la cavalcada de Nits de Reis de 2018. Amb tots els infants inscrits i que compleixin amb els requisits es farà el sorteig públic de 30 places al Castell de Cornellà, el dia 13 de novembre, a les 17 hores.  Departament de Cultura C/Mossèn Jacint Verdaguer, 16-18. (Baixos interior) 08940 Cornellà de Llobregat Tel. 93 377 54 54 Fax. 93 474 33 42 informacio@aj-cornella.cat Horari: de 10 a 14 h i de 17 a 19 h;
31998;NICO ROIG EN CONCERT (Cantautor Folk). Rambla Anselm Clavé/Pl. Església. Música al carrer.;NICO ROIG EN CONCERT (Cantautor Folk). Rambla Anselm Clavé/Pl. Església. Música al carrer.;0;RBLA d Anselm Clavé;Rbla d Anselm Clavé   ;Rbla;d Anselm Clavé;0807301060;;;;;;;B-02;08940;CORNELLA DE LLOBREGAT;;;2.072736;41.354247;933770212;;;20171118180000;20171118180000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;;Per Santa Cecília, dia de la música, podràs passejar per Cornellà al ritme de la música! Música al carrer amb les més variades propostes i estils musicals.  ;
32005;HOLY BOUNCER EN CONCERT (Rock). Santa Cecília 2017;HOLY BOUNCER EN CONCERT (Rock). Santa Cecília 2017;0;PL de Lluís Companys;Pl de Lluís Companys   ;Pl;de Lluís Companys;0807301368;;;;;;;B-02;08940;CORNELLA DE LLOBREGAT;;;2.071041;41.352801;933770212;;;20171118190000;20171118190000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;;Per Santa Cecília, dia de la música, podràs passejar per Cornellà al ritme de la música! Música al carrer amb les més variades propostes i estils musicals.;
32006;BASTANTE EN CONCERT (Indie). Santa Cecilia 2017. Música al Pati del Patronat Cultural i Recreatiu.;BASTANTE EN CONCERT (Indie). Santa Cecilia 2017. Música al Pati del Patronat Cultural i Recreatiu.;541;Patronat cultural i recreatiu;C de Mossèn Jacint Verdaguer 52  ;C;de Mossèn Jacint Verdaguer;0807301530;52;;;;;;B-02;08940;CORNELLA DE LLOBREGAT;;;2.0725294947624203;41.35336979219710;933770212;;;20171118200000;20171118200000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;;Per Santa Cecília, dia de la música, podràs passejar per Cornellà al ritme de la música! Concerts amb les més variades propostes i estils musicals arreu de la ciutat.;
32007;CONCERT AMB MAZEYES (electrònica/Fingerdrumming). Música al carrer per Santa Cecília 2017;CONCERT AMB MAZEYES (electrònica/Fingerdrumming). Música al carrer per Santa Cecília 2017;344;del Pallars;Pl del Pallars   ;Pl;del Pallars;0807301635;;;;;;;B-07;08940;CORNELLA DE LLOBREGAT;;;2.072919;41.364715;933770212;;;20171119120000;20171119120000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;;Per Santa Cecília, dia de la música, podràs passejar per Cornellà al ritme de la música! Música al carrer amb les més variades propostes i estils musicals.;
32009;TVERSKY EN CONCERT (Electrònica/Electrofunk). Santa Cecília 2017;TVERSKY EN CONCERT (Electrònica/Electrofunk). Santa Cecília 2017;443;Orfeó Catalònia;C de Torras i Bages 62  ;C;de Torras i Bages;0807302130;62;;;;;;B-07;08940;CORNELLA DE LLOBREGAT;;;2.074369;41.365305;933770212;;;20171119130000;20171119130000;;Cultural;;;;;;;Confirmat;DEPARTAMENT DE CULTURA;;;Per Santa Cecília, dia de la música, podràs passejar per Cornellà al ritme de la música! Concerts amb les més variades propostes i estils musicals arreu de la ciutat.;
28680;Voluntariat amb gent gran;Voluntariat amb gent gran;445;Punt de Voluntariat i Solidaritat de Cornellà;C de Mossèn Andreu 17  ;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;CORNELLA DE LLOBREGAT;;;2.078449;41.36109;933770212;;;20170610000000;20171231000000;;Juvenil;Gent gran;Social;Altres;;;;Confirmat;DEPARTAMENT DE JOVENTUT;;;A la residencia Teresa Duran necessiten voluntaris durant tot el curs per a cobrir 3 activitats distintes:            >Dijous a la tarda: activitat interior amb gent gran, tipus jocs de taula. Horari aproximat és de 16:30 a 18:00h.            >Divendres al matí: activitat exterior, que no és més que treure a un dels usuaris de la residencia a fer un tomb pel carrer, per tal que els doni el Sol, que els doni l aire...    Per ara sobretot necessiten voluntaris pel divendres al matí. ;
29224;Clubs del CRAJ;Clubs del CRAJ;378;Centre CRAJ, Centre de Recursos Juvenils i Associatius;C de Mossèn Andreu 17  ;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;CORNELLA DE LLOBREGAT;;;2.078449;41.36109;933770212;;;20170918000000;20180629010000;;Juvenil;Cultural;;;;;;Confirmat;DEPARTAMENT DE JOVENTUT;;;Tens alguna afició que vulguis compartir amb altres joves? Vine al CRAJ i et cedirem un espai.  + INFO:  -	Presencialment al CRAJ -	craj@aj-cornella.cat -	93 376 36 93;
29226;Taller de teatre;Taller de teatre;378;Centre CRAJ, Centre de Recursos Juvenils i Associatius;C de Mossèn Andreu 17  ;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;CORNELLA DE LLOBREGAT;;;2.078449;41.36109;933770212;;;20170913190000;20171214190000;;Juvenil;Cultural;;;;;;Confirmat;DEPARTAMENT DE JOVENTUT;;;Torna el taller de teatre del CRAJ! Si tens entre 16 i 21 anys i t’agrada interpretar, no t’ho pensis més. Tots els dijous del 5 d’octubre al 14 de desembre al CRAJ.  El cost del taller és de 10€  Les inscripcions es poden realitzara partir del 13 de setembre  al CRAJ presencialment o a través de les vies de contacte: craj@aj-cornella.cat 93 376 36 93 ;
29227;Taller d’iniciació al teatre;Taller d’iniciació al teatre;378;Centre CRAJ, Centre de Recursos Juvenils i Associatius;C de Mossèn Andreu 17  ;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;CORNELLA DE LLOBREGAT;;;2.078449;41.36109;933770212;;;20170913170000;20171214170000;;Juvenil;;;;;;;Confirmat;DEPARTAMENT DE JOVENTUT;;;T’agradaria formar part d’un grup de teatre? Si tens entre 12 i 15 anys, vine al taller de teatre del CRAJ. Els dijous de 17h a 19h del 5 al 14 de desembre.  El cost del taller és de 10€ al trimestre.  Les inscripcions es poden realitza a partir del 13 de setembre  al CRAJ presencialment o a través de les vies de contacte: craj@aj-cornella.cat 93 376 36 93 ;
29736;Taller d iniciació a la guitarra;Taller d iniciació a la guitarra;439;La Factoria Musical;Pl de Mary Santpere s/n  ;Pl;de Mary Santpere;0807301405;s/n;;;;;;B-03;08940;CORNELLA DE LLOBREGAT;;;2.067959;41.35742;933770212;;;20170914000000;20171214000000;;Juvenil;Cultural;;;;;;Confirmat;DEPARTAMENT DE JOVENTUT;;;Vols aprendre a tocar la Guitarra? EL CRAJ i la Factoria Musical organitzen un taller d’iniciació a la guitarra.  Més informació al CRAJ presencialment o a través de les vies de contacte: craj@aj-cornella.cat 93 376 36 93 ;
29756;Club de Literatura;Club de Literatura;378;Centre CRAJ, Centre de Recursos Juvenils i Associatius;C de Mossèn Andreu 17  ;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;CORNELLA DE LLOBREGAT;;;2.078449;41.36109;933770212;;;20170927163000;20171221173000;;Juvenil;Cultural;;;;;;Confirmat;DEPARTAMENT DE JOVENTUT;;;T’agrada escriure les teves pròpies històries? Llegeixes tot el que arriba a les teves mans? Vine al CRAJ i compartex la teva afició amb altres persones de la teva edat.  Dimecres de 16 30h a 17 30h  Més informació al CRAJ presencialment o a través de les vies de contacte: craj@aj-cornella.cat 93 376 36 93 ;
