CODI_DIVISIO_TERRITORIAL;TIPUS_VEHICLE;CODI_TIPUS_VEHICLE;ANTIGUETAT;POTENCIA_FISCAL;CILINDRADA;PLACES;CARREGA_UTIL;MARCA;NRE_VEHICLES
D-04;Turisme;TURISMO                 ;  15;11;;0;0;Toyota;2
D-04;Turisme;TURISMO                 ;  15;11;;0;0;Volkswagen;1
D-04;Turisme;TURISMO                 ;  15;12;;0;0;Bmw;1
D-04;Turisme;TURISMO                 ;  15;12;;0;0;Citroen;9
D-04;Turisme;TURISMO                 ;  15;12;;0;0;Peugeot;4
D-04;Turisme;TURISMO                 ;  15;12;;0;0;Volkswagen;7
D-04;Turisme;TURISMO                 ;  15;12;;0;0;Volvo;1
D-04;Turisme;TURISMO                 ;  15;13;;0;0;Honda;2
D-04;Turisme;TURISMO                 ;  15;13;;0;0;Mercedes benz;1
D-04;Turisme;TURISMO                 ;  15;13;;0;0;Opel;6
D-04;Turisme;TURISMO                 ;  15;13;;0;0;Renault;2
D-04;Turisme;TURISMO                 ;  15;13;;0;0;Saab;1
D-04;Turisme;TURISMO                 ;  15;13;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  15;14;;0;0;Mercedes benz;1
D-04;Turisme;TURISMO                 ;  15;14;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  15;15;;0;0;Volvo;2
D-04;Turisme;TURISMO                 ;  15;16;;0;0;Alfa romeo;1
D-04;Turisme;TURISMO                 ;  15;16;;0;0;Audi;1
D-04;Turisme;TURISMO                 ;  15;17;;0;0;Bmw;2
D-04;Turisme;TURISMO                 ;  15;19;;0;0;Mercedes benz;2
D-04;Turisme;TURISMO                 ;  15;21;;0;0;Chrysler;1
D-04;Turisme;TURISMO                 ;  16;8;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  16;9;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  16;9;;0;0;Peugeot;5
D-04;Turisme;TURISMO                 ;  16;9;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  16;10;;0;0;Citroen;2
D-04;Turisme;TURISMO                 ;  16;10;;0;0;Peugeot;4
D-04;Turisme;TURISMO                 ;  16;10;;0;0;Rover;1
D-04;Turisme;TURISMO                 ;  16;10;;0;0;Volkswagen;2
D-04;Turisme;TURISMO                 ;  16;11;;0;0;Citroen;6
D-04;Turisme;TURISMO                 ;  16;11;;0;0;Fiat;1
D-04;Turisme;TURISMO                 ;  16;11;;0;0;Honda;4
D-04;Turisme;TURISMO                 ;  16;11;;0;0;Hyundai;2
D-04;Turisme;TURISMO                 ;  16;11;;0;0;Opel;2
D-04;Turisme;TURISMO                 ;  16;11;;0;0;Renault;6
D-04;Turisme;TURISMO                 ;  16;11;;0;0;Seat;5
D-04;Turisme;TURISMO                 ;  16;12;;0;0;Audi;10
D-04;Turisme;TURISMO                 ;  16;12;;0;0;Ford;2
D-04;Turisme;TURISMO                 ;  16;12;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  16;12;;0;0;Peugeot;5
D-04;Turisme;TURISMO                 ;  16;12;;0;0;Renault;4
D-04;Turisme;TURISMO                 ;  16;12;;0;0;Volkswagen;3
D-04;Turisme;TURISMO                 ;  16;13;;0;0;Honda;3
D-04;Turisme;TURISMO                 ;  16;13;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  16;13;;0;0;Volvo;1
D-04;Turisme;TURISMO                 ;  16;14;;0;0;Fiat;1
D-04;Turisme;TURISMO                 ;  16;14;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  16;14;;0;0;Saab;1
D-04;Turisme;TURISMO                 ;  16;17;;0;0;Audi;2
D-04;Turisme;TURISMO                 ;  16;23;;0;0;Jeep;1
D-03;Turisme;TURISMO                 ;  11;10;;0;0;Seat;9
D-03;Turisme;TURISMO                 ;  11;10;;0;0;Suzuki;1
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Audi;1
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Bmw;2
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Ford;3
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Nissan;2
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Opel;7
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Peugeot;4
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Renault;4
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Suzuki;1
D-03;Turisme;TURISMO                 ;  11;11;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  11;12;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  11;12;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  11;12;;0;0;Fiat;5
D-03;Turisme;TURISMO                 ;  11;12;;0;0;Mitsubishi;1
D-03;Turisme;TURISMO                 ;  11;12;;0;0;Seat;25
D-03;Turisme;TURISMO                 ;  11;12;;0;0;Volvo;1
D-03;Turisme;TURISMO                 ;  11;13;;0;0;Hyundai;1
D-03;Turisme;TURISMO                 ;  11;13;;0;0;Mercedes benz;2
D-03;Turisme;TURISMO                 ;  11;13;;0;0;Opel;11
D-03;Turisme;TURISMO                 ;  11;13;;0;0;Renault;3
D-03;Turisme;TURISMO                 ;  11;13;;0;0;Saab;1
D-03;Turisme;TURISMO                 ;  11;13;;0;0;Toyota;1
D-03;Turisme;TURISMO                 ;  11;14;;0;0;Nissan;4
D-03;Turisme;TURISMO                 ;  11;17;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  11;17;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  11;19;;0;0;Bmw;3
D-03;Turisme;TURISMO                 ;  12;8;;0;0;Hyundai;4
D-03;Turisme;TURISMO                 ;  12;8;;0;0;Seat;1
D-03;Turisme;TURISMO                 ;  12;8;;0;0;Toyota;1
D-03;Turisme;TURISMO                 ;  12;9;;0;0;Peugeot;1
D-03;Turisme;TURISMO                 ;  12;10;;0;0;Citroen;2
D-03;Turisme;TURISMO                 ;  12;10;;0;0;Fiat;5
D-03;Turisme;TURISMO                 ;  12;10;;0;0;Opel;1
D-03;Turisme;TURISMO                 ;  12;10;;0;0;Renault;3
D-03;Turisme;TURISMO                 ;  12;10;;0;0;Seat;6
D-03;Turisme;TURISMO                 ;  12;10;;0;0;Skoda;2
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Alfa romeo;1
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Daewoo;2
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Ford;2
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Hyundai;2
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Nissan;1
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Opel;7
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Peugeot;9
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Renault;8
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Toyota;4
D-03;Turisme;TURISMO                 ;  12;11;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  12;12;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  12;12;;0;0;Fiat;3
D-03;Turisme;TURISMO                 ;  12;12;;0;0;Honda;1
D-03;Turisme;TURISMO                 ;  12;12;;0;0;Peugeot;4
D-03;Turisme;TURISMO                 ;  12;12;;0;0;Volkswagen;17
D-03;Turisme;TURISMO                 ;  12;13;;0;0;Citroen;8
D-03;Turisme;TURISMO                 ;  12;13;;0;0;Hyundai;1
D-03;Turisme;TURISMO                 ;  12;13;;0;0;Mercedes benz;2
D-03;Turisme;TURISMO                 ;  12;13;;0;0;Opel;6
D-03;Turisme;TURISMO                 ;  12;13;;0;0;Saab;1
D-03;Turisme;TURISMO                 ;  12;14;;0;0;Nissan;4
D-03;Turisme;TURISMO                 ;  12;14;;0;0;Peugeot;1
D-03;Turisme;TURISMO                 ;  12;15;;0;0;Chrysler;1
D-03;Turisme;TURISMO                 ;  12;17;;0;0;Nissan;1
D-03;Turisme;TURISMO                 ;  13;7;;0;0;Opel;1
D-03;Turisme;TURISMO                 ;  13;9;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  13;9;;0;0;Fiat;1
D-03;Turisme;TURISMO                 ;  13;9;;0;0;Lancia;1
D-03;Turisme;TURISMO                 ;  13;10;;0;0;Ford;2
D-03;Turisme;TURISMO                 ;  13;10;;0;0;Peugeot;5
D-03;Turisme;TURISMO                 ;  13;10;;0;0;Toyota;1
D-03;Turisme;TURISMO                 ;  13;10;;0;0;Volkswagen;1
D-03;Turisme;TURISMO                 ;  13;11;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  13;11;;0;0;Citroen;16
D-03;Turisme;TURISMO                 ;  13;11;;0;0;Fiat;1
D-03;Turisme;TURISMO                 ;  13;11;;0;0;Hyundai;1
D-03;Turisme;TURISMO                 ;  13;11;;0;0;Lada;1
D-04;Turisme;TURISMO                 ;  17;8;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  17;10;;0;0;Citroen;3
D-04;Turisme;TURISMO                 ;  17;10;;0;0;Fiat;1
D-04;Turisme;TURISMO                 ;  17;10;;0;0;Hyundai;1
D-04;Turisme;TURISMO                 ;  17;10;;0;0;Seat;4
D-04;Turisme;TURISMO                 ;  17;11;;0;0;Ford;1
D-04;Turisme;TURISMO                 ;  17;11;;0;0;Nissan;3
D-04;Turisme;TURISMO                 ;  17;11;;0;0;Opel;5
D-04;Turisme;TURISMO                 ;  17;11;;0;0;Renault;2
D-04;Turisme;TURISMO                 ;  17;11;;0;0;Seat;2
D-04;Turisme;TURISMO                 ;  17;11;;0;0;Suzuki;1
D-04;Turisme;TURISMO                 ;  17;11;;0;0;Toyota;1
D-04;Turisme;TURISMO                 ;  17;12;;0;0;Citroen;3
D-04;Turisme;TURISMO                 ;  17;12;;0;0;Ford;2
D-04;Turisme;TURISMO                 ;  17;12;;0;0;Honda;1
D-04;Turisme;TURISMO                 ;  17;12;;0;0;Peugeot;4
D-04;Turisme;TURISMO                 ;  17;12;;0;0;Volkswagen;1
D-04;Turisme;TURISMO                 ;  17;12;;0;0;Volvo;1
D-04;Turisme;TURISMO                 ;  17;13;;0;0;Honda;1
D-04;Turisme;TURISMO                 ;  17;13;;0;0;Lancia;1
D-04;Turisme;TURISMO                 ;  17;17;;0;0;Bmw;1
D-04;Turisme;TURISMO                 ;  17;19;;0;0;Audi;2
D-04;Turisme;TURISMO                 ;  17;27;;0;0;Mercedes benz;1
D-04;Turisme;TURISMO                 ;  18;8;;0;0;Nissan;1
D-04;Turisme;TURISMO                 ;  18;10;;0;0;Citroen;1
D-04;Turisme;TURISMO                 ;  18;10;;0;0;Hyundai;1
D-04;Turisme;TURISMO                 ;  18;10;;0;0;Opel;3
D-04;Turisme;TURISMO                 ;  18;10;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  18;10;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  18;11;;0;0;Ford;2
D-04;Turisme;TURISMO                 ;  18;11;;0;0;Toyota;1
D-04;Turisme;TURISMO                 ;  18;11;;0;0;Volkswagen;2
D-04;Turisme;TURISMO                 ;  18;12;;0;0;Citroen;2
D-04;Turisme;TURISMO                 ;  18;12;;0;0;Daewoo;1
D-04;Turisme;TURISMO                 ;  18;12;;0;0;Seat;10
D-04;Turisme;TURISMO                 ;  18;13;;0;0;Audi;1
D-04;Turisme;TURISMO                 ;  18;13;;0;0;Ford;1
D-04;Turisme;TURISMO                 ;  18;13;;0;0;Opel;2
D-04;Turisme;TURISMO                 ;  18;13;;0;0;Renault;2
D-04;Turisme;TURISMO                 ;  18;13;;0;0;Seat;2
D-04;Turisme;TURISMO                 ;  18;13;;0;0;Toyota;1
D-04;Turisme;TURISMO                 ;  19;8;;0;0;Nissan;1
D-04;Turisme;TURISMO                 ;  19;8;;0;0;Seat;2
D-04;Turisme;TURISMO                 ;  19;10;;0;0;Citroen;2
D-04;Turisme;TURISMO                 ;  19;10;;0;0;Opel;3
D-04;Turisme;TURISMO                 ;  19;10;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  19;10;;0;0;Seat;4
D-04;Turisme;TURISMO                 ;  19;11;;0;0;Ford;4
D-04;Turisme;TURISMO                 ;  19;11;;0;0;Hyundai;1
D-04;Turisme;TURISMO                 ;  19;11;;0;0;Opel;2
D-04;Turisme;TURISMO                 ;  19;12;;0;0;Bmw;1
D-04;Turisme;TURISMO                 ;  19;12;;0;0;Peugeot;3
D-04;Turisme;TURISMO                 ;  19;12;;0;0;Volkswagen;1
D-04;Turisme;TURISMO                 ;  19;13;;0;0;Audi;1
D-04;Turisme;TURISMO                 ;  19;13;;0;0;Opel;2
D-04;Turisme;TURISMO                 ;  19;13;;0;0;Renault;2
D-04;Turisme;TURISMO                 ;  19;13;;0;0;Seat;4
D-04;Turisme;TURISMO                 ;  19;14;;0;0;Mercedes benz;1
D-04;Turisme;TURISMO                 ;  19;17;;0;0;Bmw;2
D-04;Turisme;TURISMO                 ;  20;8;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  20;9;;0;0;Renault;3
D-04;Turisme;TURISMO                 ;  20;10;;0;0;Citroen;1
D-04;Turisme;TURISMO                 ;  20;11;;0;0;Citroen;1
D-04;Turisme;TURISMO                 ;  20;11;;0;0;Opel;5
D-04;Turisme;TURISMO                 ;  20;11;;0;0;Seat;6
D-04;Turisme;TURISMO                 ;  20;12;;0;0;Ford;1
D-04;Turisme;TURISMO                 ;  20;12;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  20;12;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  20;17;;0;0;Bmw;2
D-04;Turisme;TURISMO                 ;  20;19;;0;0;Audi;1
D-04;Turisme;TURISMO                 ;  21;9;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  21;10;;0;0;Ford;2
D-04;Turisme;TURISMO                 ;  21;10;;0;0;Nissan;2
D-04;Turisme;TURISMO                 ;  21;10;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  21;10;;0;0;Peugeot;4
D-04;Turisme;TURISMO                 ;  21;10;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  21;11;;0;0;Citroen;1
D-04;Turisme;TURISMO                 ;  21;11;;0;0;Honda;1
D-04;Turisme;TURISMO                 ;  21;11;;0;0;Seat;2
D-04;Turisme;TURISMO                 ;  21;12;;0;0;Bmw;1
D-04;Turisme;TURISMO                 ;  21;12;;0;0;Ford;1
D-04;Turisme;TURISMO                 ;  21;12;;0;0;Renault;2
D-04;Turisme;TURISMO                 ;  21;12;;0;0;Seat;3
D-04;Turisme;TURISMO                 ;  21;13;;0;0;Ford;2
D-04;Turisme;TURISMO                 ;  21;13;;0;0;Peugeot;1
D-04;Turisme;TURISMO                 ;  21;13;;0;0;Volkswagen;3
D-04;Turisme;TURISMO                 ;  21;15;;0;0;Bmw;1
D-04;Turisme;TURISMO                 ;  21;17;;0;0;Bmw;2
D-04;Turisme;TURISMO                 ;  21;19;;0;0;Audi;1
D-04;Turisme;TURISMO                 ;  21;19;;0;0;Daimler benz;1
D-04;Turisme;TURISMO                 ;  22;10;;0;0;Ford;1
D-04;Turisme;TURISMO                 ;  22;10;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  22;10;;0;0;Renault;3
D-04;Turisme;TURISMO                 ;  22;12;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  22;12;;0;0;Seat;2
D-04;Turisme;TURISMO                 ;  22;13;;0;0;Nissan;2
D-04;Turisme;TURISMO                 ;  22;13;;0;0;Opel;2
D-04;Turisme;TURISMO                 ;  22;13;;0;0;Volkswagen;1
D-04;Turisme;TURISMO                 ;  22;19;;0;0;Mitsubishi;1
D-04;Turisme;TURISMO                 ;  23;8;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  23;9;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  23;11;;0;0;Ford;2
D-04;Turisme;TURISMO                 ;  23;11;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  23;11;;0;0;Seat;2
D-04;Turisme;TURISMO                 ;  23;12;;0;0;Peugeot;3
D-04;Turisme;TURISMO                 ;  23;12;;0;0;Volkswagen;7
D-04;Turisme;TURISMO                 ;  23;13;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  23;13;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  23;14;;0;0;Mercedes benz;1
D-04;Turisme;TURISMO                 ;  23;15;;0;0;Audi;2
D-04;Turisme;TURISMO                 ;  23;36;;0;0;;1
D-04;Turisme;TURISMO                 ;  24;10;;0;0;Citroen;1
D-04;Turisme;TURISMO                 ;  24;10;;0;0;Peugeot;1
D-04;Turisme;TURISMO                 ;  24;11;;0;0;Bmw;1
D-04;Turisme;TURISMO                 ;  24;11;;0;0;Opel;2
D-04;Turisme;TURISMO                 ;  24;11;;0;0;Seat;4
D-04;Turisme;TURISMO                 ;  24;12;;0;0;Peugeot;1
D-04;Turisme;TURISMO                 ;  24;12;;0;0;Volkswagen;3
D-04;Turisme;TURISMO                 ;  24;13;;0;0;Fiat;1
D-04;Turisme;TURISMO                 ;  24;14;;0;0;Mercedes benz;2
D-04;Turisme;TURISMO                 ;  24;15;;0;0;Peugeot;1
D-04;Turisme;TURISMO                 ;  24;17;;0;0;Bmw;1
D-04;Turisme;TURISMO                 ;  24;19;;0;0;Mercedes benz;1
D-04;Turisme;TURISMO                 ;  25;11;;0;0;Ford;1
D-04;Turisme;TURISMO                 ;  25;12;;0;0;Volkswagen;2
D-04;Turisme;TURISMO                 ;  25;13;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  25;13;;0;0;Saab;1
D-04;Turisme;TURISMO                 ;  25;14;;0;0;Volkswagen;1
D-04;Turisme;TURISMO                 ;  25;15;;0;0;Audi;1
D-04;Turisme;TURISMO                 ;  26;9;;0;0;Ford;1
D-04;Turisme;TURISMO                 ;  26;11;;0;0;Opel;1
D-04;Turisme;TURISMO                 ;  27;10;;0;0;Fiat;1
D-04;Turisme;TURISMO                 ;  27;11;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  27;11;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  27;14;;0;0;Volkswagen;1
D-04;Turisme;TURISMO                 ;  28;10;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  29;11;;0;0;Volkswagen;1
D-04;Turisme;TURISMO                 ;  30;10;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  30;10;;0;0;Triumph;1
D-04;Turisme;TURISMO                 ;  30;12;;0;0;Talbot;1
D-04;Turisme;TURISMO                 ;  31;8;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  31;14;;0;0;Mercedes benz;1
D-04;Turisme;TURISMO                 ;  31;15;;0;0;Bmw;1
D-04;Turisme;TURISMO                 ;  32;11;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  33;9;;0;0;Renault;2
D-04;Turisme;TURISMO                 ;  33;11;;0;0;Renault;1
D-04;Turisme;TURISMO                 ;  34;13;;0;0;Mercedes benz;1
D-04;Turisme;TURISMO                 ;  35;10;;0;0;Simca;1
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Alfa romeo;1
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Audi;8
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Ford;5
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Mercedes benz;1
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Nissan;3
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Opel;2
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Renault;9
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Seat;25
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Skoda;2
D-03;Turisme;TURISMO                 ;  13;12;;0;0;Toyota;1
D-03;Turisme;TURISMO                 ;  13;13;;0;0;Daewoo;1
D-03;Turisme;TURISMO                 ;  13;13;;0;0;Ford;1
D-03;Turisme;TURISMO                 ;  13;13;;0;0;Honda;1
D-03;Turisme;TURISMO                 ;  13;13;;0;0;Nissan;3
D-03;Turisme;TURISMO                 ;  13;13;;0;0;Peugeot;3
D-03;Turisme;TURISMO                 ;  13;13;;0;0;Volkswagen;2
D-03;Turisme;TURISMO                 ;  13;13;;0;0;Volvo;1
D-03;Turisme;TURISMO                 ;  13;14;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  13;16;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  13;17;;0;0;Audi;2
D-03;Turisme;TURISMO                 ;  13;19;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  13;19;;0;0;Honda;1
D-03;Turisme;TURISMO                 ;  13;19;;0;0;Jaguar;1
D-03;Turisme;TURISMO                 ;  13;19;;0;0;Seat;1
D-03;Turisme;TURISMO                 ;  13;19;;0;0;Volvo;1
D-03;Turisme;TURISMO                 ;  13;20;;0;0;Mercedes benz;1
D-03;Turisme;TURISMO                 ;  14;8;;0;0;Volkswagen;2
D-03;Turisme;TURISMO                 ;  14;9;;0;0;Citroen;1
D-03;Turisme;TURISMO                 ;  14;9;;0;0;Fiat;2
D-03;Turisme;TURISMO                 ;  14;9;;0;0;Opel;3
D-03;Turisme;TURISMO                 ;  14;9;;0;0;Renault;3
D-03;Turisme;TURISMO                 ;  14;10;;0;0;Daewoo;1
D-03;Turisme;TURISMO                 ;  14;10;;0;0;Ford;3
D-03;Turisme;TURISMO                 ;  14;10;;0;0;Kia;1
D-03;Turisme;TURISMO                 ;  14;10;;0;0;Nissan;2
D-03;Turisme;TURISMO                 ;  14;10;;0;0;Peugeot;5
D-03;Turisme;TURISMO                 ;  14;10;;0;0;Renault;4
D-03;Turisme;TURISMO                 ;  14;10;;0;0;Toyota;1
D-03;Turisme;TURISMO                 ;  14;10;;0;0;Volkswagen;2
D-03;Turisme;TURISMO                 ;  14;11;;0;0;Citroen;6
D-03;Turisme;TURISMO                 ;  14;11;;0;0;Daewoo;6
D-03;Turisme;TURISMO                 ;  14;11;;0;0;Fiat;1
D-03;Turisme;TURISMO                 ;  14;11;;0;0;Honda;2
D-03;Turisme;TURISMO                 ;  14;11;;0;0;Mitsubishi;1
D-03;Turisme;TURISMO                 ;  14;11;;0;0;Peugeot;3
D-03;Turisme;TURISMO                 ;  14;11;;0;0;Volkswagen;2
D-03;Turisme;TURISMO                 ;  14;12;;0;0;Audi;16
D-03;Turisme;TURISMO                 ;  14;12;;0;0;Citroen;6
D-03;Turisme;TURISMO                 ;  14;12;;0;0;Fiat;1
D-03;Turisme;TURISMO                 ;  14;12;;0;0;Opel;5
D-03;Turisme;TURISMO                 ;  14;12;;0;0;Renault;10
D-03;Turisme;TURISMO                 ;  14;12;;0;0;Seat;15
D-03;Turisme;TURISMO                 ;  14;12;;0;0;Skoda;1
D-03;Turisme;TURISMO                 ;  14;13;;0;0;Ford;3
D-03;Turisme;TURISMO                 ;  14;13;;0;0;Mercedes benz;1
D-03;Turisme;TURISMO                 ;  14;13;;0;0;Nissan;4
D-03;Turisme;TURISMO                 ;  14;13;;0;0;Peugeot;5
D-03;Turisme;TURISMO                 ;  14;13;;0;0;Rover;1
D-03;Turisme;TURISMO                 ;  14;13;;0;0;Subaru;1
D-03;Turisme;TURISMO                 ;  14;15;;0;0;Chrysler;1
D-03;Turisme;TURISMO                 ;  14;16;;0;0;Volvo;1
D-03;Turisme;TURISMO                 ;  14;19;;0;0;Bmw;1
D-03;Turisme;TURISMO                 ;  15;5;;0;0;;1
D-03;Turisme;TURISMO                 ;  15;8;;0;0;Seat;2
D-03;Turisme;TURISMO                 ;  15;9;;0;0;Renault;1
D-03;Turisme;TURISMO                 ;  15;10;;0;0;Nissan;1
D-03;Turisme;TURISMO                 ;  15;10;;0;0;Peugeot;1
D-03;Turisme;TURISMO                 ;  15;10;;0;0;Volkswagen;3
D-03;Turisme;TURISMO                 ;  15;11;;0;0;Citroen;4
D-03;Turisme;TURISMO                 ;  15;11;;0;0;Honda;5
D-03;Turisme;TURISMO                 ;  15;11;;0;0;Hyundai;3
D-03;Turisme;TURISMO                 ;  15;11;;0;0;Seat;1
D-03;Turisme;TURISMO                 ;  15;12;;0;0;Audi;2
D-03;Turisme;TURISMO                 ;  15;12;;0;0;Ford;2
D-04;Turisme;TURISMO                 ;  36;9;;0;0;Citroen;1
D-04;Turisme;TURISMO                 ;  38;7;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  40;7;;0;0;Seat;2
D-04;Turisme;TURISMO                 ;  41;7;;0;0;Seat;4
D-04;Turisme;TURISMO                 ;  42;7;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  43;8;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  45;6;;0;0;Seat;1
D-04;Turisme;TURISMO                 ;  49;8;;0;0;Renault;1
D-05;Camió;CAMION                  ;;0;;0;1195;Iveco;1
D-05;Camió;CAMION                  ;;0;;0;1290;Mercedes benz;2
D-05;Camió;CAMION                  ;   3;0;;0;636;Peugeot;1
D-05;Camió;CAMION                  ;   5;0;;0;895;Mercedes benz;1
D-05;Camió;CAMION                  ;   5;0;;0;1376;Volkswagen;2
D-05;Camió;CAMION                  ;   6;0;;0;400;Nissan;1
D-05;Camió;CAMION                  ;   6;0;;0;574;Volkswagen;2
D-05;Camió;CAMION                  ;   6;0;;0;595;Iveco;1
D-05;Camió;CAMION                  ;   6;0;;0;600;Iveco;1
D-05;Camió;CAMION                  ;   6;0;;0;881;Nissan;1
D-05;Camió;CAMION                  ;   7;0;;0;743;;1
D-05;Camió;CAMION                  ;   8;0;;0;1525;Ford;1
D-05;Camió;CAMION                  ;   9;0;;0;560;Iveco;1
D-05;Camió;CAMION                  ;   9;0;;0;945;Nissan;1
D-05;Camió;CAMION                  ;  10;0;;0;592;Citroen;1
D-05;Camió;CAMION                  ;  10;0;;0;690;Iveco;1
D-05;Camió;CAMION                  ;  11;0;;0;978;Ford;1
D-05;Camió;CAMION                  ;  12;0;;0;800;Peugeot;1
D-05;Camió;CAMION CAJA             ;;0;;0;2655;Iveco;1
D-05;Camió;CAMION CAJA             ;   7;0;;0;300;Iveco;1
D-05;Camió;CAMION CAJA             ;   7;0;;0;21290;Nissan;1
D-05;Camió;CAMION CAJA             ;  10;0;;0;3500;Renault;1
D-05;Camió;FURGONETA               ;   0;0;;0;956;Peugeot;1
D-05;Camió;FURGONETA               ;   2;0;;0;1200;Fiat;1
D-05;Camió;FURGONETA               ;   4;0;;0;730;Fiat;1
D-05;Camió;FURGONETA               ;   5;0;;0;1400;Fiat;1
D-05;Camió;FURGONETA               ;   6;0;;0;819;Ford;1
D-05;Camió;FURGONETA               ;   7;0;;0;1248;Ford;1
D-05;Camió;FURGONETA               ;   8;0;;0;645;Fiat;1
D-05;Camió;FURGONETA               ;   8;0;;0;654;Ford;1
D-05;Camió;FURGONETA               ;   8;0;;0;1000;Volkswagen;1
D-05;Camió;FURGONETA               ;   8;0;;0;1505;Citroen;1
D-05;Camió;FURGONETA               ;  10;0;;0;1230;Fiat;1
D-05;Camió;FURGONETA               ;  11;0;;0;1050;Volkswagen;1
D-05;Camió;FURGONETA               ;  11;0;;0;1607;Ford;1
D-05;Camió;FURGONETA               ;  16;0;;0;900;Mercedes benz;1
D-05;Camió;FURGONETA               ;  17;0;;0;575;Renault;1
D-05;Camió;FURGONETA               ;  20;0;;0;575;Renault;1
D-05;Camió;FURGONETA MIXTA         ;;0;;0;545;Renault;2
D-05;Camió;FURGONETA MIXTA         ;;0;;0;560;Citroen;1
D-05;Camió;FURGONETA MIXTA         ;;0;;0;1610;Mercedes benz;1
D-05;Camió;FURGONETA MIXTA         ;  16;0;;0;655;Citroen;1
D-05;Camió;FURGONETA MIXTA         ;  16;0;;0;655;Peugeot;1
