titulo,categoria,convoca,plazo,resumen,boletin,contacto_y_telefono,correo_electronico,web
"Becas de Excelencia Deloitte","Becas y ayudas al estudio","Deloitte","11/09/2015","<strong></strong>Programa de ayudas económicas para estudiantes universitarios y universitarias que decidan continuar su formación con un <strong>Máster universitario</strong> de determinadas ramas de conocimiento y cuyos resultados académicos reflejen una trayectoria sólida y brillante.<br/><br/>Las ayudas de esta primera edición serán para alumando que vaya a comenzar un Máster universitario en el curso 2015/2016 de <strong>al menos 60 créditos ECTS</strong> en una <strong>institución española</strong> del ámbito de <br/><p>la educación superior (pública o privada).</p> <p>Deloitte cubrirá a las personas candidatas seleccionadas <strong>parte del coste del Máster</strong>  premiando así su esfuerzo y su talento. Además, les dará la oportunidad  de incorporarse a la Firma para realizar las prácticas del Máster con  la posibilidad de continuar posteriormente su carrera profesional en  ella.</p><p><b>Requisitos:</b></p><ul><li>Haber nacido en 1990 o en años posteriores</li><li>Tener nacionalidad de un  Estado miembro de la Unión Europea</li><li>Terminar los estudios de Grado o  Doble Grado en el curso 2014/2015</li><li>Tener una nota media del expediente  académico superior a: Rama Ciencias Empresariales: 7,5; Rama Técnica  (Ingenierías): 6,5; Rama Jurídica: 7,5</li><li>Ser alumnado matriculado o  prematriculado en un Máster universitario en el curso 2015/2016 de al  menos 60 créditos ECTS en una institución española del ámbito de la  educación superior (pública o privada) cuya área de estudio esté  incluida en el listado de la convocatoria.</li></ul><p><b>Dotación:</b></p><p>Deloitte concederá anualmente un total de diez becas que cubrirán el 75%  del coste de la matrícula del Máster con un máximo de 4.000€ por  persona.</p>","<a href="http://www2.deloitte.com/content/dam/Deloitte/es/Documents/careers/Becas%20de%20Excelencia%20Deloitte%20-%20Bases.pdf">Bases de la convocatoria</a>","<strong>Deloitte</strong> <br/>Madrid","<a href="mailto:becasexcelencia@deloitte.es">becasexcelencia@deloitte.es</a>","<a href="http://www2.deloitte.com" title="Abre en ventana nueva">www2.deloitte.com</a>"
"Becas de doctorado con destino Luxemburgo en el Instituto Max Planck","Becas y ayudas al estudio","Instituto Max Planck","15/09/2015","Becas de doctorado con <strong>destino Luxemburgo en el Instituto Max Planck.<br/><br/></strong>  <p><strong>Requisitos:</strong>dirigido a estudiantes internacionales de doctorado que quieran completar allí su tesis durante el próximo año.</p>  <p>Para poder solicitar una de estas ayudas es necesario enviar la siguiente documentación:</p>  <ul><li>El impreso de solicitud completo.</li><li>Una carta de presentación que tenga una extensión  de una página, en la que se detalle la motivación para estudiar en este  instituto.</li><li>Un currículum vitae</li><li>Resumen del proyecto de la tesis doctoral (con  una extensión máxima de dos páginas) en el que se incluya el tema y la  descripción del plan de trabajo.</li><li>Dos cartas de recomendación, y una de ellas  deberá estar escrita por el tutor del doctorado.</li></ul>  <p><strong>Fecha límite: 15 de Septiembre</strong></p>","","<p>Max Planck Institute Luxembourg</p>  <p>for International, European and Regulatory Procedural Law</p>  <p>4, rue Alphonse Weicker L - 2721 Luxembourg</p>  <p>Tel.: +35 2 26 94 88</p>","<p><a href="mailto:info@mpi.lu"></a><a href="http://mailto:info@mpi.lu" title="Ir a mailto:info@mpi.lu" rel="external"></a><a href="mailto:info@mpi.lu" title="Enviar correo electrónico a info@mpi.lu">info@mpi.lu</a></p>","<p><a href="http://www.mpi.lu/guest-program/max-planck-luxembourg-scholarships/"></a><a href="http://www.mpi.lu/guest-program/max-planck-luxembourg-scholarships/" title="Ir a http://www.mpi.lu/guest-program/max-planck-luxembourg-scholarships/" rel="extern"
"2.356 Becas de Colaboración para el curso 2015/2016","Becas y ayudas al estudio","Ministerio de Educación, Cultura y Deporte","15/09/2015","<p>Se convocan becas de colaboración deestudiantes en departamentos universitarios para el curso académico 2015/2016del Ministerio de Educación, Cultura y Deporte.</p><p>Se trata de promover la iniciación en tareas de investigación de los/as estudiantes universitarios que vayan afinalizar los estudios de segundo ciclo o de Grado o que estén cursando 1ºcurso de Másteres universitarios oficiales, mediante la asignación de una beca que les permita iniciarse en tareas de investigación vinculadas con los estudios que están cursando y facilitar su futura orientación profesional o investigadora.</p><p>No se concederán estas becas para el alumnado que esté cursando el Proyecto de Fin de Carrera cuando éste no constituya una asignatura del plan de estudios.</p><p><strong>Dotación:</strong>Se establecen 2.356, con una dotación total y única de la beca para todos los beneficiarios de 2.000 euros.</p><p><strong>Entre los requisitos se establecen:</strong></p><p>· No estar en posesión o en disposición legal de obtener un título académico de Licenciatura, Ingeniería, Arquitectura, Graduado o Máster oficial.</p><p>· Estar matriculado/a en 2015/2016 en enseñanza oficial de la totalidad de las asignatura o créditos que le resten para finalizar los estudios.</p><p>· Haber superado todo el primer ciclo y, al menos, el 45% de los créditos que integran el segundo ciclo, con excepción de Medicina, en la que deben haber superado el 60%. Los/as estudiantes de Grado han de encontrarse cursando los últimos créditos para completar los requisitos para la obtención del título y haber superado 180 créditos.</p><p>· Tener como nota media de los créditos superados:</p><p>o 7,25 para la rama de Ingeniería y Arquitectura o Enseñanzas Técnicas.</p><p>o 7,70 para las ramas de Ciencias o CienciasExperimentales y para Ciencias Sociales y Jurídicas.</p><p>o 7,80 para la rama de Ciencias de la Salud.</p><p>o 8,00 para la rama de Artes y Humanidades.</p><p>· También para estudiantes universitario de 1º curso de Másteres oficiales que consten en su expediente académico con los siguientes requisitos:</p><p>o No estar en posesión o en disposición legal de obtener un título académico de Máster oficial o Doctor.</p><p>o Estar matriculado en 2015/2016 en enseñanza oficial de la totalidad de las asignaturas o créditos del 1º curso de Máster.</p><p>o Haber obtenido en el expediente académico correspondiente a los estudios universitario previos que dan acceso al Máster la nota media establecida en función de la rama de conocimiento de procedencia.</p><p>Una comisión de selección se encargará de la evaluación de las solicitudes. Los departamentos universitarios valorarán el proyecto de colaboración presentado teniendo en cuenta:</p><p>1. Contenido innovador del proyecto.</p><p>2. Aplicación del trabajo a desarrollar tanto en el propio departamento como fuera del mismo.</p><p>3. Posible continuidad en futuros proyectos de investigación.</p><p>4. Introducción de las nuevas tecnologías en los métodosde trabajo.</p><p><strong>Solicitudes:</strong> Se deberá cumplimentar electrónicamente en la dirección:</p><p><a title="Ir a https://sede. educacion.gob.es" href="https://sede.%20educacion.gob.es/"></a><a href="https://sede. educacion.gob.es/" title="Ir a https://sede. educacion.gob.es/" rel="external">https://sede.educacion.gob.es</a> en el apartado correspondiente a «Trámites y Servicios».</p><p>Se completará el proceso electrónico de presentación de la solicitud acompañado del esquema del proyecto de colaboración y la evaluación del mismo por el departamento específico, una vez completado este proceso la solicitud quedará presentada, o por cualquiera de los medios establecidos en la Ley30/92, 26 de noviembre de Régimen Jurídico de Administraciones Públicas y delProcedimiento Administrativo Común.</p><p><strong>Plazo de presentación solicitudes será desde el 1 de julio hasta el 15 de septiembre de 2015.</strong></p>","<a href="http://www.boe.es/boe/dias/2015/06/30/pdfs/BOE-A-2015-7290.pdf" title="Ir a http://www.boe.es/boe/dias/2015/06/30/pdfs/BOE-A-2015-7290.pdf" rel="external">BOE 30/06/2015</a>","Sede Central y Secretaría de Estado de Educación, Formación Profesional y Universidades<br/><p>Calle Alcalá, 34. 28014 Madrid<strong></strong><strong>.</strong> Tel.: 91 701 80 00</p>","","<a href="https://owa.gijon.es/owa/redir.aspx?C=eudmMtwjREWHq96Jou_Y4aBin7eehtIInrabQwINhMPJ55d5JIm5IfXVMEqLiu5Y3D7cvDgFhLI.&amp;URL=http%3a%2f%2fwww.mecd.gob.es%2fportada-mecd%2f">http://www.mecd.gob.es/portada-mecd/</a>"
"Ayudas al perfeccionamiento artístico profesional de titulados/as superiores en centros de enseñanzas artísticas del Principado de Asturias<strong><br/></strong>","Becas y ayudas al estudio","Consejería de Educación, Cultura y Deporte","15/09/2015","Ayudas para el perfeccionamiento artístico profesional de personas tituladas en centros de enseñanzas artísticas.<br/><br/>Pueden solicitar estas ayudas personas que:<br/> <br/><ul><li>Hayan obtenido el título superior en cualquiera de los centros superiores de enseñanzas artísticas del Principado de Asturias dentro de los cinco años anteriores a la publicación en el BOPA de estas bases</li><li>Hayan estado matriculadas en una acción formativa que suponga una ampliación de sus estudios en el curso académico inmediatamente anterior a la fecha de convocatoria de estas ayudas</li><li>No haber obtenido esta misma ayuda en convocatorias anteriores</li><li>Haber finalizado la actividad antes del día 31 de agosto de 2015</li></ul><p>Se puntuará los proyectos valorando el expediente académico, el interés artístico de la actividad formativa, la duración y la movilidad a otros países.</p>Las solicitudes se presentarán en el Registro General de la Consejería de Educación, Cultura y Deporte, Edificio Administrativo de Servicios Múltiples, C/ Coronel Aranda, nº 2, Oviedo, hasta el 15 de septiembre.","<h6><a href="https://sede.asturias.es/bopa/2015/07/23/2015-11642.pdf">BOPA 23/07/2015</a></h6>","<p>Consejería de Educación, Cultura y Deporte, Edificio Administrativo de Servicios Múltiples</p><p>C/ Coronel Aranda, nº 2   Oviedo</p>","",""
"Becas de investigación Canon en Japón","Becas y ayudas al estudio","CANON Foundation in Europe","15/09/2015","Estas becas se convocan anualmente.    <p>Están dirigidas a estudiantes europeos con un máster obtenido en los últimos 10 año, para realizar estancias en Japón.</p>  <p>Se trata de convenios entre entidades de Japón y los países de Europa. Los estudiantes japoneses puedan realizar estancias de investigación en algún centro o institución europea. </p>  <p>El periodo mínimo de estancia en Japón es de 3 meses y el máximo de un año. </p>  <p>Entre 1990 y 2013 han sido 24 los españoles beneficiarios de una de estas becas, de un total de 179. Las instituciones españolas que han establecido convenio en este programa son tres.</p>  <p>Se convocan anualmente y el plazo permanece abierto hasta el 15 de septiembre de cada año.</p>  <p>Quienes resulten seleccionados comenzarán en enero del año siguiente, como pronto.</p>","<a href="http://www.canonfoundation.org/programmes_1_fellow.php" title="Ir a http://www.canonfoundation.org/programmes_1_fellow.php" rel="external">Bases</a>","<p>Canon Foundation in Europe<br/> P. O. Box 2262. 1180 EG Amstelveen. The Netherlands<br/> Tel.:+31 20 545 8934<br/> Fax. +31 20 712 8934<br/> </p>","<a href="mailto:foundation@canon-europe.com" title="Enviar correo electrónico a foundation@canon-europe.com">foundation@canon-europe.com</a>","<p><a href="https://www.canonfoundation.org/programmes_1_fellow.php" title="Ir a https://www.canonfoundation.org/programmes_1_fellow.php" rel="external">https://www.canonfoundation.org/programmes_1_fellow.php<strong></strong></a></p>"
"Becas "La Caixa" y Agencia EFE prácticas formativas Periodismo en España y Extranjero","Becas y ayudas al estudio","Obra Social "La Caixa" y Agencia EFE","18/09/2015","<p>La Fundación Bancaria &quot;La Caixa&quot; y la Agencia EFE publican la convocatoria de 15 becas destinadas a alumnos/as del último curso de Grado o Licenciatura en Periodismo y/o Comunicación Audiovisual de cualquier universidad española, para realizar 18 meses de prácticas formativas en la Agencia EFE.</p>    <p>Lo primeros 9 meses, de noviembre de 2015 a julio de 2016, las prácticas se realizarán en las delegaciones de la Agencia EFE en comunidades autónomas española y el segundo periodo de 9 meses, de noviembre de 2016 a julio de 2017 en las delegaciones internacionales en Europa, Países Iberoamericanos, América del Norte, África y Asia.</p>    <p><strong>Dotación:</strong></p>  <ul><li>Bolsa de estudios de dotación mensual de 650 € los primeros 9 meses y 1.300 € para cada uno de los meses de prácticas internacionales.</li></ul>  <ul><li>Ayuda de desplazamiento, cuyo importe será de 500 € para los destinos europeos y de 1.000 € para resto de destinos.</li></ul>  <ul><li>Matrícula en el Máster en Periodismo Internacional de la Universidad Nacional de Educación a Distancia y la Agencia EFE.</li></ul>  <ul><li>Seguro multiasistencia de viaje.</li></ul>    <p><strong>Entre los requisitos:</strong></p>  <ul><li>Nacionalidad española.</li></ul>  <ul><li>Alumnos/as matriculados/as en último curso de Grado o Licenciatura en Periodismo y/o Comunicación Audiovisual con un mínimo de 30 créditos por cursar.</li></ul>  <ul><li>La beca deberá solicitarse para realzar las prácticas en la sede de la Agencia EFE en Madrid y sus delegaciones de Alicante, Barcelona, Bilbao, Málaga, Murcia, Palma, Pamplona, Santiago de Compostela, Tenerife, Valencia, Valladolid y Zaragoza.</li></ul>  <ul><li>Dominio del castellano y lengua propia o cooficial de la comunidad autónoma en la que se realicen las prácticas.</li></ul>  <ul><li>Buen expediente académico, buenos conocimientos de inglés y del idioma necesario para las delegaciones internacionales.</li></ul>  <ul><li>Durante el disfrute de la beca no se podrá ser titular de ninguna beca o ayuda económica de otro organismo.</li></ul>  <p></p>  <p><b>Proceso selectivo:</b></p><p>Se realizará mediante concurrencia competitiva y realización de una prueba escrita y entrevista personal.</p>  <p></p>  <p><strong>Solicitudes:</strong> <br/></p><p>Las personas interesadas dirigirán su <a href="http://www.efeescuela.es/noticias/la-agencia-efe-y-la-fundacion-bancaria-la-caixa-convocan-quince-becas-de-periodismo/">solicitud</a>, junto a la documentación relatada en las bases (currículum vitae, fotocopia del DNI, fotografía reciente tamaño carnet, etc.) por correo electrónico y en formato .pdf a la dirección escuela@efe.es</p>  <p><strong></strong></p>  <p>Plazo de solicitudes hasta el 18 de septiembre de 2015</p>","<a href="http://obrasocial.lacaixa.es/deployedfiles/obrasocial/Estaticos/pdf/Becas/Bases_Periodismo_2015_es.pdf" title="Ir a http://obrasocial.lacaixa.es/deployedfiles/obrasocial/Estaticos/pdf/Becas/Bases_Periodismo_2015_es.pdf" rel="external">bases</a>","<p>Agencia EFE España</p>  <p>Avda. de Burgos, 8. 28036 Madrid</p>  <p>Tel.: 913 46 71 00</p>","","<a href="http://www.efeescuela.es/la-caixa-agencia-efe/" title="Ir a http://www.efeescuela.es/la-caixa-agencia-efe/" rel="external">lacaixa.effe</a>"
"175 Becas EDP","Becas y ayudas al estudio","Fundación EDP","18/09/2015","<p>La Fundación EDP destina un millón de euros a la formación de alumnado de la Universidad de Oviedo.</p>  <p><strong>Dirigidas a:</strong></p>  <p>Alumnado de más de 30 especialidades de distintas Facultades y Escuelas, así como a aquellos que están cursando un postgrado o máster universitario. Entre las titulaciones figuran Administración y Dirección de Empresas, Comercio y Marketing, Química o Ingeniería Eléctrica.</p>  <p><strong>Duración:</strong></p>  <p>Cada beca tiene una duración de seis meses prorrogables.</p>  <p><strong>Periodo formativo:</strong></p>  <p>Comenzará en el mes de octubre, con la incorporación de cada alumno o alumna al centro de trabajo adjudicado. Las prácticas se desarrollarán en todas las áreas de la compañía, bajo la supervisión de tutores y tutoras, que formarán y ayudarán a los y las estudiantes.</p>  <p>Las solicitudes se realizarán a través de la aplicación de prácticas en la página web de la Universidad de Oviedo cuyo enlace directo es: <a href="https://cassi.uniovi.es/cas/login?service=https%3A%2F%2Fsies.uniovi.es%2Fserviciosacademicos%2Fj_acegi_cas_security_check">uniovi.es/serviciosacademicos</a><u></u></p>  <p>Plazo de solicitud del 7 al 18 de Septiembre de 2015.</p>  <p><strong>Plazo de inscripción:</strong></p>  <p>Del 7 al 18 de septiembre, a través de la aplicación de prácticas en la página web de la Universidad de Oviedo.</p>  <p>Además del convenio con la Universidad de Oviedo, la Fundación EDP ha firmado acuerdos con otras universidades y escuelas españolas para favorecer la formación de más estudiantes en las diferentes instalaciones y centros de trabajo que la compañía tiene en otras comunidades. Así, este curso se incorporarán más de 15 alumnos en los centros de Madrid, Barcelona, La Coruña, Valencia, Elche y Zaragoza.</p>","<p><a href="http://www.fundacionedp.es/es/noticias/la-fundacion-edp-destina-un-millon-de-euros-a-la-formacion-a-alumnos-de-la-universidad-de-oviedo.html">triptico</a></p>","<p>Fundación EDP<strong></strong></p>","","<p><a href="http://www.fundacionedp.es/es/noticias/la-fundacion-edp-destina-un-millon-de-euros-a-la-formacion-a-alumnos-de-la-universidad-de-oviedo.html">FundacionEDP</a></p>"
"BecaShopAlike "Berlin Starup Calling 2015"","Becas y ayudas al estudio","Visual Meta GmbH","20/09/2015","<p>La plataforma de compras ShopAlike busca la mejor idea de negocio online de 2015, que será premiada con una ayuda de 1.500 € para su puesta en marcha.</p>  <p>Puede participar alumnado matriculado en el momento de presentar el proyecto en cualquiera de las universidades españolas o centros de estudios superiores.</p>  <p>Para participar debes presentar un ensayo redactado en inglés, en formato pdf, con un mínimo de 5 páginas y un máximo de 10 (Times New Roman, 12, interlineado 1.5).</p>  <p>Se valorará la innovación y creatividad de la idea, la viabilidad del proyecto, la oportunidad de mercado y la capacidad de comunicación del candidato. <strong></strong></p>","","","<p><strong><a href="mailto:beca@shopalike.es">beca@shopalike.es</a></strong><strong></strong></p>","<p><strong><a href="http://www.shopalike.es/beca">http://www.shopalike.es/beca</a></strong><strong></strong></p>"
"Ayudas para adquisición de libros de texto y material escolar curso 2015/2016 en centros concertados de Asturias","Becas y ayudas al estudio","Consejería de Educación y Cultura del Principado de Asturias","25/09/2015","<p>Se convocan ayudas para la adquisición de libros de texto y material didáctico complementario durante el curso académico 2015/2016 en centros docentes privados concertados de la comunidad del Principado de Asturias.</p>    <p><strong>Dotación</strong>: importe global de 480.945 euros. La cuantía individual será de 105 € por alumno/a mediante concurrencia competitiva. el abono de las ayudas se realizará mediantes ingreso en cuenta bancaria.</p>    <p><strong>Entre los requisitos de los/as beneficiarios/as:</strong></p>  <ul><li>Estar matriculados/as en cualquier curso de Educación Primaria, Educación Secundaria o EBO en el curso 2015/2016 en centros docentes privados concertados del Principado de Asturias.</li><li>No repetir curso.</li><li>Que la unidad familiar del alumno/a no supere en el último ejercicio del que la Agencia Estatal de la Administración Tributaria disponga de los datos fiscales de todos los contribuyentes, los siguientes umbrales de renta:<ul><li>Familias de 2 miembros (monoparentales): 10.000 €</li><li>Familias de 3 miembros: 15.000 €</li><li>Familias de 4 miembros: 20.000 €</li><li>Familias de 5 miembros: 25.000 €</li><li>Familias de 6 miembros: 30.000 €</li><li>Familias de 7 miembros: 35.000 €</li><li>Familias de 8 miembros: 40.000 €</li><li>A partir del 8º miembro, por cada muevo miembro computable, se añadirán 2.500 €</li></ul></li><li>Para el alumnado con necesidad específica de apoyo educativo derivada de discapacidad o de alta capacidad intelectual el umbral será incrementado en 5.000 euros.</li><li>También se incrementará el umbral, previa acreditación documental, en el caso de familias numerosas legalmente reconocidas:<ul><li>Familias categoría general: 3.000 euros</li><li>Familias categoría especial: 5.000 euros</li></ul></li></ul>  <p></p>  <p><strong>Solicitudes:</strong> Se entregarán mediante modelo facilitado en el centro educativo, en la propia Secretaría del centro en que esté matriculado el alumno/a solicitante, a través de cualquiera de las formas establecidas en la Ley 30/92, 26 de noviembre, de Régimen Jurídico de Administraciones Públicas y del Procedimiento Administrativo Común, así como telemáticamente en la <a href="https://sede.asturias.es/portal/site/Asturias/menuitem.bb5c991774f73036d9db8433f2300030/?vgnextoid=8a47d10edd26c210VgnVCM1000002f030003RCRD&amp;vgnextchannel=c295242274c5e010VgnVCM1000000100007fRCRD&amp;i18n.http.lang=es">sede electrónica</a> del Principado de Asturias</p>  <p></p>  <strong>Plazo de solicitudes desde el 14 hasta el 25 de septiembre de 2015</strong>","<a href="https://sede.asturias.es/bopa/2015/09/07/2015-13675.pdf" title="Ir a https://sede.asturias.es/bopa/2015/09/07/2015-13675.pdf" rel="external">BOPA 07/09/2015</a>","<p>Unidad de Servicios Complementarios Educativos de la Dirección General de Personal Docente y Planificación Educativa de la Consejería de Educación Y Cultura</p>  <p>Plaza de España, 5, Planta Baja</p>  <p>33007 Oviedo (Asturias)</p>  Tel.: 985 10 86 16","","<a href="https://www.educastur.es/" title="Ir a https://www.educastur.es/" rel="external">https://www.educastur.es/</a>"
"Beca "Antón" de ayuda a la creación escultórica 2015","Becas y ayudas al estudio","Centro de Escultura de Candás, Museo Antón","30/09/2015","<p>El Centro de Escultura de Candás, Museo Antón, convoca en su XXIII edición la “Beca Antón de Ayuda a la Creación Escultórica”.</p><p>La Beca, patrocinada por la Fundación EDP, tiene por objeto la elaboración de un proyecto expositivo de escultura para realizar en las salas de exposiciones temorales del Museo Antón de Candás.</p><p></p><p><b>Requisitos:</b></p><p>Podrán optar todos los y las artistas o grupos artísticos españoles o residentes en España, sin  limite de edad.</p><p></p><p><b>Documentación:</b></p><p>Presentación de una carpeta, en formato Din A4, con los siguientes documentos:</p><ul><li>Currículum Vitae de la persona participante</li><li>Documentación fotográfica de obra reciente de la persona participante (mínimo 5 fotografías)</li><li>Memoria descriptiva del proyecto expositivo</li><li>No podrán presentarse personas que hayan sido becadas en ediciones anteriores</li><li>Ninguno de los documentos entregados presentará nota o inscripción que pueda identificar a la persona concursante.<br/></li></ul><p><b>Dotación:</b></p><p>La  cuantía de la misma es de 6.000 € </p><p><b>Más información y envíos al:</b></p><p>Centro de Escultura de Candás, Museo Antón, Plaza del Cueto s./n. 33430 Candás – Asturias</p><p><b>Plazo de admisión:</b></p><p>Finaliza el día 30 de septiembre de 2015 (<strong></strong>inclusive)</p>","<a href="http://museoanton.com/uploads/files/657994001435222863-uploadsphotos991435222862-bases-beca_2015pdf.pdf">Bases</a>","Centro de Escultura de Candás, Museo Antón<br/><br/>Plaza del Cueto s./n. 33430 Candás – Asturias<br/><br/>Tel.: <strong></strong>985 87 18 00<strong><br/></strong>","<a href="mailto:info@museoanton.com">info@museoanton.com</a>","<a href="http://museoanton.com/eventos/event/4/" title="Ir a http://museoanton.com/eventos/event/4/" rel="external">museoanton</a>"
"Ayudas MECD alumnado con necesidad específica de apoyo educativo","Becas y ayudas al estudio","Ministerio de Educación, Cultura y Deporte","30/09/2015","<p>Se convocan, para el curso 2015-2016 las siguientes ayudas individualizadas:</p>  <ul><li><b>Ayudas  directas para el alumnado incluyendo al afectado por TDAH (Trastorno por  déficit de atención por hiperactividad) que requiera por un periodo de su  escolarización o a lo largo de toda ella, determinados apoyos y atenciones  educativas específicas derivadas de discapacidad o trastornos graves de  conducta.</b></li></ul><ul><li><b>Subsidios  por necesidades educativas especiales derivadas de discapacidad o  trastorno grave de conducta para familias numerosas.</b></li></ul><ul><li><b>Ayudas  para programas específicos complementarios a la educación reglada para  alumnado con necesidad específica de apoyo educativo asociado a altas  capacidades intelectuales.</b></li></ul>  <p><strong>Requisitos:</strong></p>  <ul><li><u>Alumnado que presenta necesidades educativas especiales derivadas de discapacidad o trastorno grave de conducta:</u></li></ul>  <p><b>1.</b> - Presentar necesidad específica de apoyo educativo derivada de discapacidad o trastornos graves de conducta siempre que dicha necesidad haya sido acreditada por alguna de las siguientes vías:</p>  <ul><li>Certificado de un equipo de valoración y orientación de un centro base del Instituto de Mayores y de Servicios Sociales u órganos correspondiente de la comunidad autónoma.</li><li>Certificado de un equipo de orientación educativa y psicopedagógica o del departamento de orientación dependientes de la administración educativa correspondiente.</li><li>Certificado de discapacidad.</li></ul>  <p><b>2.</b>  - Tener cumplidos 2 años de edad al 31 de diciembre de 2014. Excepcionalmente, podrán concederse ayudas a alumnos/as menores de 2 años siempre que los equipos correspondientes certifiquen la necesidad de escolarización más temprana por razón de las características de la discapacidad.</p>  <p><b>3.</b>  - Estar escolarizado/a en centro específico, en unidad de educación especial de centro ordinario o en centro ordinario que escolarice alumnos/as que presenten necesidades educativas especiales, que hayan sido creados o autorizados definitivamente como tales por la administración educativa competente, en la fecha de terminación del plazo de presentación solicitudes.</p>  <p><b>4. </b> - Estar cursando alguno de los siguientes niveles educativos:</p>  <ul><li>Educación Infantil</li><li>Educación Primaria</li><li>Educación Secundaria Obligatoria</li><li>Bachillerato</li><li>Ciclos Formativos de Grado Medio y Superior</li><li>Enseñanzas Artísticas Profesionales</li><li>Formación Profesional Básica</li><li>Programas de Formación para la transición a la vida adulta.  </li></ul><p><b>5.</b>  - Además para obtener el subsidio ser requerirá ser miembro de familia numerosa de cualquier categoría, de acuerdo con la normativa vigente.</p>  <ul><li><u>Alumnado con altas capacidades:</u></li></ul>  <p><b>1. </b>-  Presentar necesidad específica de apoyo educativo asociada a alta capacidad intelectual siempre que dicha necesidad haya sido creada mediante certificado de un equipo de orientación educativa y psicopedagógica o del departamento de orientación dependiente de la administración educativa correspondiente.</p>  <p><b>2.</b> -  Tener cumplidos 6 años de edad a 31 de diciembre de 2015.</p>  <p><b>3. </b> - Estar cursando alguno de los siguientes niveles educativos:</p>  <ul><li>Educación Primaria</li><li>Educación Secundaria Obligatoria</li><li>Bachillerato</li><li>Ciclos Formativos de Grado Medio y Superior</li><li>Enseñanzas Artísticas Profesionales</li></ul>    <p>Las solicitudes tanto de ayuda como de subsidio deberán cumplimentarse mediante el formulario accesible por internet en la dirección <a href="http://www.mecd.gob.es/portada-mecd/" title="Abre en ventana nueva">www.mecd.gob.es</a> o a través de la sede electrónica del Ministerio de Educación, Cultura y Deporte en la dirección <a href="https://sede.educacion.gob.es/portada.html" title="Abre en ventana nueva">https://sede.educacion.gob.es</a> en el apartado correspondiente a &quot;Trámites y Servicios&quot;.</p><p><b>El plazo de presentación de solicitudes se extenderá hasta el 30 de septiembre de 2015 inclusive.</b></p>","<a href="http://www.boe.es/boe/dias/2015/08/01/pdfs/BOE-A-2015-8699.pdf" title="Ir a http://www.boe.es/boe/dias/2015/08/01/pdfs/BOE-A-2015-8699.pdf" rel="external">BOE 01/08/2015</a>","<p>Secretaría de Estado de Educación, Formación Profesional y Universidades. Ministerio de Educación, Cultura y Deporte</p>  <p>Calle Alcalá, 34. 28014 Madrid<strong></strong></p>  <p>Tel.: 917 01 80 00</p>","","<a href="http://www.mecd.gob.es/portada-mecd/">www.mecd.gob.es/portada-mecd</a>"
