Capítol,"Text Capítol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrees,"Text Àrees",Política,"Text Política","Grup de programes","Text Grup de programes",Programes,"Text Programes",Subprogrames,"Text Subprogrames","CRÉDIT INICIAL"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció civil",1301,"Administració general de prevenció i seguretat",13012,"Desenvolupament professional prevenció i","76.778,57"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció civil",1301,"Administració general de prevenció i seguretat",13013,"Assessorament legal a la gerència i òrga","33.364,56"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció civil",1301,"Administració general de prevenció i seguretat",13014,"Desenvolupament dels serveis de GUB i SP","125.050,57"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció civil",1301,"Administració general de prevenció i seguretat",13015,"Comunicació interna i externa SP","19.036,03"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1321,"Seguretat ciutadana",13212,"Serveis generals de la Guàrdia Urbana","4.108.510,25"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1322,"Prevenció de la delinqüència",13221,"Prevenció de la delinqüència","7.382,73"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",135,"Protecció civil",1351,"Protecció civil",13511,"Protecció civil","84.232,81"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",136,"Servei de prevenció i extinció d'incendis",1361,"Prevenció i extinció d'incendis i salvament",13612,"Intervenció en extinció d’incendis i sal","896.851,02"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habtatge i urba",1501,"Administració d'Ecologia Urbana",15011,"Despeses generals d'Ecologia Urbana","324.012,09"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habtatge i urba",1501,"Administració d'Ecologia Urbana",15013,"Planificació Ecologia Urbana","34.339,00"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habtatge i urba",1501,"Administració d'Ecologia Urbana",15014,"Millora contínua Ecologia Urbana","1.629,36"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habtatge i urba",1501,"Administració d'Ecologia Urbana",15016,"Comunicació Ecologia Urbana","15.939,72"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habtatge i urba",1501,"Administració d'Ecologia Urbana",15017,"Manteniment i conservació edificis Ecolo","7.288,00"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1514,"Projectes i estratègia",15141,"Projectes estratègics Ecologia Urbana","57.946,82"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",17,"Medi ambient",172,"Protecció i millora del medi ambient",1722,"Educació mediambiental",17221,"Educació mediambiental","9.358,80"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habtatge i urba",1501,"Administració d'Ecologia Urbana",15015,"Anàlisi i sistemes d'informació Ecologia","4.300,72"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",162,"Recollida, gestió i tractament de residus",1623,"Tractament de residus",16231,"Tractament de residus","18.109,15"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",163,"Neteja viària",1631,"Neteja viària",16311,"Neteja viària","3.250,62"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",163,"Neteja viària",1631,"Neteja viària",16312,"Avaluació de la neteja viària","80.785,16"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",165,"Enllumentat públic",1651,"Gestió de l'enllumenat públic",16511,"Gestió de l'enllumenat públic","25.456,28"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",17,"Medi ambient",172,"Protecció i millora del medi ambient",1721,"Protec.contaminació acústica-lumínica-atmosfèrica",17211,"Intervenció mediambiental","27.825,38"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15111,Llicències,"12.350,00"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15113,"Altres serveis d'actuació urbanística","14.459,42"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1512,"Gestió del sòl",15121,"Gestió del sòl","32.559,31"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1515,"Planejament de la ciutat",15151,"Planejament de la ciutat","57.174,78"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13411,"Gestió del programa de mobilitat","95.699,64"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres","1.762,22"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1516,"Control i seguiment de grans infraestructures",15161,"Control i seguiment de grans infraestruc","73.915,63"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15111,Llicències,"20.022,73"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15112,Inspeccions,"7.476,62"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen","2.904,12"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones-territori",23021,"Administració general serveis a persones","37.769,23"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","35.654,15"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics","26.047,81"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9203,"Arxiu i biblioteca municipal",92031,"Arxiu municipal administratiu","500,52"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","5.880,54"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93312,"Manteniment d’edificis centralitzats","19.125,71"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0602,"0602 Eixample",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15111,Llicències,"62.166,92"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0602,"0602 Eixample",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen","3.913,48"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0602,"0602 Eixample",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones-territori",23021,"Administració general serveis a persones","34.840,71"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0602,"0602 Eixample",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política","5.393,68"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","63.687,60"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics","19.198,68"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","676,03"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93312,"Manteniment d’edificis centralitzats","22.106,32"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15111,Llicències,"35.802,17"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen","12.940,90"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones-territori",23021,"Administració general serveis a persones","37.784,31"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2323,"Promoció de la gent gran",23231,"Promoció de la gent gran","3.003,12"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",3,"Producció de béns públics de caràcter preferent",33,Cultura,337,"Instal·lacions d'ocupació del temps lliure",3371,"Centres cívics",33711,"Gestió de centres cívics","18.638,25"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política","3.250,62"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","32.096,81"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics","30.963,18"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","29.198,95"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0604,"0604 Les Corts",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15111,Llicències,"32.364,94"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0604,"0604 Les Corts",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones-territori",23021,"Administració general serveis a persones","40.454,46"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0604,"0604 Les Corts",3,"Producció de béns públics de caràcter preferent",33,Cultura,337,"Instal·lacions d'ocupació del temps lliure",3371,"Centres cívics",33711,"Gestió de centres cívics","4.382,48"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0604,"0604 Les Corts",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política","4.695,34"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0604,"0604 Les Corts",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","35.187,20"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0604,"0604 Les Corts",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics","19.215,76"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0604,"0604 Les Corts",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","8.696,34"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93312,"Manteniment d’edificis centralitzats","9.724,16"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0605,"0605 Sarrià-Sant Gervasi",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15111,Llicències,"38.376,68"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0605,"0605 Sarrià-Sant Gervasi",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen","46.170,11"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0605,"0605 Sarrià-Sant Gervasi",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones-territori",23021,"Administració general serveis a persones","41.191,43"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política","1.795,13"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","35.934,36"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics","23.504,42"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","6.524,50"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15111,Llicències,"46.707,62"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1513,"Redacció de projectes-execució d'obres",15131,"Redacció de projectes-execució d'obres","3.352,28"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen","17.967,21"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones-territori",23021,"Administració general serveis a persones","49.764,93"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",3,"Producció de béns públics de caràcter preferent",33,Cultura,337,"Instal·lacions d'ocupació del temps lliure",3371,"Centres cívics",33711,"Gestió de centres cívics","5.340,98"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política","3.250,62"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","64.665,00"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics","11.058,18"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0606,"0606 Gràcia",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","9.447,25"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0607,"0607 Horta-Guinardó",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i disciplina",1511,"Actuació urbanística i disciplina",15111,Llicències,"22.716,85"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0607,"0607 Horta-Guinardó",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen","23.079,83"
1,"DESPESES DE PERSONAL",12,"PERSONAL FUNCIONARI",120,"RETRIBUCIONS BASIQUES",12006,"Trienis funcionaris",0607,"0607 Horta-Guinardó",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones-territori",23021,"Administració general serveis a persones","56.335,22"
