"dc:identifier";"dc:modified";"id";"lpgc:anno";"lpgc:edad";"lpgc:sexo";"lpgc:subvencion"
"254030";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254030";"2016";"58";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254033";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254033";"2016";"47";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254057";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254057";"2016";"63";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"253587";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253587";"2016";"51";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"253634";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253634";"2016";"117";"mujer";"A.E. CONV. CABILDO  "
"253716";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253716";"2016";"48";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"253761";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253761";"2016";"61";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"253772";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253772";"2016";"60";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253908";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253908";"2016";"45";"-----";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253955";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253955";"2016";"117";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"254594";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254594";"2016";"49";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254608";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254608";"2016";"84";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254613";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254613";"2016";"48";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254614";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254614";"2016";"54";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254616";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254616";"2016";"95";"-----";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"254623";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254623";"2016";"117";"mujer";"A.E. CONV. CABILDO  "
"254625";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254625";"2016";"83";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254641";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254641";"2016";"30";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254644";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254644";"2016";"64";"mujer";"A.E. CONV. CABILDO  "
"254697";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254697";"2016";"39";"mujer";"A.E. CONV. CABILDO  "
"254698";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254698";"2016";"75";"mujer";"A.E. CONV. CABILDO  "
"254699";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254699";"2016";"41";"mujer";"A.E. CONV. CABILDO  "
"254703";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254703";"2016";"29";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"254704";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254704";"2016";"50";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"254705";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254705";"2016";"65";"mujer";"A.E. CONV. CABILDO  "
"254707";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254707";"2016";"63";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254708";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254708";"2016";"42";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"254709";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254709";"2016";"56";"hombre";"------------------------------------"
"254710";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254710";"2016";"49";"mujer";"------------------------------------"
"254712";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254712";"2016";"30";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254617";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254617";"2016";"95";"-----";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254619";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254619";"2016";"57";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254622";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254622";"2016";"76";"hombre";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"254631";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254631";"2016";"60";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254632";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254632";"2016";"87";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254634";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254634";"2016";"35";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254640";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254640";"2016";"66";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254656";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254656";"2016";"54";"mujer";"A.E. CONV. CABILDO  "
"254661";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254661";"2016";"33";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"254662";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254662";"2016";"33";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254663";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254663";"2016";"64";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253437";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253437";"2016";"57";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"253454";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253454";"2016";"44";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253496";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253496";"2016";"57";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253643";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253643";"2016";"39";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"253660";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253660";"2016";"40";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"253671";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253671";"2016";"54";"mujer";"A.E. CONV. CABILDO  "
"253686";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253686";"2016";"53";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253730";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253730";"2016";"44";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253803";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253803";"2016";"29";"mujer";"A. E. EMERGENCIA SOCIAL (AEES) NO USAR "
"253822";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253822";"2016";"66";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253535";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253535";"2016";"38";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"253704";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253704";"2016";"41";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253732";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253732";"2016";"39";"-----";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253936";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253936";"2016";"20";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253951";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253951";"2016";"52";"mujer";"------------------------------------"
"254006";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254006";"2016";"59";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254666";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254666";"2016";"38";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"254671";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254671";"2016";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254678";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254678";"2016";"74";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254680";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254680";"2016";"53";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"254687";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254687";"2016";"45";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254694";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254694";"2016";"61";"hombre";"A.E. CONV. CABILDO  "
"254695";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254695";"2016";"45";"mujer";"A.E. CONV. CABILDO  "
"254486";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254486";"2016";"65";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254496";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254496";"2016";"53";"hombre";"A.E. CONV. CABILDO  "
"254513";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254513";"2016";"60";"hombre";"A.E. CONV. CABILDO  "
"254531";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254531";"2016";"79";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254542";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254542";"2016";"38";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254555";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254555";"2016";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254577";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254577";"2016";"117";"mujer";"A.E. CONV. CABILDO  "
"255776";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255776";"2016";"49";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256054";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256054";"2016";"34";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"256056";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256056";"2016";"51";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256090";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256090";"2016";"43";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"256117";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256117";"2016";"62";"hombre";"A.E. CONV. CABILDO  "
"256193";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256193";"2016";"43";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256255";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256255";"2016";"44";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256295";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256295";"2016";"69";"hombre";"A.E. CONV. CABILDO  "
"256326";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256326";"2016";"50";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"256345";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256345";"2016";"51";"mujer";"A.E. CONV. CABILDO  "
"256368";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256368";"2016";"117";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"256370";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256370";"2016";"29";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"256371";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256371";"2016";"88";"mujer";"------------------------------------"
"256372";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256372";"2016";"117";"mujer";"TELEASISTENCIA"
"256374";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256374";"2016";"32";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"254302";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254302";"2016";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254304";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254304";"2016";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254306";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254306";"2016";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254309";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254309";"2016";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254318";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254318";"2016";"47";"hombre";"A.E. CONV. CABILDO  "
"254319";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254319";"2016";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254322";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254322";"2016";"79";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254325";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254325";"2016";"38";"mujer";"A.E. CONV. CABILDO  "
"254333";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254333";"2016";"68";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254144";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254144";"2016";"53";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254149";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254149";"2016";"53";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"254150";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254150";"2016";"53";"hombre";"A.E. CONV. CABILDO  "
"254167";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254167";"2016";"35";"mujer";"A.E. CONV. CABILDO  "
"254175";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254175";"2016";"59";"mujer";"A.E. CONV. CABILDO  "
"254201";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254201";"2016";"66";"hombre";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"254218";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254218";"2016";"53";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254227";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254227";"2016";"65";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254230";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254230";"2016";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254497";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254497";"2016";"33";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"254581";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254581";"2016";"49";"hombre";"A.E. CONV. CABILDO  "
"254618";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254618";"2016";"70";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254664";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254664";"2016";"33";"mujer";"A.E. CONV. CABILDO  "
"254696";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254696";"2016";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254724";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254724";"2016";"117";"-----";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"254806";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254806";"2016";"44";"mujer";"A.E. CONV. CABILDO  "
"254835";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254835";"2016";"43";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"254850";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254850";"2016";"54";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254854";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254854";"2016";"52";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254945";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254945";"2016";"31";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"255525";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255525";"2016";"60";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"255546";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255546";"2016";"70";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254342";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254342";"2016";"38";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"255138";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255138";"2016";"86";"mujer";"------------------------------------"
"255196";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255196";"2016";"30";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"255227";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255227";"2016";"47";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"255275";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255275";"2016";"39";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"255482";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255482";"2016";"47";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"255514";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255514";"2016";"45";"hombre";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"255516";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/255516";"2016";"64";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"254274";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254274";"2016";"66";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254277";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254277";"2016";"117";"-----";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254279";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254279";"2016";"46";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254281";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254281";"2016";"70";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254282";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254282";"2016";"49";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254290";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254290";"2016";"55";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"254292";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254292";"2016";"40";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"254295";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/254295";"2016";"42";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253798";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253798";"2016";"50";"hombre";"A.E. CONV. CABILDO  "
"253929";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253929";"2016";"47";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"253966";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253966";"2016";"85";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"253983";"2017-10-29 11:04:37";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/253983";"2016";"72";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
