"dc:identifier";"dc:modified";"id";"lpgc:anno";"lpgc:edad";"lpgc:sexo";"lpgc:subvencion"
"268457";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268457";"2017";"50";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268509";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268509";"2017";"42";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268521";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268521";"2017";"88";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"268523";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268523";"2017";"54";"hombre";"------------------------------------"
"265766";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265766";"2017";"64";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265844";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265844";"2017";"42";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266060";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266060";"2017";"46";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266078";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266078";"2017";"52";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266082";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266082";"2017";"27";"mujer";"A.E. CONV. CABILDO  "
"266132";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266132";"2017";"25";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266134";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266134";"2017";"27";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266208";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266208";"2017";"33";"mujer";"A.E. CONV. CABILDO  "
"266252";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266252";"2017";"47";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266430";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266430";"2017";"75";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266471";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266471";"2017";"35";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266502";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266502";"2017";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"266611";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266611";"2017";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266615";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266615";"2017";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"266738";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266738";"2017";"56";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266785";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266785";"2017";"53";"mujer";"A.E. CONV. CABILDO  "
"266890";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266890";"2017";"51";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"266891";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266891";"2017";"82";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"267380";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267380";"2017";"45";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"268129";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268129";"2017";"41";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268130";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268130";"2017";"28";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268135";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268135";"2017";"60";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268160";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268160";"2017";"49";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268177";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268177";"2017";"22";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268186";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268186";"2017";"58";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268207";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268207";"2017";"45";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268228";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268228";"2017";"40";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268229";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268229";"2017";"49";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268236";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268236";"2017";"77";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268261";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268261";"2017";"46";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268287";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268287";"2017";"63";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268334";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268334";"2017";"57";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268341";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268341";"2017";"36";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"268370";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268370";"2017";"55";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268379";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268379";"2017";"48";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268779";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268779";"2017";"57";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268798";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268798";"2017";"31";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268807";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268807";"2017";"44";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268831";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268831";"2017";"29";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268847";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268847";"2017";"52";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268872";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268872";"2017";"56";"hombre";"A.E. CONV. CABILDO  "
"268879";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268879";"2017";"81";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"268884";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268884";"2017";"19";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268898";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268898";"2017";"78";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268921";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268921";"2017";"48";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265216";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265216";"2017";"66";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268388";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268388";"2017";"58";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268407";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268407";"2017";"52";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268414";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268414";"2017";"58";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268426";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268426";"2017";"53";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268470";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268470";"2017";"33";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268486";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268486";"2017";"117";"hombre";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"268495";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268495";"2017";"50";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268544";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268544";"2017";"52";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268580";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268580";"2017";"55";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265054";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265054";"2017";"117";"mujer";"A.E. CONV. CABILDO  "
"265165";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265165";"2017";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265189";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265189";"2017";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265271";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265271";"2017";"47";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265385";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265385";"2017";"34";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268399";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268399";"2017";"51";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268472";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268472";"2017";"50";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"268480";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268480";"2017";"77";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268503";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268503";"2017";"48";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268557";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268557";"2017";"57";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268558";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268558";"2017";"64";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268633";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268633";"2017";"64";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268649";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268649";"2017";"44";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268705";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268705";"2017";"45";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268718";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268718";"2017";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268732";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268732";"2017";"64";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268740";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268740";"2017";"42";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268760";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268760";"2017";"60";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265235";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265235";"2017";"58";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265239";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265239";"2017";"93";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"265333";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265333";"2017";"80";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"265357";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265357";"2017";"63";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265433";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265433";"2017";"57";"mujer";"A.E. CONV. CABILDO  "
"265468";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265468";"2017";"48";"mujer";"A.E. CONV. CABILDO  "
"265552";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265552";"2017";"63";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265554";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265554";"2017";"49";"mujer";"A.E. CONV. CABILDO  "
"265580";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265580";"2017";"68";"hombre";"A.E. CONV. CABILDO  "
"265671";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265671";"2017";"43";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265724";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265724";"2017";"35";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265795";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265795";"2017";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265822";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265822";"2017";"59";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265898";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265898";"2017";"61";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265910";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265910";"2017";"34";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267104";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267104";"2017";"26";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267114";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267114";"2017";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267119";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267119";"2017";"45";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267123";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267123";"2017";"22";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"267125";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267125";"2017";"72";"mujer";"A.E. CONV. CABILDO  "
"267128";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267128";"2017";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"264943";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/264943";"2017";"38";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268025";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268025";"2017";"82";"mujer";"------------------------------------"
"268039";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268039";"2017";"78";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"268094";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268094";"2017";"44";"hombre";"A.E. CONV. CABILDO  "
"268104";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268104";"2017";"22";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265939";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265939";"2017";"27";"-----";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"265970";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265970";"2017";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265997";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265997";"2017";"68";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266040";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266040";"2017";"34";"mujer";"A.E. CONV. CABILDO  "
"266170";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266170";"2017";"48";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266178";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266178";"2017";"117";"mujer";"------------------------------------"
"266195";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266195";"2017";"52";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266462";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266462";"2017";"54";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267102";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267102";"2017";"43";"hombre";"A.E. CONV. CABILDO  "
"268106";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268106";"2017";"33";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268118";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268118";"2017";"74";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"268131";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268131";"2017";"56";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268143";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268143";"2017";"56";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268195";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268195";"2017";"36";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268383";"2017-10-29 11:11:45";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268383";"2017";"56";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267923";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267923";"2017";"39";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267924";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267924";"2017";"27";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267963";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267963";"2017";"33";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"268173";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268173";"2017";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268192";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268192";"2017";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268214";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268214";"2017";"47";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268234";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268234";"2017";"44";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268244";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268244";"2017";"22";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268245";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268245";"2017";"30";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"268258";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268258";"2017";"49";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268269";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268269";"2017";"81";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"268281";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268281";"2017";"26";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"268298";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268298";"2017";"21";"mujer";"A.E. CONV. CABILDO  "
"268326";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268326";"2017";"39";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266248";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266248";"2017";"44";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266290";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266290";"2017";"55";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266503";"2017-10-29 11:13:42";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266503";"2017";"25";"mujer";"A.E. CONV. CABILDO  "
