EXERCICI,CODI_ORGANIC,ORGANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACIO,CREDIT_INICIAL,CREDIT_EXTRAORDINARI,SUPLEMENT_CREDIT,AMPLIACIO_CREDIT,INCORPORACIO_REMANENTS,TRANSFERENCIA_CREDIT_POSITIVA,TRANSFERENCIA_CREDIT_NEGATIVA,GENERACIO_INGRESSOS,BAIXA_CREDITS,CREDIT_DEFINITIU
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1210031,Altres complements interins,Altres complements interins,0,0,0,0,0,0,0,0,0,0
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1210101,Complement específic interí,Complement específic interí,0,0,0,0,0,0,0,0,0,0
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,13000,Retribucions bàsiques.,Retribucions bàsiques,89862.18,0,0,0,0,0,0,0,0,89862.18
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,13002,Altres remuneracions.,Altres remuneracions,112505.24,0,0,0,0,0,0,0,0,112505.24
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1310001,Laboral temporal per substitucions,Laboral temporal per substitucions,0,0,0,0,0,0,0,0,0,0
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,15005,Productivitat 25% funcionaris carrera,25% Productivitat,549.86,0,0,0,0,0,0,0,0,549.86
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,15006,Productivitat 25% laborals,Paga productivitat 25%,3713.83,0,0,0,0,0,0,0,0,3713.83
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,13219.64,0,0,0,0,0,0,0,0,13219.64
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1600003,Seguretat social personal laboral,Seguretat social,64378.75,0,0,0,0,0,0,0,0,64378.75
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1600004,Seguretat Social personal directiu,Seguretat social directius,13504.56,0,0,0,0,0,0,0,0,13504.56
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1600005,Seguretat Social funcionari interi,Seguretat Social funcionari interi,0,0,0,0,0,0,0,0,0,0
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,1600006,Seguretat Social de personal laboral temporal,Seguretat Social de personal laboral temporal,0,0,0,0,0,0,0,0,0,0
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,13000,Retribucions bàsiques.,Retribucions bàsiques,17160.81,0,0,0,0,0,0,0,0,17160.81
2017,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,13002,Altres remuneracions.,Altres remuneracions,26796.83,0,0,0,0,0,0,0,0,26796.83
2017,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,15006,Productivitat 25% laborals,25% productivitat,713.89,0,0,0,0,0,0,0,0,713.89
2017,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,0,0,0,0,0,0,0
2017,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,1600003,Seguretat social personal laboral,Seguretat social,13504.56,0,0,0,0,0,0,0,0,13504.56
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1200101,Sous grup A2 interins,Sous grup A2 interins,65060.15,0,0,0,0,0,0,0,0,65060.15
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1200401,Sous del Grup C2 interins,Sous grup C2 interins,8462.36,0,0,0,0,0,0,0,0,8462.36
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,12006,Triennis.,Triennis,5231.9,0,0,0,0,0,0,0,0,5231.9
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1200601,Triennis interins,Triennis interins,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,12100,Complement de destinació funcionaris de carrera,Complement de destinacio,23469.46,0,0,0,0,0,0,0,0,23469.46
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210001,Complement de destí interí,Complemnt desti interins,4889.11,0,0,0,0,0,0,0,0,4889.11
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210031,Altres complements interins,Altres complements interins,1579.29,0,0,0,0,0,0,0,0,1579.29
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210101,Complement específic interí,Complement especific interins,10014.91,0,0,0,0,0,0,0,0,10014.91
2017,3U031,ÀREA DE SERVEIS A LES PERSONES,9206,SERVEIS GENERALS ÀREA DE SERVEIS A LES PERSONES,22699,Altres despeses diverses,Altres despeses diverses,500,0,0,0,119,0,0,0,0,619
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210303,Incapacitat temporal,Incapacitat temporal,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,13000,Retribucions bàsiques.,Retribucions bàsiques,329467.11,0,0,0,0,0,0,0,0,329467.11
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,13002,Altres remuneracions.,Altres retribucions,406532.07,0,0,0,0,0,0,0,0,406532.07
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1300202,Altres remuneracions liquidació contracte,Altres remuneracions liquidació contracte,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1310001,Laboral temporal per substitucions,Laboral temporal per substitucions,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,14301,Retribucions personal interí substitucions,Retribucions substitucions,50994.15,0,0,0,0,45000,0,0,0,95994.15
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1500102,PRODUCTIVITAT 2. RENDIMENT laboral fix,Productivitat 2on rendiment,401.94,0,0,0,0,0,0,0,0,401.94
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,15005,Productivitat 25% funcionaris carrera,25% Productivitat,2810.93,0,0,0,0,0,0,0,0,2810.93
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,15006,Productivitat 25% laborals,25% Productivitat,11901.41,0,0,0,0,0,0,0,0,11901.41
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1600003,Seguretat social personal laboral,Seguretat social,244204.76,0,0,0,0,0,0,0,0,244204.76
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,68852.96,0,0,0,0,0,0,0,0,68852.96
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1600006,Seguretat Social de personal laboral temporal,Seguretat Social.,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1600009,Seguretat Social. Personal interí reforços i substitucions,Seguretat Social.,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,"Reparacions, manteniment i conservació d'edificis i altres c",5000,0,0,0,0,0,0,0,0,5000
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,2269999,Altres despeses diverses,Altres despeses diverses,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,22300,Transports,Transports,88704,0,0,0,26610.41,0,0,0,0,115314.41
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,44900,Altres subv a ens públic i socied mercant de la Ent Local.,Aportació Finca Font del Ferro,566846.88,0,0,0,0,0,0,0,0,566846.88
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,48001,A FAMILIAS,Ajuts menjador escolar Consell Comarcal,390000,0,0,0,0,0,0,0,0,390000
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,48002,TRANSFERENCIA A PARTICUL. (RESIDENCIAS),Subvenció conveni Club Esportiu Horitzó per l'organització d,5700,0,0,0,0,0,0,0,0,5700
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1200101,Sous grup A2 interins,Sous grups A2 interins,25953.45,0,0,0,0,0,0,0,0,25953.45
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1200601,Triennis interins,Triennis interins,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1210001,Complement de destí interí,Complement Desti,4889.11,0,0,0,0,0,0,0,0,4889.11
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1210031,Altres complements interins,Altres complements personal interi,584.87,0,0,0,0,0,0,0,0,584.87
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1210101,Complement específic interí,Complement especific interins,7510.03,0,0,0,0,0,0,0,0,7510.03
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,13000,Retribucions bàsiques.,Retribucions bàsiques,112551.36,0,0,0,0,0,0,0,0,112551.36
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,13002,Altres remuneracions.,Altres remuneracions,153861.2,0,0,0,0,0,0,0,0,153861.2
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,15005,Productivitat 25% funcionaris carrera,Paga productivitat 25%,1012.39,0,0,0,0,0,0,0,0,1012.39
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,15006,Productivitat 25% laborals,Paga productivitat 25%,4360.46,0,0,0,0,0,0,0,0,4360.46
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1600003,Seguretat social personal laboral,Seguretat Social,85426.56,0,0,0,0,0,0,0,0,85426.56
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,19638.39,0,0,0,0,0,0,0,0,19638.39
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,3U033,SERVEIS SOCIALS,2314,GENT GRAN I AMB DEPENDÈNCIA,22300,Transports,Transports,90000,0,0,0,0,0,0,0,0,90000
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,13000,Retribucions bàsiques.,Retribucions bàsiques,93957.8,0,0,0,0,0,0,0,0,93957.8
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,13002,Altres remuneracions.,Altres remuneracions,101294.48,0,0,0,0,0,0,0,0,101294.48
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,15006,Productivitat 25% laborals,Paga productivitat 25%,3229.15,0,0,0,0,0,0,0,0,3229.15
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,1600003,Seguretat social personal laboral,Seguretat Social,60989.05,0,0,0,0,0,0,0,0,60989.05
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,22602,Publicitat i propaganda.,Publicitat i propaganda,5000,0,0,0,0,0,0,0,0,5000
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,22699,Altres despeses diverses,Altres despeses diverses,30539.54,0,0,0,0,0,0,0,0,30539.54
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,48000,TRANSFERENCIAS CTES. A PARTICULARES,Subvencions a entitats salut pública,6000,0,0,0,0,0,0,0,0,6000
2017,3U035,SERVEI SALUT PÚBLICA,3111,TINENÇA D'ANIMALS,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profes.,193324,0,0,0,0,0,0,0,0,193324
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1200501,Sous del Grup E interins,Sous grup AP interins,21456.66,0,0,0,0,0,0,0,0,21456.66
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1200601,Triennis interins,Triennis interins,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1210001,Complement de destí interí,Complement de destí interí,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1210031,Altres complements interins,Altres complement interins,382.9,0,0,0,0,0,0,0,0,382.9
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1210101,Complement específic interí,Complement especific interins,10610.6,0,0,0,0,0,0,0,0,10610.6
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1300201,Liquidació vacances personal laboral,Liquidació vacances personal laboral,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1300202,Altres remuneracions liquidació contracte,Altres remuneracions liquidació contracte,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1310001,Laboral temporal per substitucions,Laboral temporal per substitucions,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,14301,Retribucions personal interí substitucions,Retribucions per substitucions,46768.45,0,0,0,0,0,0,0,0,46768.45
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,14304,Retribucions personal interins per programes,Retribucions personal interins per programes,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,15005,Productivitat 25% funcionaris carrera,Paga productivitat 25%,921.38,0,0,0,0,0,0,0,0,921.38
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,15006,Productivitat 25% laborals,Paga productivitat 25%,9753.65,0,0,0,0,0,0,0,0,9753.65
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,59609.44,0,0,0,1658.69,0,0,0,0,61268.13
2017,3U035,SERVEI SALUT PÚBLICA,3111,TINENÇA D'ANIMALS,22199,Altres subministraments.,Altres subministraments.,3516.54,0,0,0,358.4,0,0,0,0,3874.94
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,3989.1,0,0,0,0,0,0,0,0,3989.1
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,20927.18,0,0,0,0,0,0,0,0,20927.18
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1600006,Seguretat Social de personal laboral temporal,Seguretat Social de personal laboral temporal,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1600009,Seguretat Social. Personal interí reforços i substitucions,Seguretat Social. Personal interí reforços i substitucions,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,1600010,Seguretat Social.,Seguretat Social.,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament maquinaria, instal·lacions i utillatge",10000,0,0,0,0,0,0,0,0,10000
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,22103,Combustibles i carburants.,Combustibles i carburants.,100,0,0,0,0,0,0,0,0,100
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,22602,Publicitat i propaganda.,Publicitat i propaganda,8460.04,0,0,0,0,0,0,0,0,8460.04
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,48000,TRANSFERENCIAS CTES. A PARTICULARES,Conveni autonomia de centres CEIP'S,37000,0,0,0,0,0,0,0,0,37000
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,13000,Retribucions bàsiques.,Retribucions bàsiques,57694.7,0,0,0,0,0,0,0,0,57694.7
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,13002,Altres remuneracions.,Altres remuneracions,71520.4,0,0,0,0,0,0,0,0,71520.4
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,15006,Productivitat 25% laborals,Paga productivitat 25%,2091.12,0,0,0,0,0,0,0,0,2091.12
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,1600003,Seguretat social personal laboral,Seguretat Social,41517.38,0,0,0,0,0,0,0,0,41517.38
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,22300,Transports,Transports,15000,0,0,0,0,0,0,0,0,15000
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,22602,Publicitat i propaganda.,Publicitat i propaganda,10900,0,0,0,0,0,0,0,0,10900
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,48001,A FAMILIAS,Ajuts transport,7000,0,0,0,1170,0,0,0,0,8170
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,48000,TRANSFERENCIAS CTES. A PARTICULARES,Subvenció Asociación Internacional Ciudades Educadores,350,0,0,0,0,0,0,0,0,350
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,48002,TRANSFERENCIA A PARTICUL. (RESIDENCIAS),Subvenció amics de la bressola i cercle,601,0,0,0,0,0,0,0,0,601
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,48005,A Famílies i Institucions sense fins de lucre.,Subvenció Esbartdansaires de Rubí. Campanya dansa a les esco,42152.35,0,0,0,0,0,0,0,0,42152.35
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,48006,A Famílies i Institucions sense fins de lucre.,Subvenció Aula Jove. Programa de reforç escolar curs 15-16,3000,0,0,0,0,0,0,0,0,3000
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,48007,A Famílies i Institucions sense fins de lucre.,Subvencions Centres educatius,20000,0,0,0,0,0,0,0,0,20000
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,48010,Descripción Económica,Subvenció aniversaris escoles,500,0,0,0,0,0,0,0,0,500
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,48100,"Premis, beques i pensions d'estudis i investigacions",Premi de recerca Miquel Segura,1250,0,0,0,0,0,0,0,0,1250
2017,3U036,SERVEI D'EDUCACIÓ,3341,POLÍTICA LINGÜÍSTICA,22602,Publicitat i propaganda.,Publicitat i propaganda,7300,0,0,0,0,0,0,0,0,7300
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,13000,Retribucions bàsiques.,Retribucions bàsiques,203371.55,0,0,0,0,0,0,0,0,203371.55
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,13002,Altres remuneracions.,Altres remuneracions,258031.15,0,0,0,0,0,0,0,0,258031.15
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,1300201,Liquidació vacances personal laboral,Liquidació vacances personal laboral,0,0,0,0,0,0,0,0,0,0
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,1310001,Laboral temporal per substitucions,Laboral temporal per substitucions,0,0,0,0,0,0,0,0,0,0
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,1310002,Laboral temporal per reforços,Laboral temporal per reforços,0,0,0,0,0,0,0,0,0,0
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,353309,0,0,0,71024.44,0,0,0,0,424333.44
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,22706,Estudis i treballs tècnics.,Projectes i activitats de millora,18000,0,0,0,3900,0,0,0,0,21900
2017,3U036,SERVEI D'EDUCACIÓ,3341,POLÍTICA LINGÜÍSTICA,22609,Activitats culturals i esportives,Activitats culturals i esportives,1850,0,0,0,766.4,0,0,0,0,2616.4
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,1500102,PRODUCTIVITAT 2. RENDIMENT laboral fix,Productivitat 2on rendiment,1887.34,0,0,0,0,0,0,0,0,1887.34
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,15006,Productivitat 25% laborals,Paga productivitat 25%,7683.79,0,0,0,0,0,0,0,0,7683.79
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,1600003,Seguretat social personal laboral,Seguretat social,171260.73,0,0,0,0,0,0,0,0,171260.73
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,1600006,Seguretat Social de personal laboral temporal,Seguretat Social de personal laboral temporal,0,0,0,0,0,0,0,0,0,0
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,22000,Ordinari no inventariable.,Material d'oficina ordinari no inventariable,13000,0,0,0,0,0,0,0,0,13000
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,22110,Productes de neteja i lavabo.,Productes de neteja i acondicionament,3500,0,0,0,0,0,0,0,0,3500
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,22609,Activitats culturals i esportives,Activitats culturals i esportives,3500,0,0,0,0,0,0,0,0,3500
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,22699,Altres despeses diverses,Altres despeses diverses,1700,0,0,0,0,0,0,0,0,1700
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,7500,0,0,0,0,0,0,0,0,7500
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,12101,Complement específic.,Complement específic.,0,0,0,0,0,0,0,0,0,0
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,13000,Retribucions bàsiques.,Retribucions bàsiques,306544.1,0,0,0,0,0,0,0,0,306544.1
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,14302,Retribucions personal interí reforços,Retribucions personal interí reforços,0,0,0,0,0,0,0,0,0,0
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,15006,Productivitat 25% laborals,Paga productivitat 25%,9944.07,0,0,0,0,0,0,0,0,9944.07
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,0,0,0,0,0,0,0
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,1600003,Seguretat social personal laboral,Seguretat Social,196389.77,0,0,0,0,0,0,0,0,196389.77
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,1600009,Seguretat Social. Personal interí reforços i substitucions,Seguretat Social.,0,0,0,0,0,0,0,0,0,0
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,22105,Productes alimenticis.,Productes alimentaris,76615.7,0,0,0,63456.09,0,0,0,0,140071.79
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,21600,Equips per a processos d'informació.,"Reparacions, manteniment i conservació d'equips per a proces",9806,0,0,0,0,0,0,0,0,9806
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,2200001,Ordinari no inventariable,Altre material divers,6290,0,0,0,0,0,0,0,0,6290
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,22699,Altres despeses diverses,Altres despeses diverses,2900,0,0,0,0,0,0,0,0,2900
